prod_ym,vin,model_id,model_year,trim_id,engine,drivetrain,color,plant_id,dest_zone_id,msrp_usd
2025-04,VF3TPADXSU0018574,TRN,2025,TRN-PR,3.5 가솔린,AWD,실버,US-GA,southeast,52000
2025-04,VF3TCFCXSU0018575,TRN,2025,TRN-CO,2.5T 하이브리드,FWD,스틸 그레이,US-GA,northeast,47840
2025-04,VF3TCAEXSU0018576,TRN,2025,TRN-CO,3.5 가솔린,AWD,오션 블루,US-GA,southeast,47840
2025-04,VF3TPFCXSU0018577,TRN,2025,TRN-PR,2.5T 하이브리드,FWD,스틸 그레이,US-GA,south,52000
2025-04,VF3TCADXSU0018578,TRN,2025,TRN-CO,3.5 가솔린,AWD,실버,US-GA,west,47840
2025-04,VF3TCAAXSU0018579,TRN,2025,TRN-CO,3.5 가솔린,AWD,스노우 화이트,US-GA,west,47840
2025-04,VF3TPACXSU0018580,TRN,2025,TRN-PR,2.5T 하이브리드,AWD,스틸 그레이,US-GA,central,52000
2025-04,VF3TCAAXSU0018581,TRN,2025,TRN-CO,2.5T 하이브리드,AWD,스노우 화이트,US-GA,west,47840
2025-04,VF3TPAAXSU0018582,TRN,2025,TRN-PR,3.5 가솔린,AWD,스노우 화이트,US-GA,southeast,52000
2025-04,VF3TCAEXSU0018583,TRN,2025,TRN-CO,2.5T 하이브리드,AWD,오션 블루,US-GA,west,47840
2025-04,VF3TSACXSU0018584,TRN,2025,TRN-SU,2.5T 하이브리드,AWD,스틸 그레이,US-GA,west,59280
2025-04,VF3TPFBXSU0018585,TRN,2025,TRN-PR,3.5 가솔린,FWD,미드나잇 블랙,US-GA,west,52000
2025-04,VF3TPACXSU0018586,TRN,2025,TRN-PR,2.5T 하이브리드,AWD,스틸 그레이,US-GA,northeast,52000
2025-04,VF3TPFBXSU0018587,TRN,2025,TRN-PR,3.5 가솔린,FWD,미드나잇 블랙,US-GA,central,52000
2025-04,VF3TPFCXSU0018588,TRN,2025,TRN-PR,2.5T 하이브리드,FWD,스틸 그레이,US-GA,south,52000
2025-04,VF3TPFBXSU0018589,TRN,2025,TRN-PR,3.5 가솔린,FWD,미드나잇 블랙,US-GA,west,52000
2025-04,VF3TPABXSU0018590,TRN,2025,TRN-PR,3.5 가솔린,AWD,미드나잇 블랙,US-GA,southeast,52000
2025-04,VF3TCFBXSU0018591,TRN,2025,TRN-CO,2.5T 하이브리드,FWD,미드나잇 블랙,US-GA,central,47840
2025-04,VF3TCAEXSU0018592,TRN,2025,TRN-CO,3.5 가솔린,AWD,오션 블루,US-GA,west,47840
2025-04,VF3TCFAXSU0018593,TRN,2025,TRN-CO,2.5T 하이브리드,FWD,스노우 화이트,US-GA,central,47840
2025-04,VF3TCAEXSU0018594,TRN,2025,TRN-CO,3.5 가솔린,AWD,오션 블루,US-GA,central,47840
2025-04,VF3TPAFXSU0018595,TRN,2025,TRN-PR,3.5 가솔린,AWD,선셋 레드,US-GA,central,52000
2025-04,VF3TCAAXSU0018596,TRN,2025,TRN-CO,3.5 가솔린,AWD,스노우 화이트,US-GA,west,47840
2025-04,VF3TCAGXSU0018597,TRN,2025,TRN-CO,3.5 가솔린,AWD,포레스트 그린,US-GA,central,47840
2025-04,VF3TCADXSU0018598,TRN,2025,TRN-CO,3.5 가솔린,AWD,실버,US-GA,northeast,47840
2025-04,VF3TCADXSU0018599,TRN,2025,TRN-CO,2.5T 하이브리드,AWD,실버,US-GA,south,47840
2025-04,VF3TSACXSU0018600,TRN,2025,TRN-SU,3.5 가솔린,AWD,스틸 그레이,US-GA,southeast,59280
2025-04,VF3TPFAXSU0018601,TRN,2025,TRN-PR,2.5T 하이브리드,FWD,스노우 화이트,US-GA,central,52000
2025-04,VF3TCFDXSU0018602,TRN,2025,TRN-CO,2.5T 하이브리드,FWD,실버,US-GA,south,47840
2025-04,VF3TCFCXSU0018603,TRN,2025,TRN-CO,2.5T 하이브리드,FWD,스틸 그레이,US-GA,south,47840
2025-04,VF3TCFDXSU0018604,TRN,2025,TRN-CO,3.5 가솔린,FWD,실버,US-GA,southeast,47840
2025-04,VF3TCAAXSU0018605,TRN,2025,TRN-CO,3.5 가솔린,AWD,스노우 화이트,US-GA,west,47840
2025-04,VF3TPADXSU0018606,TRN,2025,TRN-PR,2.5T 하이브리드,AWD,실버,US-GA,southeast,52000
2025-04,VF3TPAAXSU0018607,TRN,2025,TRN-PR,3.5 가솔린,AWD,스노우 화이트,US-GA,west,52000
2025-04,VF3TPFFXSU0018608,TRN,2025,TRN-PR,2.5T 하이브리드,FWD,선셋 레드,US-GA,west,52000
2025-04,VF3TCAAXSU0018609,TRN,2025,TRN-CO,2.5T 하이브리드,AWD,스노우 화이트,US-GA,central,47840
2025-04,VF3TCFBXSU0018610,TRN,2025,TRN-CO,2.5T 하이브리드,FWD,미드나잇 블랙,US-GA,south,47840
