prod_ym,vin,model_id,model_year,trim_id,engine,drivetrain,color,plant_id,dest_zone_id,msrp_usd
2024-11,VF3TPADXSU0012164,TRN,2025,TRN-PR,3.5 가솔린,AWD,실버,US-GA,southeast,52000
2024-11,VF3TCAAXSU0012165,TRN,2025,TRN-CO,2.5T 하이브리드,AWD,스노우 화이트,US-GA,west,47840
2024-11,VF3TPFGXRU0012166,TRN,2024,TRN-PR,2.5T 하이브리드,FWD,포레스트 그린,US-GA,south,52000
2024-11,VF3TPAAXSU0012167,TRN,2025,TRN-PR,3.5 가솔린,AWD,스노우 화이트,US-GA,south,52000
2024-11,VF3TPAAXSU0012168,TRN,2025,TRN-PR,3.5 가솔린,AWD,스노우 화이트,US-GA,south,52000
2024-11,VF3TCFAXSU0012169,TRN,2025,TRN-CO,3.5 가솔린,FWD,스노우 화이트,US-GA,southeast,47840
2024-11,VF3TCABXSU0012170,TRN,2025,TRN-CO,3.5 가솔린,AWD,미드나잇 블랙,US-GA,west,47840
2024-11,VF3TCFAXSU0012171,TRN,2025,TRN-CO,2.5T 하이브리드,FWD,스노우 화이트,US-GA,west,47840
2024-11,VF3TPAFXSU0012172,TRN,2025,TRN-PR,3.5 가솔린,AWD,선셋 레드,US-GA,northeast,52000
2024-11,VF3TPAAXSU0012173,TRN,2025,TRN-PR,3.5 가솔린,AWD,스노우 화이트,US-GA,southeast,52000
2024-11,VF3TCFBXSU0012174,TRN,2025,TRN-CO,3.5 가솔린,FWD,미드나잇 블랙,US-GA,west,47840
2024-11,VF3TCAAXSU0012175,TRN,2025,TRN-CO,3.5 가솔린,AWD,스노우 화이트,US-GA,west,47840
2024-11,VF3TPFHXSU0012176,TRN,2025,TRN-PR,2.5T 하이브리드,FWD,샌드 베이지,US-GA,southeast,52000
2024-11,VF3TCACXSU0012177,TRN,2025,TRN-CO,3.5 가솔린,AWD,스틸 그레이,US-GA,northeast,47840
2024-11,VF3TPAEXSU0012178,TRN,2025,TRN-PR,2.5T 하이브리드,AWD,오션 블루,US-GA,west,52000
2024-11,VF3TCADXSU0012179,TRN,2025,TRN-CO,2.5T 하이브리드,AWD,실버,US-GA,south,47840
2024-11,VF3TPFAXSU0012180,TRN,2025,TRN-PR,2.5T 하이브리드,FWD,스노우 화이트,US-GA,northeast,52000
2024-11,VF3TPAGXSU0012181,TRN,2025,TRN-PR,3.5 가솔린,AWD,포레스트 그린,US-GA,south,52000
2024-11,VF3TCAEXSU0012182,TRN,2025,TRN-CO,2.5T 하이브리드,AWD,오션 블루,US-GA,west,47840
2024-11,VF3TPAAXSU0012183,TRN,2025,TRN-PR,2.5T 하이브리드,AWD,스노우 화이트,US-GA,west,52000
2024-11,VF3TPACXSU0012184,TRN,2025,TRN-PR,3.5 가솔린,AWD,스틸 그레이,US-GA,west,52000
2024-11,VF3TSADXSU0012185,TRN,2025,TRN-SU,3.5 가솔린,AWD,실버,US-GA,central,59280
2024-11,VF3TCFEXSU0012186,TRN,2025,TRN-CO,2.5T 하이브리드,FWD,오션 블루,US-GA,southeast,47840
2024-11,VF3TSAFXRU0012187,TRN,2024,TRN-SU,2.5T 하이브리드,AWD,선셋 레드,US-GA,central,59280
2024-11,VF3TSAAXSU0012188,TRN,2025,TRN-SU,2.5T 하이브리드,AWD,스노우 화이트,US-GA,central,59280
2024-11,VF3TPFDXSU0012189,TRN,2025,TRN-PR,3.5 가솔린,FWD,실버,US-GA,south,52000
2024-11,VF3TPACXSU0012190,TRN,2025,TRN-PR,3.5 가솔린,AWD,스틸 그레이,US-GA,northeast,52000
2024-11,VF3TPAAXSU0012191,TRN,2025,TRN-PR,2.5T 하이브리드,AWD,스노우 화이트,US-GA,west,52000
2024-11,VF3TPFEXSU0012192,TRN,2025,TRN-PR,3.5 가솔린,FWD,오션 블루,US-GA,south,52000
2024-11,VF3TSAHXSU0012193,TRN,2025,TRN-SU,2.5T 하이브리드,AWD,샌드 베이지,US-GA,northeast,59280
2024-11,VF3TPABXSU0012194,TRN,2025,TRN-PR,3.5 가솔린,AWD,미드나잇 블랙,US-GA,southeast,52000
2024-11,VF3TPFBXSU0012195,TRN,2025,TRN-PR,2.5T 하이브리드,FWD,미드나잇 블랙,US-GA,west,52000
2024-11,VF3TPFBXSU0012196,TRN,2025,TRN-PR,2.5T 하이브리드,FWD,미드나잇 블랙,US-GA,southeast,52000
2024-11,VF3TPAAXSU0012197,TRN,2025,TRN-PR,2.5T 하이브리드,AWD,스노우 화이트,US-GA,northeast,52000
2024-11,VF3TCAHXSU0012198,TRN,2025,TRN-CO,2.5T 하이브리드,AWD,샌드 베이지,US-GA,central,47840
2024-11,VF3TPFAXRU0012199,TRN,2024,TRN-PR,2.5T 하이브리드,FWD,스노우 화이트,US-GA,west,52000
2024-11,VF3TPAEXSU0012200,TRN,2025,TRN-PR,3.5 가솔린,AWD,오션 블루,US-GA,southeast,52000
2024-11,VF3TCFAXSU0012201,TRN,2025,TRN-CO,3.5 가솔린,FWD,스노우 화이트,US-GA,northeast,47840
2024-11,VF3TCABXSU0012202,TRN,2025,TRN-CO,3.5 가솔린,AWD,미드나잇 블랙,US-GA,northeast,47840
2024-11,VF3TPABXSU0012203,TRN,2025,TRN-PR,3.5 가솔린,AWD,미드나잇 블랙,US-GA,southeast,52000
2024-11,VF3TPADXSU0012204,TRN,2025,TRN-PR,2.5T 하이브리드,AWD,실버,US-GA,south,52000
2024-11,VF3TCADXSU0012205,TRN,2025,TRN-CO,3.5 가솔린,AWD,실버,US-GA,south,47840
2024-11,VF3TCAEXRU0012206,TRN,2024,TRN-CO,2.5T 하이브리드,AWD,오션 블루,US-GA,southeast,47840
2024-11,VF3TPAGXRU0012207,TRN,2024,TRN-PR,3.5 가솔린,AWD,포레스트 그린,US-GA,south,52000
2024-11,VF3TPACXRU0012208,TRN,2024,TRN-PR,3.5 가솔린,AWD,스틸 그레이,US-GA,central,52000
2024-11,VF3TPABXSU0012209,TRN,2025,TRN-PR,3.5 가솔린,AWD,미드나잇 블랙,US-GA,northeast,52000
2024-11,VF3TCAAXSU0012210,TRN,2025,TRN-CO,3.5 가솔린,AWD,스노우 화이트,US-GA,northeast,47840
2024-11,VF3TCFEXRU0012211,TRN,2024,TRN-CO,3.5 가솔린,FWD,오션 블루,US-GA,west,47840
2024-11,VF3TPAAXSU0012212,TRN,2025,TRN-PR,3.5 가솔린,AWD,스노우 화이트,US-GA,west,52000
2024-11,VF3TCABXSU0012213,TRN,2025,TRN-CO,3.5 가솔린,AWD,미드나잇 블랙,US-GA,west,47840
2024-11,VF3TSAFXRU0012214,TRN,2024,TRN-SU,3.5 가솔린,AWD,선셋 레드,US-GA,central,59280
2024-11,VF3TSAFXSU0012215,TRN,2025,TRN-SU,2.5T 하이브리드,AWD,선셋 레드,US-GA,west,59280
2024-11,VF3TSACXSU0012216,TRN,2025,TRN-SU,3.5 가솔린,AWD,스틸 그레이,US-GA,south,59280
2024-11,VF3TCFFXSU0012217,TRN,2025,TRN-CO,2.5T 하이브리드,FWD,선셋 레드,US-GA,west,47840
2024-11,VF3TCACXSU0012218,TRN,2025,TRN-CO,3.5 가솔린,AWD,스틸 그레이,US-GA,southeast,47840
2024-11,VF3TCABXSU0012219,TRN,2025,TRN-CO,3.5 가솔린,AWD,미드나잇 블랙,US-GA,central,47840
2024-11,VF3TSACXSU0012220,TRN,2025,TRN-SU,2.5T 하이브리드,AWD,스틸 그레이,US-GA,northeast,59280
2024-11,VF3TCABXRU0012221,TRN,2024,TRN-CO,3.5 가솔린,AWD,미드나잇 블랙,US-GA,central,47840
2024-11,VF3TCABXSU0012222,TRN,2025,TRN-CO,3.5 가솔린,AWD,미드나잇 블랙,US-GA,central,47840
2024-11,VF3TCAGXSU0012223,TRN,2025,TRN-CO,2.5T 하이브리드,AWD,포레스트 그린,US-GA,central,47840
2024-11,VF3TPAHXSU0012224,TRN,2025,TRN-PR,3.5 가솔린,AWD,샌드 베이지,US-GA,northeast,52000
2024-11,VF3TCFBXRU0012225,TRN,2024,TRN-CO,2.5T 하이브리드,FWD,미드나잇 블랙,US-GA,south,47840
2024-11,VF3TSADXRU0012226,TRN,2024,TRN-SU,3.5 가솔린,AWD,실버,US-GA,south,59280
2024-11,VF3TCFBXSU0012227,TRN,2025,TRN-CO,2.5T 하이브리드,FWD,미드나잇 블랙,US-GA,southeast,47840
2024-11,VF3TCFEXSU0012228,TRN,2025,TRN-CO,3.5 가솔린,FWD,오션 블루,US-GA,southeast,47840
2024-11,VF3TSAAXSU0012229,TRN,2025,TRN-SU,3.5 가솔린,AWD,스노우 화이트,US-GA,south,59280
2024-11,VF3TPACXSU0012230,TRN,2025,TRN-PR,2.5T 하이브리드,AWD,스틸 그레이,US-GA,west,52000
2024-11,VF3TPFBXSU0012231,TRN,2025,TRN-PR,3.5 가솔린,FWD,미드나잇 블랙,US-GA,south,52000
2024-11,VF3TCACXRU0012232,TRN,2024,TRN-CO,2.5T 하이브리드,AWD,스틸 그레이,US-GA,west,47840
2024-11,VF3TPABXRU0012233,TRN,2024,TRN-PR,2.5T 하이브리드,AWD,미드나잇 블랙,US-GA,southeast,52000
2024-11,VF3TSADXSU0012234,TRN,2025,TRN-SU,2.5T 하이브리드,AWD,실버,US-GA,northeast,59280
2024-11,VF3TPADXSU0012235,TRN,2025,TRN-PR,3.5 가솔린,AWD,실버,US-GA,west,52000
2024-11,VF3TSABXSU0012236,TRN,2025,TRN-SU,2.5T 하이브리드,AWD,미드나잇 블랙,US-GA,northeast,59280
2024-11,VF3TCAHXSU0012237,TRN,2025,TRN-CO,2.5T 하이브리드,AWD,샌드 베이지,US-GA,west,47840
2024-11,VF3TPACXSU0012238,TRN,2025,TRN-PR,3.5 가솔린,AWD,스틸 그레이,US-GA,northeast,52000
2024-11,VF3TCFDXSU0012239,TRN,2025,TRN-CO,2.5T 하이브리드,FWD,실버,US-GA,west,47840
2024-11,VF3TSACXSU0012240,TRN,2025,TRN-SU,2.5T 하이브리드,AWD,스틸 그레이,US-GA,central,59280
2024-11,VF3TCFDXSU0012241,TRN,2025,TRN-CO,3.5 가솔린,FWD,실버,US-GA,central,47840
2024-11,VF3TCAAXSU0012242,TRN,2025,TRN-CO,3.5 가솔린,AWD,스노우 화이트,US-GA,west,47840
2024-11,VF3TCABXSU0012243,TRN,2025,TRN-CO,2.5T 하이브리드,AWD,미드나잇 블랙,US-GA,central,47840
2024-11,VF3TPFAXSU0012244,TRN,2025,TRN-PR,2.5T 하이브리드,FWD,스노우 화이트,US-GA,south,52000
2024-11,VF3TSAAXSU0012245,TRN,2025,TRN-SU,2.5T 하이브리드,AWD,스노우 화이트,US-GA,south,59280
2024-11,VF3TPFAXSU0012246,TRN,2025,TRN-PR,2.5T 하이브리드,FWD,스노우 화이트,US-GA,south,52000
2024-11,VF3TPFAXSU0012247,TRN,2025,TRN-PR,2.5T 하이브리드,FWD,스노우 화이트,US-GA,southeast,52000
2024-11,VF3TPAAXSU0012248,TRN,2025,TRN-PR,3.5 가솔린,AWD,스노우 화이트,US-GA,central,52000
2024-11,VF3TCAFXSU0012249,TRN,2025,TRN-CO,2.5T 하이브리드,AWD,선셋 레드,US-GA,south,47840
2024-11,VF3TCFHXSU0012250,TRN,2025,TRN-CO,3.5 가솔린,FWD,샌드 베이지,US-GA,central,47840
2024-11,VF3TPAHXSU0012251,TRN,2025,TRN-PR,3.5 가솔린,AWD,샌드 베이지,US-GA,south,52000
2024-11,VF3TPFFXSU0012252,TRN,2025,TRN-PR,3.5 가솔린,FWD,선셋 레드,US-GA,south,52000
2024-11,VF3TCAFXSU0012253,TRN,2025,TRN-CO,3.5 가솔린,AWD,선셋 레드,US-GA,northeast,47840
2024-11,VF3TPAAXSU0012254,TRN,2025,TRN-PR,2.5T 하이브리드,AWD,스노우 화이트,US-GA,west,52000
2024-11,VF3TPACXRU0012255,TRN,2024,TRN-PR,2.5T 하이브리드,AWD,스틸 그레이,US-GA,west,52000
