prod_ym,vin,model_id,model_year,trim_id,engine,drivetrain,color,plant_id,dest_zone_id,msrp_usd
2024-01,VF3TCAEXRU0000001,TRN,2024,TRN-CO,3.5 가솔린,AWD,오션 블루,US-GA,northeast,47840
2024-01,VF3TPAGXRU0000002,TRN,2024,TRN-PR,3.5 가솔린,AWD,포레스트 그린,US-GA,south,52000
2024-01,VF3TSAAXRU0000003,TRN,2024,TRN-SU,2.5T 하이브리드,AWD,스노우 화이트,US-GA,west,59280
2024-01,VF3TPAFXRU0000004,TRN,2024,TRN-PR,2.5T 하이브리드,AWD,선셋 레드,US-GA,southeast,52000
2024-01,VF3TCADXRU0000005,TRN,2024,TRN-CO,3.5 가솔린,AWD,실버,US-GA,central,47840
2024-01,VF3TPADXRU0000006,TRN,2024,TRN-PR,3.5 가솔린,AWD,실버,US-GA,west,52000
2024-01,VF3TSAGXRU0000007,TRN,2024,TRN-SU,2.5T 하이브리드,AWD,포레스트 그린,US-GA,northeast,59280
2024-01,VF3TPFBXRU0000008,TRN,2024,TRN-PR,2.5T 하이브리드,FWD,미드나잇 블랙,US-GA,west,52000
2024-01,VF3TCADXRU0000009,TRN,2024,TRN-CO,2.5T 하이브리드,AWD,실버,US-GA,southeast,47840
2024-01,VF3TPABXRU0000010,TRN,2024,TRN-PR,2.5T 하이브리드,AWD,미드나잇 블랙,US-GA,central,52000
2024-01,VF3TPADXRU0000011,TRN,2024,TRN-PR,3.5 가솔린,AWD,실버,US-GA,south,52000
2024-01,VF3TPAAXRU0000012,TRN,2024,TRN-PR,2.5T 하이브리드,AWD,스노우 화이트,US-GA,west,52000
2024-01,VF3TCADXRU0000013,TRN,2024,TRN-CO,3.5 가솔린,AWD,실버,US-GA,central,47840
2024-01,VF3TSAGXRU0000014,TRN,2024,TRN-SU,3.5 가솔린,AWD,포레스트 그린,US-GA,south,59280
2024-01,VF3TPADXRU0000015,TRN,2024,TRN-PR,2.5T 하이브리드,AWD,실버,US-GA,northeast,52000
2024-01,VF3TCFCXRU0000016,TRN,2024,TRN-CO,3.5 가솔린,FWD,스틸 그레이,US-GA,southeast,47840
2024-01,VF3TPADXRU0000017,TRN,2024,TRN-PR,3.5 가솔린,AWD,실버,US-GA,northeast,52000
2024-01,VF3TPAGXRU0000018,TRN,2024,TRN-PR,3.5 가솔린,AWD,포레스트 그린,US-GA,west,52000
2024-01,VF3TPFEXRU0000019,TRN,2024,TRN-PR,3.5 가솔린,FWD,오션 블루,US-GA,south,52000
2024-01,VF3TCFDXRU0000020,TRN,2024,TRN-CO,2.5T 하이브리드,FWD,실버,US-GA,south,47840
2024-01,VF3TCABXRU0000021,TRN,2024,TRN-CO,3.5 가솔린,AWD,미드나잇 블랙,US-GA,west,47840
2024-01,VF3TPABXRU0000022,TRN,2024,TRN-PR,3.5 가솔린,AWD,미드나잇 블랙,US-GA,central,52000
