prod_ym,vin,model_id,model_year,trim_id,engine,drivetrain,color,plant_id,dest_zone_id,msrp_usd
2024-03,VF3TPACXRU0001895,TRN,2024,TRN-PR,3.5 가솔린,AWD,스틸 그레이,US-GA,west,52000
2024-03,VF3TPFAXRU0001896,TRN,2024,TRN-PR,2.5T 하이브리드,FWD,스노우 화이트,US-GA,southeast,52000
2024-03,VF3TCABXRU0001897,TRN,2024,TRN-CO,3.5 가솔린,AWD,미드나잇 블랙,US-GA,central,47840
2024-03,VF3TSAAXRU0001898,TRN,2024,TRN-SU,2.5T 하이브리드,AWD,스노우 화이트,US-GA,west,59280
2024-03,VF3TSABXRU0001899,TRN,2024,TRN-SU,3.5 가솔린,AWD,미드나잇 블랙,US-GA,south,59280
2024-03,VF3TCAAXRU0001900,TRN,2024,TRN-CO,3.5 가솔린,AWD,스노우 화이트,US-GA,northeast,47840
2024-03,VF3TCADXRU0001901,TRN,2024,TRN-CO,3.5 가솔린,AWD,실버,US-GA,south,47840
2024-03,VF3TPFFXRU0001902,TRN,2024,TRN-PR,2.5T 하이브리드,FWD,선셋 레드,US-GA,central,52000
2024-03,VF3TPABXRU0001903,TRN,2024,TRN-PR,3.5 가솔린,AWD,미드나잇 블랙,US-GA,southeast,52000
2024-03,VF3TSACXRU0001904,TRN,2024,TRN-SU,3.5 가솔린,AWD,스틸 그레이,US-GA,southeast,59280
2024-03,VF3TPADXRU0001905,TRN,2024,TRN-PR,3.5 가솔린,AWD,실버,US-GA,south,52000
2024-03,VF3TPAAXRU0001906,TRN,2024,TRN-PR,3.5 가솔린,AWD,스노우 화이트,US-GA,south,52000
2024-03,VF3TPABXRU0001907,TRN,2024,TRN-PR,3.5 가솔린,AWD,미드나잇 블랙,US-GA,southeast,52000
2024-03,VF3TPABXRU0001908,TRN,2024,TRN-PR,3.5 가솔린,AWD,미드나잇 블랙,US-GA,central,52000
2024-03,VF3TPAEXRU0001909,TRN,2024,TRN-PR,2.5T 하이브리드,AWD,오션 블루,US-GA,northeast,52000
2024-03,VF3TPFHXRU0001910,TRN,2024,TRN-PR,2.5T 하이브리드,FWD,샌드 베이지,US-GA,southeast,52000
2024-03,VF3TCABXRU0001911,TRN,2024,TRN-CO,3.5 가솔린,AWD,미드나잇 블랙,US-GA,west,47840
2024-03,VF3TPABXRU0001912,TRN,2024,TRN-PR,2.5T 하이브리드,AWD,미드나잇 블랙,US-GA,central,52000
2024-03,VF3TCADXRU0001913,TRN,2024,TRN-CO,2.5T 하이브리드,AWD,실버,US-GA,central,47840
2024-03,VF3TPADXRU0001914,TRN,2024,TRN-PR,2.5T 하이브리드,AWD,실버,US-GA,west,52000
2024-03,VF3TPFFXRU0001915,TRN,2024,TRN-PR,2.5T 하이브리드,FWD,선셋 레드,US-GA,southeast,52000
2024-03,VF3TSFAXRU0001916,TRN,2024,TRN-SU,3.5 가솔린,FWD,스노우 화이트,US-GA,south,59280
2024-03,VF3TCAGXRU0001917,TRN,2024,TRN-CO,2.5T 하이브리드,AWD,포레스트 그린,US-GA,west,47840
2024-03,VF3TCAFXRU0001918,TRN,2024,TRN-CO,3.5 가솔린,AWD,선셋 레드,US-GA,central,47840
2024-03,VF3TPAAXRU0001919,TRN,2024,TRN-PR,3.5 가솔린,AWD,스노우 화이트,US-GA,central,52000
2024-03,VF3TPAAXRU0001920,TRN,2024,TRN-PR,3.5 가솔린,AWD,스노우 화이트,US-GA,central,52000
2024-03,VF3TSABXRU0001921,TRN,2024,TRN-SU,2.5T 하이브리드,AWD,미드나잇 블랙,US-GA,northeast,59280
2024-03,VF3TSABXRU0001922,TRN,2024,TRN-SU,3.5 가솔린,AWD,미드나잇 블랙,US-GA,south,59280
2024-03,VF3TPAAXRU0001923,TRN,2024,TRN-PR,3.5 가솔린,AWD,스노우 화이트,US-GA,west,52000
2024-03,VF3TPAAXRU0001924,TRN,2024,TRN-PR,3.5 가솔린,AWD,스노우 화이트,US-GA,south,52000
2024-03,VF3TCFAXRU0001925,TRN,2024,TRN-CO,2.5T 하이브리드,FWD,스노우 화이트,US-GA,south,47840
2024-03,VF3TCAAXRU0001926,TRN,2024,TRN-CO,3.5 가솔린,AWD,스노우 화이트,US-GA,southeast,47840
2024-03,VF3TSFDXRU0001927,TRN,2024,TRN-SU,3.5 가솔린,FWD,실버,US-GA,southeast,59280
2024-03,VF3TSFCXRU0001928,TRN,2024,TRN-SU,2.5T 하이브리드,FWD,스틸 그레이,US-GA,south,59280
2024-03,VF3TCACXRU0001929,TRN,2024,TRN-CO,3.5 가솔린,AWD,스틸 그레이,US-GA,southeast,47840
2024-03,VF3TPAGXRU0001930,TRN,2024,TRN-PR,3.5 가솔린,AWD,포레스트 그린,US-GA,southeast,52000
2024-03,VF3TPACXRU0001931,TRN,2024,TRN-PR,2.5T 하이브리드,AWD,스틸 그레이,US-GA,central,52000
2024-03,VF3TPAAXRU0001932,TRN,2024,TRN-PR,2.5T 하이브리드,AWD,스노우 화이트,US-GA,northeast,52000
2024-03,VF3TPAAXRU0001933,TRN,2024,TRN-PR,3.5 가솔린,AWD,스노우 화이트,US-GA,southeast,52000
2024-03,VF3TPAAXRU0001934,TRN,2024,TRN-PR,3.5 가솔린,AWD,스노우 화이트,US-GA,central,52000
2024-03,VF3TSAFXRU0001935,TRN,2024,TRN-SU,3.5 가솔린,AWD,선셋 레드,US-GA,west,59280
2024-03,VF3TPAEXRU0001936,TRN,2024,TRN-PR,3.5 가솔린,AWD,오션 블루,US-GA,central,52000
2024-03,VF3TCADXRU0001937,TRN,2024,TRN-CO,3.5 가솔린,AWD,실버,US-GA,northeast,47840
2024-03,VF3TPAEXRU0001938,TRN,2024,TRN-PR,3.5 가솔린,AWD,오션 블루,US-GA,southeast,52000
2024-03,VF3TPAHXRU0001939,TRN,2024,TRN-PR,2.5T 하이브리드,AWD,샌드 베이지,US-GA,southeast,52000
2024-03,VF3TPABXRU0001940,TRN,2024,TRN-PR,3.5 가솔린,AWD,미드나잇 블랙,US-GA,south,52000
2024-03,VF3TCADXRU0001941,TRN,2024,TRN-CO,3.5 가솔린,AWD,실버,US-GA,west,47840
2024-03,VF3TPAFXRU0001942,TRN,2024,TRN-PR,2.5T 하이브리드,AWD,선셋 레드,US-GA,northeast,52000
2024-03,VF3TPFBXRU0001943,TRN,2024,TRN-PR,3.5 가솔린,FWD,미드나잇 블랙,US-GA,south,52000
2024-03,VF3TPAEXRU0001944,TRN,2024,TRN-PR,2.5T 하이브리드,AWD,오션 블루,US-GA,central,52000
2024-03,VF3TCFFXRU0001945,TRN,2024,TRN-CO,2.5T 하이브리드,FWD,선셋 레드,US-GA,south,47840
2024-03,VF3TCAAXRU0001946,TRN,2024,TRN-CO,3.5 가솔린,AWD,스노우 화이트,US-GA,northeast,47840
2024-03,VF3TPAAXRU0001947,TRN,2024,TRN-PR,3.5 가솔린,AWD,스노우 화이트,US-GA,south,52000
2024-03,VF3TCADXRU0001948,TRN,2024,TRN-CO,2.5T 하이브리드,AWD,실버,US-GA,northeast,47840
2024-03,VF3TCACXRU0001949,TRN,2024,TRN-CO,3.5 가솔린,AWD,스틸 그레이,US-GA,west,47840
2024-03,VF3TPAAXRU0001950,TRN,2024,TRN-PR,3.5 가솔린,AWD,스노우 화이트,US-GA,southeast,52000
2024-03,VF3TPAAXRU0001951,TRN,2024,TRN-PR,2.5T 하이브리드,AWD,스노우 화이트,US-GA,central,52000
2024-03,VF3TPADXRU0001952,TRN,2024,TRN-PR,3.5 가솔린,AWD,실버,US-GA,west,52000
2024-03,VF3TCABXRU0001953,TRN,2024,TRN-CO,3.5 가솔린,AWD,미드나잇 블랙,US-GA,west,47840
2024-03,VF3TCAEXRU0001954,TRN,2024,TRN-CO,3.5 가솔린,AWD,오션 블루,US-GA,northeast,47840
2024-03,VF3TPABXRU0001955,TRN,2024,TRN-PR,3.5 가솔린,AWD,미드나잇 블랙,US-GA,central,52000
2024-03,VF3TPFCXRU0001956,TRN,2024,TRN-PR,2.5T 하이브리드,FWD,스틸 그레이,US-GA,southeast,52000
2024-03,VF3TCABXRU0001957,TRN,2024,TRN-CO,3.5 가솔린,AWD,미드나잇 블랙,US-GA,northeast,47840
2024-03,VF3TPABXRU0001958,TRN,2024,TRN-PR,3.5 가솔린,AWD,미드나잇 블랙,US-GA,west,52000
2024-03,VF3TSFGXRU0001959,TRN,2024,TRN-SU,2.5T 하이브리드,FWD,포레스트 그린,US-GA,southeast,59280
2024-03,VF3TPADXRU0001960,TRN,2024,TRN-PR,3.5 가솔린,AWD,실버,US-GA,west,52000
2024-03,VF3TCFHXRU0001961,TRN,2024,TRN-CO,2.5T 하이브리드,FWD,샌드 베이지,US-GA,south,47840
2024-03,VF3TPAAXRU0001962,TRN,2024,TRN-PR,3.5 가솔린,AWD,스노우 화이트,US-GA,west,52000
2024-03,VF3TCADXRU0001963,TRN,2024,TRN-CO,3.5 가솔린,AWD,실버,US-GA,southeast,47840
2024-03,VF3TCFBXRU0001964,TRN,2024,TRN-CO,3.5 가솔린,FWD,미드나잇 블랙,US-GA,southeast,47840
2024-03,VF3TCAFXRU0001965,TRN,2024,TRN-CO,3.5 가솔린,AWD,선셋 레드,US-GA,west,47840
2024-03,VF3TSAAXRU0001966,TRN,2024,TRN-SU,2.5T 하이브리드,AWD,스노우 화이트,US-GA,central,59280
2024-03,VF3TCAFXRU0001967,TRN,2024,TRN-CO,2.5T 하이브리드,AWD,선셋 레드,US-GA,central,47840
2024-03,VF3TPFEXRU0001968,TRN,2024,TRN-PR,3.5 가솔린,FWD,오션 블루,US-GA,southeast,52000
2024-03,VF3TPABXRU0001969,TRN,2024,TRN-PR,3.5 가솔린,AWD,미드나잇 블랙,US-GA,southeast,52000
2024-03,VF3TCAHXRU0001970,TRN,2024,TRN-CO,3.5 가솔린,AWD,샌드 베이지,US-GA,northeast,47840
2024-03,VF3TCAAXRU0001971,TRN,2024,TRN-CO,2.5T 하이브리드,AWD,스노우 화이트,US-GA,south,47840
2024-03,VF3TCACXRU0001972,TRN,2024,TRN-CO,3.5 가솔린,AWD,스틸 그레이,US-GA,northeast,47840
2024-03,VF3TCAFXRU0001973,TRN,2024,TRN-CO,2.5T 하이브리드,AWD,선셋 레드,US-GA,central,47840
2024-03,VF3TSAAXRU0001974,TRN,2024,TRN-SU,2.5T 하이브리드,AWD,스노우 화이트,US-GA,central,59280
2024-03,VF3TCFBXRU0001975,TRN,2024,TRN-CO,2.5T 하이브리드,FWD,미드나잇 블랙,US-GA,south,47840
2024-03,VF3TSFHXRU0001976,TRN,2024,TRN-SU,3.5 가솔린,FWD,샌드 베이지,US-GA,west,59280
2024-03,VF3TCACXRU0001977,TRN,2024,TRN-CO,3.5 가솔린,AWD,스틸 그레이,US-GA,northeast,47840
2024-03,VF3TSADXRU0001978,TRN,2024,TRN-SU,2.5T 하이브리드,AWD,실버,US-GA,central,59280
2024-03,VF3TCACXRU0001979,TRN,2024,TRN-CO,2.5T 하이브리드,AWD,스틸 그레이,US-GA,northeast,47840
2024-03,VF3TPAAXRU0001980,TRN,2024,TRN-PR,3.5 가솔린,AWD,스노우 화이트,US-GA,west,52000
2024-03,VF3TCAAXRU0001981,TRN,2024,TRN-CO,3.5 가솔린,AWD,스노우 화이트,US-GA,central,47840
2024-03,VF3TCFAXRU0001982,TRN,2024,TRN-CO,3.5 가솔린,FWD,스노우 화이트,US-GA,south,47840
2024-03,VF3TPFBXRU0001983,TRN,2024,TRN-PR,2.5T 하이브리드,FWD,미드나잇 블랙,US-GA,south,52000
2024-03,VF3TPAEXRU0001984,TRN,2024,TRN-PR,3.5 가솔린,AWD,오션 블루,US-GA,west,52000
2024-03,VF3TPFFXRU0001985,TRN,2024,TRN-PR,3.5 가솔린,FWD,선셋 레드,US-GA,southeast,52000
2024-03,VF3TSFBXRU0001986,TRN,2024,TRN-SU,3.5 가솔린,FWD,미드나잇 블랙,US-GA,west,59280
2024-03,VF3TPFCXRU0001987,TRN,2024,TRN-PR,3.5 가솔린,FWD,스틸 그레이,US-GA,southeast,52000
2024-03,VF3TSABXRU0001988,TRN,2024,TRN-SU,2.5T 하이브리드,AWD,미드나잇 블랙,US-GA,northeast,59280
2024-03,VF3TCAAXRU0001989,TRN,2024,TRN-CO,3.5 가솔린,AWD,스노우 화이트,US-GA,south,47840
2024-03,VF3TPAAXRU0001990,TRN,2024,TRN-PR,2.5T 하이브리드,AWD,스노우 화이트,US-GA,northeast,52000
2024-03,VF3TSABXRU0001991,TRN,2024,TRN-SU,2.5T 하이브리드,AWD,미드나잇 블랙,US-GA,southeast,59280
2024-03,VF3TCFCXRU0001992,TRN,2024,TRN-CO,3.5 가솔린,FWD,스틸 그레이,US-GA,central,47840
2024-03,VF3TPABXRU0001993,TRN,2024,TRN-PR,3.5 가솔린,AWD,미드나잇 블랙,US-GA,central,52000
2024-03,VF3TSFCXRU0001994,TRN,2024,TRN-SU,3.5 가솔린,FWD,스틸 그레이,US-GA,west,59280
2024-03,VF3TCACXRU0001995,TRN,2024,TRN-CO,3.5 가솔린,AWD,스틸 그레이,US-GA,central,47840
2024-03,VF3TPACXRU0001996,TRN,2024,TRN-PR,3.5 가솔린,AWD,스틸 그레이,US-GA,northeast,52000
2024-03,VF3TPAAXRU0001997,TRN,2024,TRN-PR,3.5 가솔린,AWD,스노우 화이트,US-GA,northeast,52000
2024-03,VF3TPFAXRU0001998,TRN,2024,TRN-PR,3.5 가솔린,FWD,스노우 화이트,US-GA,west,52000
2024-03,VF3TPABXRU0001999,TRN,2024,TRN-PR,3.5 가솔린,AWD,미드나잇 블랙,US-GA,central,52000
2024-03,VF3TPFHXRU0002000,TRN,2024,TRN-PR,3.5 가솔린,FWD,샌드 베이지,US-GA,south,52000
2024-03,VF3TPAAXRU0002001,TRN,2024,TRN-PR,2.5T 하이브리드,AWD,스노우 화이트,US-GA,south,52000
2024-03,VF3TSFFXRU0002002,TRN,2024,TRN-SU,2.5T 하이브리드,FWD,선셋 레드,US-GA,west,59280
2024-03,VF3TPABXRU0002003,TRN,2024,TRN-PR,2.5T 하이브리드,AWD,미드나잇 블랙,US-GA,central,52000
2024-03,VF3TCACXRU0002004,TRN,2024,TRN-CO,3.5 가솔린,AWD,스틸 그레이,US-GA,west,47840
2024-03,VF3TCADXRU0002005,TRN,2024,TRN-CO,2.5T 하이브리드,AWD,실버,US-GA,west,47840
2024-03,VF3TSAGXRU0002006,TRN,2024,TRN-SU,3.5 가솔린,AWD,포레스트 그린,US-GA,west,59280
2024-03,VF3TCABXRU0002007,TRN,2024,TRN-CO,3.5 가솔린,AWD,미드나잇 블랙,US-GA,central,47840
2024-03,VF3TPADXRU0002008,TRN,2024,TRN-PR,3.5 가솔린,AWD,실버,US-GA,west,52000
2024-03,VF3TSFDXRU0002009,TRN,2024,TRN-SU,3.5 가솔린,FWD,실버,US-GA,south,59280
2024-03,VF3TPABXRU0002010,TRN,2024,TRN-PR,3.5 가솔린,AWD,미드나잇 블랙,US-GA,central,52000
2024-03,VF3TCAFXRU0002011,TRN,2024,TRN-CO,2.5T 하이브리드,AWD,선셋 레드,US-GA,west,47840
2024-03,VF3TPAFXRU0002012,TRN,2024,TRN-PR,3.5 가솔린,AWD,선셋 레드,US-GA,central,52000
2024-03,VF3TCAAXRU0002013,TRN,2024,TRN-CO,2.5T 하이브리드,AWD,스노우 화이트,US-GA,south,47840
2024-03,VF3TPAEXRU0002014,TRN,2024,TRN-PR,3.5 가솔린,AWD,오션 블루,US-GA,central,52000
2024-03,VF3TSACXRU0002015,TRN,2024,TRN-SU,3.5 가솔린,AWD,스틸 그레이,US-GA,northeast,59280
2024-03,VF3TSABXRU0002016,TRN,2024,TRN-SU,2.5T 하이브리드,AWD,미드나잇 블랙,US-GA,south,59280
2024-03,VF3TSFCXRU0002017,TRN,2024,TRN-SU,3.5 가솔린,FWD,스틸 그레이,US-GA,west,59280
2024-03,VF3TCADXRU0002018,TRN,2024,TRN-CO,2.5T 하이브리드,AWD,실버,US-GA,west,47840
2024-03,VF3TCAHXRU0002019,TRN,2024,TRN-CO,3.5 가솔린,AWD,샌드 베이지,US-GA,west,47840
2024-03,VF3TPFEXRU0002020,TRN,2024,TRN-PR,2.5T 하이브리드,FWD,오션 블루,US-GA,central,52000
