prod_ym,vin,model_id,model_year,trim_id,engine,drivetrain,color,plant_id,dest_zone_id,msrp_usd
2024-12,VF3TSAAXSU0013302,TRN,2025,TRN-SU,2.5T 하이브리드,AWD,스노우 화이트,US-GA,southeast,59280
2024-12,VF3TCAGXSU0013303,TRN,2025,TRN-CO,2.5T 하이브리드,AWD,포레스트 그린,US-GA,northeast,47840
2024-12,VF3TSAAXSU0013304,TRN,2025,TRN-SU,2.5T 하이브리드,AWD,스노우 화이트,US-GA,southeast,59280
2024-12,VF3TCABXSU0013305,TRN,2025,TRN-CO,2.5T 하이브리드,AWD,미드나잇 블랙,US-GA,southeast,47840
2024-12,VF3TPAEXSU0013306,TRN,2025,TRN-PR,2.5T 하이브리드,AWD,오션 블루,US-GA,northeast,52000
2024-12,VF3TSAAXSU0013307,TRN,2025,TRN-SU,3.5 가솔린,AWD,스노우 화이트,US-GA,northeast,59280
2024-12,VF3TCAFXSU0013308,TRN,2025,TRN-CO,2.5T 하이브리드,AWD,선셋 레드,US-GA,central,47840
2024-12,VF3TCADXSU0013309,TRN,2025,TRN-CO,2.5T 하이브리드,AWD,실버,US-GA,west,47840
2024-12,VF3TCABXSU0013310,TRN,2025,TRN-CO,2.5T 하이브리드,AWD,미드나잇 블랙,US-GA,northeast,47840
2024-12,VF3TCADXSU0013311,TRN,2025,TRN-CO,2.5T 하이브리드,AWD,실버,US-GA,northeast,47840
2024-12,VF3TSFEXSU0013312,TRN,2025,TRN-SU,3.5 가솔린,FWD,오션 블루,US-GA,south,59280
2024-12,VF3TSAFXSU0013313,TRN,2025,TRN-SU,3.5 가솔린,AWD,선셋 레드,US-GA,south,59280
2024-12,VF3TSAAXSU0013314,TRN,2025,TRN-SU,3.5 가솔린,AWD,스노우 화이트,US-GA,southeast,59280
2024-12,VF3TPFAXSU0013315,TRN,2025,TRN-PR,2.5T 하이브리드,FWD,스노우 화이트,US-GA,central,52000
2024-12,VF3TCFEXSU0013316,TRN,2025,TRN-CO,2.5T 하이브리드,FWD,오션 블루,US-GA,west,47840
2024-12,VF3TSAAXSU0013317,TRN,2025,TRN-SU,3.5 가솔린,AWD,스노우 화이트,US-GA,south,59280
2024-12,VF3TPABXSU0013318,TRN,2025,TRN-PR,2.5T 하이브리드,AWD,미드나잇 블랙,US-GA,south,52000
2024-12,VF3TPFBXSU0013319,TRN,2025,TRN-PR,3.5 가솔린,FWD,미드나잇 블랙,US-GA,south,52000
2024-12,VF3TCACXRU0013320,TRN,2024,TRN-CO,2.5T 하이브리드,AWD,스틸 그레이,US-GA,west,47840
2024-12,VF3TPAFXSU0013321,TRN,2025,TRN-PR,3.5 가솔린,AWD,선셋 레드,US-GA,south,52000
2024-12,VF3TPABXSU0013322,TRN,2025,TRN-PR,2.5T 하이브리드,AWD,미드나잇 블랙,US-GA,south,52000
2024-12,VF3TSACXSU0013323,TRN,2025,TRN-SU,3.5 가솔린,AWD,스틸 그레이,US-GA,northeast,59280
2024-12,VF3TCFBXSU0013324,TRN,2025,TRN-CO,2.5T 하이브리드,FWD,미드나잇 블랙,US-GA,southeast,47840
