prod_ym,vin,model_id,model_year,trim_id,engine,drivetrain,color,plant_id,dest_zone_id,msrp_usd
2025-02,VF3TPAAXSU0015997,TRN,2025,TRN-PR,2.5T 하이브리드,AWD,스노우 화이트,US-GA,south,52000
2025-02,VF3TCABXSU0015998,TRN,2025,TRN-CO,2.5T 하이브리드,AWD,미드나잇 블랙,US-GA,central,47840
2025-02,VF3TCFEXSU0015999,TRN,2025,TRN-CO,3.5 가솔린,FWD,오션 블루,US-GA,south,47840
2025-02,VF3TPFEXSU0016000,TRN,2025,TRN-PR,3.5 가솔린,FWD,오션 블루,US-GA,south,52000
2025-02,VF3TSAAXSU0016001,TRN,2025,TRN-SU,2.5T 하이브리드,AWD,스노우 화이트,US-GA,west,59280
2025-02,VF3TCFAXSU0016002,TRN,2025,TRN-CO,3.5 가솔린,FWD,스노우 화이트,US-GA,west,47840
2025-02,VF3TCAFXSU0016003,TRN,2025,TRN-CO,3.5 가솔린,AWD,선셋 레드,US-GA,west,47840
2025-02,VF3TPACXSU0016004,TRN,2025,TRN-PR,2.5T 하이브리드,AWD,스틸 그레이,US-GA,west,52000
2025-02,VF3TPFCXSU0016005,TRN,2025,TRN-PR,3.5 가솔린,FWD,스틸 그레이,US-GA,south,52000
2025-02,VF3TPAGXSU0016006,TRN,2025,TRN-PR,2.5T 하이브리드,AWD,포레스트 그린,US-GA,west,52000
2025-02,VF3TPFCXSU0016007,TRN,2025,TRN-PR,2.5T 하이브리드,FWD,스틸 그레이,US-GA,southeast,52000
2025-02,VF3TCAGXSU0016008,TRN,2025,TRN-CO,2.5T 하이브리드,AWD,포레스트 그린,US-GA,central,47840
2025-02,VF3TCAHXSU0016009,TRN,2025,TRN-CO,3.5 가솔린,AWD,샌드 베이지,US-GA,central,47840
2025-02,VF3TPAAXSU0016010,TRN,2025,TRN-PR,3.5 가솔린,AWD,스노우 화이트,US-GA,west,52000
2025-02,VF3TPABXSU0016011,TRN,2025,TRN-PR,2.5T 하이브리드,AWD,미드나잇 블랙,US-GA,southeast,52000
2025-02,VF3TSADXSU0016012,TRN,2025,TRN-SU,3.5 가솔린,AWD,실버,US-GA,central,59280
2025-02,VF3TPFBXSU0016013,TRN,2025,TRN-PR,3.5 가솔린,FWD,미드나잇 블랙,US-GA,south,52000
2025-02,VF3TSFCXSU0016014,TRN,2025,TRN-SU,2.5T 하이브리드,FWD,스틸 그레이,US-GA,southeast,59280
2025-02,VF3TPABXSU0016015,TRN,2025,TRN-PR,3.5 가솔린,AWD,미드나잇 블랙,US-GA,southeast,52000
2025-02,VF3TPAFXSU0016016,TRN,2025,TRN-PR,2.5T 하이브리드,AWD,선셋 레드,US-GA,west,52000
2025-02,VF3TPABXSU0016017,TRN,2025,TRN-PR,3.5 가솔린,AWD,미드나잇 블랙,US-GA,southeast,52000
2025-02,VF3TPAEXSU0016018,TRN,2025,TRN-PR,3.5 가솔린,AWD,오션 블루,US-GA,northeast,52000
2025-02,VF3TCACXSU0016019,TRN,2025,TRN-CO,2.5T 하이브리드,AWD,스틸 그레이,US-GA,northeast,47840
2025-02,VF3TCACXSU0016020,TRN,2025,TRN-CO,3.5 가솔린,AWD,스틸 그레이,US-GA,southeast,47840
2025-02,VF3TCAFXSU0016021,TRN,2025,TRN-CO,3.5 가솔린,AWD,선셋 레드,US-GA,west,47840
2025-02,VF3TPACXSU0016022,TRN,2025,TRN-PR,3.5 가솔린,AWD,스틸 그레이,US-GA,southeast,52000
2025-02,VF3TPFCXSU0016023,TRN,2025,TRN-PR,2.5T 하이브리드,FWD,스틸 그레이,US-GA,south,52000
2025-02,VF3TPABXSU0016024,TRN,2025,TRN-PR,2.5T 하이브리드,AWD,미드나잇 블랙,US-GA,central,52000
2025-02,VF3TPACXSU0016025,TRN,2025,TRN-PR,3.5 가솔린,AWD,스틸 그레이,US-GA,northeast,52000
2025-02,VF3TCABXSU0016026,TRN,2025,TRN-CO,2.5T 하이브리드,AWD,미드나잇 블랙,US-GA,northeast,47840
2025-02,VF3TCABXSU0016027,TRN,2025,TRN-CO,3.5 가솔린,AWD,미드나잇 블랙,US-GA,northeast,47840
2025-02,VF3TSFDXSU0016028,TRN,2025,TRN-SU,3.5 가솔린,FWD,실버,US-GA,west,59280
2025-02,VF3TPAFXSU0016029,TRN,2025,TRN-PR,3.5 가솔린,AWD,선셋 레드,US-GA,south,52000
2025-02,VF3TCAAXSU0016030,TRN,2025,TRN-CO,2.5T 하이브리드,AWD,스노우 화이트,US-GA,west,47840
2025-02,VF3TCACXSU0016031,TRN,2025,TRN-CO,3.5 가솔린,AWD,스틸 그레이,US-GA,northeast,47840
2025-02,VF3TSABXSU0016032,TRN,2025,TRN-SU,2.5T 하이브리드,AWD,미드나잇 블랙,US-GA,northeast,59280
2025-02,VF3TPAHXSU0016033,TRN,2025,TRN-PR,2.5T 하이브리드,AWD,샌드 베이지,US-GA,west,52000
2025-02,VF3TPABXSU0016034,TRN,2025,TRN-PR,3.5 가솔린,AWD,미드나잇 블랙,US-GA,northeast,52000
2025-02,VF3TCFEXSU0016035,TRN,2025,TRN-CO,3.5 가솔린,FWD,오션 블루,US-GA,central,47840
2025-02,VF3TPFCXSU0016036,TRN,2025,TRN-PR,2.5T 하이브리드,FWD,스틸 그레이,US-GA,south,52000
2025-02,VF3TCFFXSU0016037,TRN,2025,TRN-CO,3.5 가솔린,FWD,선셋 레드,US-GA,south,47840
2025-02,VF3TSACXSU0016038,TRN,2025,TRN-SU,3.5 가솔린,AWD,스틸 그레이,US-GA,northeast,59280
2025-02,VF3TSFDXSU0016039,TRN,2025,TRN-SU,3.5 가솔린,FWD,실버,US-GA,south,59280
2025-02,VF3TPAFXSU0016040,TRN,2025,TRN-PR,3.5 가솔린,AWD,선셋 레드,US-GA,west,52000
2025-02,VF3TPAEXSU0016041,TRN,2025,TRN-PR,2.5T 하이브리드,AWD,오션 블루,US-GA,northeast,52000
2025-02,VF3TSAAXSU0016042,TRN,2025,TRN-SU,3.5 가솔린,AWD,스노우 화이트,US-GA,southeast,59280
2025-02,VF3TCAAXSU0016043,TRN,2025,TRN-CO,2.5T 하이브리드,AWD,스노우 화이트,US-GA,central,47840
2025-02,VF3TPAGXSU0016044,TRN,2025,TRN-PR,3.5 가솔린,AWD,포레스트 그린,US-GA,central,52000
2025-02,VF3TCFCXSU0016045,TRN,2025,TRN-CO,3.5 가솔린,FWD,스틸 그레이,US-GA,south,47840
2025-02,VF3TCABXSU0016046,TRN,2025,TRN-CO,3.5 가솔린,AWD,미드나잇 블랙,US-GA,central,47840
2025-02,VF3TCAAXSU0016047,TRN,2025,TRN-CO,3.5 가솔린,AWD,스노우 화이트,US-GA,southeast,47840
2025-02,VF3TCABXSU0016048,TRN,2025,TRN-CO,3.5 가솔린,AWD,미드나잇 블랙,US-GA,northeast,47840
2025-02,VF3TPFDXSU0016049,TRN,2025,TRN-PR,2.5T 하이브리드,FWD,실버,US-GA,west,52000
2025-02,VF3TCFFXSU0016050,TRN,2025,TRN-CO,3.5 가솔린,FWD,선셋 레드,US-GA,south,47840
2025-02,VF3TPAAXSU0016051,TRN,2025,TRN-PR,3.5 가솔린,AWD,스노우 화이트,US-GA,central,52000
2025-02,VF3TCFAXSU0016052,TRN,2025,TRN-CO,3.5 가솔린,FWD,스노우 화이트,US-GA,south,47840
2025-02,VF3TPAAXSU0016053,TRN,2025,TRN-PR,3.5 가솔린,AWD,스노우 화이트,US-GA,central,52000
2025-02,VF3TCFFXSU0016054,TRN,2025,TRN-CO,2.5T 하이브리드,FWD,선셋 레드,US-GA,south,47840
2025-02,VF3TSACXSU0016055,TRN,2025,TRN-SU,3.5 가솔린,AWD,스틸 그레이,US-GA,west,59280
2025-02,VF3TCAHXSU0016056,TRN,2025,TRN-CO,3.5 가솔린,AWD,샌드 베이지,US-GA,southeast,47840
2025-02,VF3TPADXSU0016057,TRN,2025,TRN-PR,2.5T 하이브리드,AWD,실버,US-GA,southeast,52000
2025-02,VF3TSACXSU0016058,TRN,2025,TRN-SU,2.5T 하이브리드,AWD,스틸 그레이,US-GA,northeast,59280
2025-02,VF3TPAEXSU0016059,TRN,2025,TRN-PR,2.5T 하이브리드,AWD,오션 블루,US-GA,west,52000
2025-02,VF3TPAAXSU0016060,TRN,2025,TRN-PR,3.5 가솔린,AWD,스노우 화이트,US-GA,south,52000
2025-02,VF3TCADXSU0016061,TRN,2025,TRN-CO,3.5 가솔린,AWD,실버,US-GA,northeast,47840
2025-02,VF3TPAEXSU0016062,TRN,2025,TRN-PR,3.5 가솔린,AWD,오션 블루,US-GA,northeast,52000
2025-02,VF3TSAHXSU0016063,TRN,2025,TRN-SU,2.5T 하이브리드,AWD,샌드 베이지,US-GA,central,59280
2025-02,VF3TPFCXSU0016064,TRN,2025,TRN-PR,3.5 가솔린,FWD,스틸 그레이,US-GA,south,52000
2025-02,VF3TPFFXSU0016065,TRN,2025,TRN-PR,2.5T 하이브리드,FWD,선셋 레드,US-GA,south,52000
2025-02,VF3TPFCXSU0016066,TRN,2025,TRN-PR,3.5 가솔린,FWD,스틸 그레이,US-GA,west,52000
2025-02,VF3TSAAXSU0016067,TRN,2025,TRN-SU,2.5T 하이브리드,AWD,스노우 화이트,US-GA,southeast,59280
2025-02,VF3TPAHXSU0016068,TRN,2025,TRN-PR,3.5 가솔린,AWD,샌드 베이지,US-GA,central,52000
2025-02,VF3TPAAXSU0016069,TRN,2025,TRN-PR,3.5 가솔린,AWD,스노우 화이트,US-GA,central,52000
2025-02,VF3TCFAXSU0016070,TRN,2025,TRN-CO,2.5T 하이브리드,FWD,스노우 화이트,US-GA,south,47840
2025-02,VF3TCFFXSU0016071,TRN,2025,TRN-CO,3.5 가솔린,FWD,선셋 레드,US-GA,northeast,47840
2025-02,VF3TPABXSU0016072,TRN,2025,TRN-PR,3.5 가솔린,AWD,미드나잇 블랙,US-GA,west,52000
2025-02,VF3TPACXSU0016073,TRN,2025,TRN-PR,3.5 가솔린,AWD,스틸 그레이,US-GA,west,52000
2025-02,VF3TSACXSU0016074,TRN,2025,TRN-SU,2.5T 하이브리드,AWD,스틸 그레이,US-GA,southeast,59280
2025-02,VF3TCFCXSU0016075,TRN,2025,TRN-CO,2.5T 하이브리드,FWD,스틸 그레이,US-GA,northeast,47840
2025-02,VF3TCFEXSU0016076,TRN,2025,TRN-CO,3.5 가솔린,FWD,오션 블루,US-GA,west,47840
2025-02,VF3TSFFXSU0016077,TRN,2025,TRN-SU,3.5 가솔린,FWD,선셋 레드,US-GA,south,59280
2025-02,VF3TCAAXSU0016078,TRN,2025,TRN-CO,3.5 가솔린,AWD,스노우 화이트,US-GA,west,47840
2025-02,VF3TSADXSU0016079,TRN,2025,TRN-SU,3.5 가솔린,AWD,실버,US-GA,northeast,59280
2025-02,VF3TCAFXSU0016080,TRN,2025,TRN-CO,2.5T 하이브리드,AWD,선셋 레드,US-GA,south,47840
2025-02,VF3TPABXSU0016081,TRN,2025,TRN-PR,3.5 가솔린,AWD,미드나잇 블랙,US-GA,south,52000
2025-02,VF3TPFBXSU0016082,TRN,2025,TRN-PR,3.5 가솔린,FWD,미드나잇 블랙,US-GA,central,52000
2025-02,VF3TPAAXSU0016083,TRN,2025,TRN-PR,2.5T 하이브리드,AWD,스노우 화이트,US-GA,northeast,52000
2025-02,VF3TSABXSU0016084,TRN,2025,TRN-SU,2.5T 하이브리드,AWD,미드나잇 블랙,US-GA,west,59280
2025-02,VF3TPAGXSU0016085,TRN,2025,TRN-PR,3.5 가솔린,AWD,포레스트 그린,US-GA,southeast,52000
2025-02,VF3TPADXSU0016086,TRN,2025,TRN-PR,2.5T 하이브리드,AWD,실버,US-GA,central,52000
2025-02,VF3TCFAXSU0016087,TRN,2025,TRN-CO,3.5 가솔린,FWD,스노우 화이트,US-GA,west,47840
2025-02,VF3TPAFXSU0016088,TRN,2025,TRN-PR,2.5T 하이브리드,AWD,선셋 레드,US-GA,central,52000
2025-02,VF3TCABXSU0016089,TRN,2025,TRN-CO,2.5T 하이브리드,AWD,미드나잇 블랙,US-GA,south,47840
2025-02,VF3TCACXSU0016090,TRN,2025,TRN-CO,2.5T 하이브리드,AWD,스틸 그레이,US-GA,west,47840
2025-02,VF3TCABXSU0016091,TRN,2025,TRN-CO,3.5 가솔린,AWD,미드나잇 블랙,US-GA,west,47840
2025-02,VF3TCFAXSU0016092,TRN,2025,TRN-CO,3.5 가솔린,FWD,스노우 화이트,US-GA,south,47840
2025-02,VF3TPAGXSU0016093,TRN,2025,TRN-PR,2.5T 하이브리드,AWD,포레스트 그린,US-GA,south,52000
2025-02,VF3TCAAXSU0016094,TRN,2025,TRN-CO,3.5 가솔린,AWD,스노우 화이트,US-GA,central,47840
2025-02,VF3TSACXSU0016095,TRN,2025,TRN-SU,3.5 가솔린,AWD,스틸 그레이,US-GA,central,59280
2025-02,VF3TPAAXSU0016096,TRN,2025,TRN-PR,2.5T 하이브리드,AWD,스노우 화이트,US-GA,central,52000
2025-02,VF3TSAFXSU0016097,TRN,2025,TRN-SU,2.5T 하이브리드,AWD,선셋 레드,US-GA,southeast,59280
2025-02,VF3TSABXSU0016098,TRN,2025,TRN-SU,3.5 가솔린,AWD,미드나잇 블랙,US-GA,southeast,59280
2025-02,VF3TPABXSU0016099,TRN,2025,TRN-PR,3.5 가솔린,AWD,미드나잇 블랙,US-GA,south,52000
2025-02,VF3TCFAXSU0016100,TRN,2025,TRN-CO,3.5 가솔린,FWD,스노우 화이트,US-GA,southeast,47840
2025-02,VF3TCADXSU0016101,TRN,2025,TRN-CO,2.5T 하이브리드,AWD,실버,US-GA,northeast,47840
2025-02,VF3TCADXSU0016102,TRN,2025,TRN-CO,2.5T 하이브리드,AWD,실버,US-GA,northeast,47840
2025-02,VF3TCAEXSU0016103,TRN,2025,TRN-CO,2.5T 하이브리드,AWD,오션 블루,US-GA,south,47840
2025-02,VF3TSAAXSU0016104,TRN,2025,TRN-SU,3.5 가솔린,AWD,스노우 화이트,US-GA,west,59280
2025-02,VF3TPABXSU0016105,TRN,2025,TRN-PR,2.5T 하이브리드,AWD,미드나잇 블랙,US-GA,west,52000
2025-02,VF3TPFEXSU0016106,TRN,2025,TRN-PR,3.5 가솔린,FWD,오션 블루,US-GA,southeast,52000
2025-02,VF3TCFCXSU0016107,TRN,2025,TRN-CO,3.5 가솔린,FWD,스틸 그레이,US-GA,south,47840
