prod_ym,vin,model_id,model_year,trim_id,engine,drivetrain,color,plant_id,dest_zone_id,msrp_usd
2025-11,VF3TPFAXTU0027947,TRN,2026,TRN-PR,2.5T 하이브리드,FWD,스노우 화이트,US-GA,central,52000
2025-11,VF3TPAAXTU0027948,TRN,2026,TRN-PR,3.5 가솔린,AWD,스노우 화이트,US-GA,west,52000
2025-11,VF3TCABXTU0027949,TRN,2026,TRN-CO,3.5 가솔린,AWD,미드나잇 블랙,US-GA,northeast,47840
2025-11,VF3TPAAXTU0027950,TRN,2026,TRN-PR,3.5 가솔린,AWD,스노우 화이트,US-GA,west,52000
2025-11,VF3TCFBXSU0027951,TRN,2025,TRN-CO,2.5T 하이브리드,FWD,미드나잇 블랙,US-GA,central,47840
2025-11,VF3TCAFXTU0027952,TRN,2026,TRN-CO,3.5 가솔린,AWD,선셋 레드,US-GA,west,47840
2025-11,VF3TPFBXTU0027953,TRN,2026,TRN-PR,3.5 가솔린,FWD,미드나잇 블랙,US-GA,west,52000
2025-11,VF3TSFDXTU0027954,TRN,2026,TRN-SU,2.5T 하이브리드,FWD,실버,US-GA,south,59280
2025-11,VF3TPABXSU0027955,TRN,2025,TRN-PR,3.5 가솔린,AWD,미드나잇 블랙,US-GA,northeast,52000
2025-11,VF3TCFDXTU0027956,TRN,2026,TRN-CO,3.5 가솔린,FWD,실버,US-GA,south,47840
2025-11,VF3TSAAXTU0027957,TRN,2026,TRN-SU,3.5 가솔린,AWD,스노우 화이트,US-GA,central,59280
2025-11,VF3TPFEXSU0027958,TRN,2025,TRN-PR,3.5 가솔린,FWD,오션 블루,US-GA,south,52000
2025-11,VF3TCAGXSU0027959,TRN,2025,TRN-CO,3.5 가솔린,AWD,포레스트 그린,US-GA,west,47840
2025-11,VF3TCAEXSU0027960,TRN,2025,TRN-CO,3.5 가솔린,AWD,오션 블루,US-GA,central,47840
2025-11,VF3TCAAXSU0027961,TRN,2025,TRN-CO,2.5T 하이브리드,AWD,스노우 화이트,US-GA,west,47840
2025-11,VF3TPAEXTU0027962,TRN,2026,TRN-PR,3.5 가솔린,AWD,오션 블루,US-GA,central,52000
2025-11,VF3TPABXTU0027963,TRN,2026,TRN-PR,2.5T 하이브리드,AWD,미드나잇 블랙,US-GA,southeast,52000
2025-11,VF3TCACXTU0027964,TRN,2026,TRN-CO,2.5T 하이브리드,AWD,스틸 그레이,US-GA,west,47840
2025-11,VF3TPAAXTU0027965,TRN,2026,TRN-PR,2.5T 하이브리드,AWD,스노우 화이트,US-GA,northeast,52000
2025-11,VF3TPABXTU0027966,TRN,2026,TRN-PR,3.5 가솔린,AWD,미드나잇 블랙,US-GA,southeast,52000
2025-11,VF3TCABXTU0027967,TRN,2026,TRN-CO,2.5T 하이브리드,AWD,미드나잇 블랙,US-GA,south,47840
2025-11,VF3TSABXTU0027968,TRN,2026,TRN-SU,2.5T 하이브리드,AWD,미드나잇 블랙,US-GA,west,59280
2025-11,VF3TPAEXTU0027969,TRN,2026,TRN-PR,2.5T 하이브리드,AWD,오션 블루,US-GA,west,52000
2025-11,VF3TPADXTU0027970,TRN,2026,TRN-PR,2.5T 하이브리드,AWD,실버,US-GA,south,52000
2025-11,VF3TCABXSU0027971,TRN,2025,TRN-CO,2.5T 하이브리드,AWD,미드나잇 블랙,US-GA,northeast,47840
2025-11,VF3TSFBXSU0027972,TRN,2025,TRN-SU,2.5T 하이브리드,FWD,미드나잇 블랙,US-GA,central,59280
2025-11,VF3TPFEXTU0027973,TRN,2026,TRN-PR,2.5T 하이브리드,FWD,오션 블루,US-GA,south,52000
2025-11,VF3TPACXSU0027974,TRN,2025,TRN-PR,3.5 가솔린,AWD,스틸 그레이,US-GA,south,52000
2025-11,VF3TCFAXSU0027975,TRN,2025,TRN-CO,2.5T 하이브리드,FWD,스노우 화이트,US-GA,west,47840
2025-11,VF3TPFBXTU0027976,TRN,2026,TRN-PR,2.5T 하이브리드,FWD,미드나잇 블랙,US-GA,south,52000
2025-11,VF3TCABXTU0027977,TRN,2026,TRN-CO,2.5T 하이브리드,AWD,미드나잇 블랙,US-GA,west,47840
2025-11,VF3TCFEXTU0027978,TRN,2026,TRN-CO,2.5T 하이브리드,FWD,오션 블루,US-GA,southeast,47840
2025-11,VF3TCFHXTU0027979,TRN,2026,TRN-CO,2.5T 하이브리드,FWD,샌드 베이지,US-GA,south,47840
2025-11,VF3TPAEXSU0027980,TRN,2025,TRN-PR,2.5T 하이브리드,AWD,오션 블루,US-GA,west,52000
2025-11,VF3TSACXTU0027981,TRN,2026,TRN-SU,3.5 가솔린,AWD,스틸 그레이,US-GA,central,59280
2025-11,VF3TCABXSU0027982,TRN,2025,TRN-CO,3.5 가솔린,AWD,미드나잇 블랙,US-GA,west,47840
2025-11,VF3TCAAXTU0027983,TRN,2026,TRN-CO,2.5T 하이브리드,AWD,스노우 화이트,US-GA,south,47840
2025-11,VF3TPFCXTU0027984,TRN,2026,TRN-PR,2.5T 하이브리드,FWD,스틸 그레이,US-GA,south,52000
2025-11,VF3TCAAXSU0027985,TRN,2025,TRN-CO,3.5 가솔린,AWD,스노우 화이트,US-GA,northeast,47840
2025-11,VF3TCABXTU0027986,TRN,2026,TRN-CO,3.5 가솔린,AWD,미드나잇 블랙,US-GA,west,47840
2025-11,VF3TCFAXTU0027987,TRN,2026,TRN-CO,3.5 가솔린,FWD,스노우 화이트,US-GA,central,47840
2025-11,VF3TSFFXTU0027988,TRN,2026,TRN-SU,3.5 가솔린,FWD,선셋 레드,US-GA,south,59280
2025-11,VF3TPABXTU0027989,TRN,2026,TRN-PR,3.5 가솔린,AWD,미드나잇 블랙,US-GA,central,52000
