ym,zone_id,model_id,model_year,trim_id,engine,drivetrain,color,bp_retail_qty,bp_wholesale_qty,bp_op_profit_usd
2026-06,west,TRN,2026,TRN-CO,3.5 가솔린,AWD,스노우 화이트,128,131,247868
2026-06,west,TRN,2026,TRN-CO,3.5 가솔린,AWD,미드나잇 블랙,102,104,196229
2026-06,west,TRN,2026,TRN-CO,3.5 가솔린,AWD,스틸 그레이,86,87,165246
2026-06,west,TRN,2026,TRN-CO,3.5 가솔린,AWD,실버,70,71,134262
2026-06,west,TRN,2026,TRN-CO,3.5 가솔린,AWD,오션 블루,53,55,103278
2026-06,west,TRN,2026,TRN-CO,3.5 가솔린,AWD,선셋 레드,43,44,82623
2026-06,west,TRN,2026,TRN-CO,3.5 가솔린,AWD,포레스트 그린,27,27,51639
2026-06,west,TRN,2026,TRN-CO,3.5 가솔린,AWD,샌드 베이지,27,27,51639
2026-06,west,TRN,2026,TRN-CO,3.5 가솔린,FWD,스노우 화이트,43,44,82623
2026-06,west,TRN,2026,TRN-CO,3.5 가솔린,FWD,미드나잇 블랙,34,35,65410
2026-06,west,TRN,2026,TRN-CO,3.5 가솔린,FWD,스틸 그레이,29,29,55082
2026-06,west,TRN,2026,TRN-CO,3.5 가솔린,FWD,실버,23,24,44754
2026-06,west,TRN,2026,TRN-CO,3.5 가솔린,FWD,오션 블루,18,18,34426
2026-06,west,TRN,2026,TRN-CO,3.5 가솔린,FWD,선셋 레드,14,15,27541
2026-06,west,TRN,2026,TRN-CO,3.5 가솔린,FWD,포레스트 그린,9,9,17213
2026-06,west,TRN,2026,TRN-CO,3.5 가솔린,FWD,샌드 베이지,9,9,17213
2026-06,west,TRN,2026,TRN-CO,2.5T 하이브리드,AWD,스노우 화이트,146,149,281765
2026-06,west,TRN,2026,TRN-CO,2.5T 하이브리드,AWD,미드나잇 블랙,116,118,223064
2026-06,west,TRN,2026,TRN-CO,2.5T 하이브리드,AWD,스틸 그레이,97,99,187843
2026-06,west,TRN,2026,TRN-CO,2.5T 하이브리드,AWD,실버,79,81,152623
2026-06,west,TRN,2026,TRN-CO,2.5T 하이브리드,AWD,오션 블루,61,62,117402
2026-06,west,TRN,2026,TRN-CO,2.5T 하이브리드,AWD,선셋 레드,49,50,93922
2026-06,west,TRN,2026,TRN-CO,2.5T 하이브리드,AWD,포레스트 그린,30,31,58701
2026-06,west,TRN,2026,TRN-CO,2.5T 하이브리드,AWD,샌드 베이지,30,31,58701
2026-06,west,TRN,2026,TRN-CO,2.5T 하이브리드,FWD,스노우 화이트,49,50,93922
2026-06,west,TRN,2026,TRN-CO,2.5T 하이브리드,FWD,미드나잇 블랙,39,39,74355
2026-06,west,TRN,2026,TRN-CO,2.5T 하이브리드,FWD,스틸 그레이,32,33,62614
2026-06,west,TRN,2026,TRN-CO,2.5T 하이브리드,FWD,실버,26,27,50874
2026-06,west,TRN,2026,TRN-CO,2.5T 하이브리드,FWD,오션 블루,20,21,39134
2026-06,west,TRN,2026,TRN-CO,2.5T 하이브리드,FWD,선셋 레드,16,17,31307
2026-06,west,TRN,2026,TRN-CO,2.5T 하이브리드,FWD,포레스트 그린,10,10,19567
2026-06,west,TRN,2026,TRN-CO,2.5T 하이브리드,FWD,샌드 베이지,10,10,19567
2026-06,west,TRN,2026,TRN-PR,3.5 가솔린,AWD,스노우 화이트,149,152,343080
2026-06,west,TRN,2026,TRN-PR,3.5 가솔린,AWD,미드나잇 블랙,118,120,271605
2026-06,west,TRN,2026,TRN-PR,3.5 가솔린,AWD,스틸 그레이,99,101,228720
2026-06,west,TRN,2026,TRN-PR,3.5 가솔린,AWD,실버,80,82,185835
2026-06,west,TRN,2026,TRN-PR,3.5 가솔린,AWD,오션 블루,62,63,142950
2026-06,west,TRN,2026,TRN-PR,3.5 가솔린,AWD,선셋 레드,50,51,114360
2026-06,west,TRN,2026,TRN-PR,3.5 가솔린,AWD,포레스트 그린,31,32,71475
2026-06,west,TRN,2026,TRN-PR,3.5 가솔린,AWD,샌드 베이지,31,32,71475
2026-06,west,TRN,2026,TRN-PR,3.5 가솔린,FWD,스노우 화이트,50,51,114360
2026-06,west,TRN,2026,TRN-PR,3.5 가솔린,FWD,미드나잇 블랙,39,40,90535
2026-06,west,TRN,2026,TRN-PR,3.5 가솔린,FWD,스틸 그레이,33,34,76240
2026-06,west,TRN,2026,TRN-PR,3.5 가솔린,FWD,실버,27,27,61945
2026-06,west,TRN,2026,TRN-PR,3.5 가솔린,FWD,오션 블루,21,21,47650
2026-06,west,TRN,2026,TRN-PR,3.5 가솔린,FWD,선셋 레드,17,17,38120
2026-06,west,TRN,2026,TRN-PR,3.5 가솔린,FWD,포레스트 그린,10,11,23825
2026-06,west,TRN,2026,TRN-PR,3.5 가솔린,FWD,샌드 베이지,10,11,23825
2026-06,west,TRN,2026,TRN-PR,2.5T 하이브리드,AWD,스노우 화이트,169,172,389996
2026-06,west,TRN,2026,TRN-PR,2.5T 하이브리드,AWD,미드나잇 블랙,134,136,308747
2026-06,west,TRN,2026,TRN-PR,2.5T 하이브리드,AWD,스틸 그레이,113,115,259998
2026-06,west,TRN,2026,TRN-PR,2.5T 하이브리드,AWD,실버,92,93,211248
2026-06,west,TRN,2026,TRN-PR,2.5T 하이브리드,AWD,오션 블루,70,72,162499
2026-06,west,TRN,2026,TRN-PR,2.5T 하이브리드,AWD,선셋 레드,56,57,129999
2026-06,west,TRN,2026,TRN-PR,2.5T 하이브리드,AWD,포레스트 그린,35,36,81249
2026-06,west,TRN,2026,TRN-PR,2.5T 하이브리드,AWD,샌드 베이지,35,36,81249
