ym,zone_id,model_id,model_year,trim_id,engine,drivetrain,color,bp_retail_qty,bp_wholesale_qty,bp_op_profit_usd
2024-11,west,TRN,2024,TRN-CO,3.5 가솔린,AWD,스노우 화이트,22,23,41611
2024-11,west,TRN,2024,TRN-CO,3.5 가솔린,AWD,미드나잇 블랙,18,18,32942
2024-11,west,TRN,2024,TRN-CO,3.5 가솔린,AWD,스틸 그레이,15,15,27741
2024-11,west,TRN,2024,TRN-CO,3.5 가솔린,AWD,실버,12,12,22539
2024-11,west,TRN,2024,TRN-CO,3.5 가솔린,AWD,오션 블루,9,10,17338
2024-11,west,TRN,2024,TRN-CO,3.5 가솔린,AWD,선셋 레드,7,8,13870
2024-11,west,TRN,2024,TRN-CO,3.5 가솔린,AWD,포레스트 그린,5,5,8669
2024-11,west,TRN,2024,TRN-CO,3.5 가솔린,AWD,샌드 베이지,5,5,8669
2024-11,west,TRN,2024,TRN-CO,3.5 가솔린,FWD,스노우 화이트,7,8,13870
2024-11,west,TRN,2024,TRN-CO,3.5 가솔린,FWD,미드나잇 블랙,6,6,10981
2024-11,west,TRN,2024,TRN-CO,3.5 가솔린,FWD,스틸 그레이,5,5,9247
2024-11,west,TRN,2024,TRN-CO,3.5 가솔린,FWD,실버,4,4,7513
2024-11,west,TRN,2024,TRN-CO,3.5 가솔린,FWD,오션 블루,3,3,5779
2024-11,west,TRN,2024,TRN-CO,3.5 가솔린,FWD,선셋 레드,2,3,4623
2024-11,west,TRN,2024,TRN-CO,3.5 가솔린,FWD,포레스트 그린,2,2,2890
2024-11,west,TRN,2024,TRN-CO,3.5 가솔린,FWD,샌드 베이지,2,2,2890
2024-11,west,TRN,2024,TRN-CO,2.5T 하이브리드,AWD,스노우 화이트,14,14,25504
2024-11,west,TRN,2024,TRN-CO,2.5T 하이브리드,AWD,미드나잇 블랙,11,11,20190
2024-11,west,TRN,2024,TRN-CO,2.5T 하이브리드,AWD,스틸 그레이,9,9,17002
2024-11,west,TRN,2024,TRN-CO,2.5T 하이브리드,AWD,실버,7,8,13815
2024-11,west,TRN,2024,TRN-CO,2.5T 하이브리드,AWD,오션 블루,6,6,10627
2024-11,west,TRN,2024,TRN-CO,2.5T 하이브리드,AWD,선셋 레드,5,5,8501
2024-11,west,TRN,2024,TRN-CO,2.5T 하이브리드,AWD,포레스트 그린,3,3,5313
2024-11,west,TRN,2024,TRN-CO,2.5T 하이브리드,AWD,샌드 베이지,3,3,5313
2024-11,west,TRN,2024,TRN-CO,2.5T 하이브리드,FWD,스노우 화이트,5,5,8501
2024-11,west,TRN,2024,TRN-CO,2.5T 하이브리드,FWD,미드나잇 블랙,4,4,6730
2024-11,west,TRN,2024,TRN-CO,2.5T 하이브리드,FWD,스틸 그레이,3,3,5667
2024-11,west,TRN,2024,TRN-CO,2.5T 하이브리드,FWD,실버,2,3,4605
2024-11,west,TRN,2024,TRN-CO,2.5T 하이브리드,FWD,오션 블루,2,2,3542
2024-11,west,TRN,2024,TRN-CO,2.5T 하이브리드,FWD,선셋 레드,2,2,2834
2024-11,west,TRN,2024,TRN-CO,2.5T 하이브리드,FWD,포레스트 그린,1,1,1771
2024-11,west,TRN,2024,TRN-CO,2.5T 하이브리드,FWD,샌드 베이지,1,1,1771
2024-11,west,TRN,2024,TRN-PR,3.5 가솔린,AWD,스노우 화이트,26,27,57994
2024-11,west,TRN,2024,TRN-PR,3.5 가솔린,AWD,미드나잇 블랙,21,21,45912
2024-11,west,TRN,2024,TRN-PR,3.5 가솔린,AWD,스틸 그레이,17,18,38663
2024-11,west,TRN,2024,TRN-PR,3.5 가솔린,AWD,실버,14,14,31414
2024-11,west,TRN,2024,TRN-PR,3.5 가솔린,AWD,오션 블루,11,11,24164
2024-11,west,TRN,2024,TRN-PR,3.5 가솔린,AWD,선셋 레드,9,9,19331
2024-11,west,TRN,2024,TRN-PR,3.5 가솔린,AWD,포레스트 그린,5,6,12082
2024-11,west,TRN,2024,TRN-PR,3.5 가솔린,AWD,샌드 베이지,5,6,12082
2024-11,west,TRN,2024,TRN-PR,3.5 가솔린,FWD,스노우 화이트,9,9,19331
2024-11,west,TRN,2024,TRN-PR,3.5 가솔린,FWD,미드나잇 블랙,7,7,15304
2024-11,west,TRN,2024,TRN-PR,3.5 가솔린,FWD,스틸 그레이,6,6,12888
2024-11,west,TRN,2024,TRN-PR,3.5 가솔린,FWD,실버,5,5,10471
2024-11,west,TRN,2024,TRN-PR,3.5 가솔린,FWD,오션 블루,4,4,8055
2024-11,west,TRN,2024,TRN-PR,3.5 가솔린,FWD,선셋 레드,3,3,6444
2024-11,west,TRN,2024,TRN-PR,3.5 가솔린,FWD,포레스트 그린,2,2,4027
2024-11,west,TRN,2024,TRN-PR,3.5 가솔린,FWD,샌드 베이지,2,2,4027
2024-11,west,TRN,2024,TRN-PR,2.5T 하이브리드,AWD,스노우 화이트,16,16,35545
2024-11,west,TRN,2024,TRN-PR,2.5T 하이브리드,AWD,미드나잇 블랙,13,13,28140
2024-11,west,TRN,2024,TRN-PR,2.5T 하이브리드,AWD,스틸 그레이,11,11,23697
2024-11,west,TRN,2024,TRN-PR,2.5T 하이브리드,AWD,실버,9,9,19253
2024-11,west,TRN,2024,TRN-PR,2.5T 하이브리드,AWD,오션 블루,7,7,14810
2024-11,west,TRN,2024,TRN-PR,2.5T 하이브리드,AWD,선셋 레드,5,5,11848
2024-11,west,TRN,2024,TRN-PR,2.5T 하이브리드,AWD,포레스트 그린,3,3,7405
2024-11,west,TRN,2024,TRN-PR,2.5T 하이브리드,AWD,샌드 베이지,3,3,7405
2024-11,west,TRN,2024,TRN-PR,2.5T 하이브리드,FWD,스노우 화이트,5,5,11848
2024-11,west,TRN,2024,TRN-PR,2.5T 하이브리드,FWD,미드나잇 블랙,4,4,9380
2024-11,west,TRN,2024,TRN-PR,2.5T 하이브리드,FWD,스틸 그레이,4,4,7899
2024-11,west,TRN,2024,TRN-PR,2.5T 하이브리드,FWD,실버,3,3,6418
2024-11,west,TRN,2024,TRN-PR,2.5T 하이브리드,FWD,오션 블루,2,2,4937
2024-11,west,TRN,2024,TRN-PR,2.5T 하이브리드,FWD,선셋 레드,2,2,3949
2024-11,west,TRN,2024,TRN-PR,2.5T 하이브리드,FWD,포레스트 그린,1,1,2468
2024-11,west,TRN,2024,TRN-PR,2.5T 하이브리드,FWD,샌드 베이지,1,1,2468
2024-11,west,TRN,2024,TRN-SU,3.5 가솔린,AWD,스노우 화이트,11,11,30750
2024-11,west,TRN,2024,TRN-SU,3.5 가솔린,AWD,미드나잇 블랙,8,9,24344
2024-11,west,TRN,2024,TRN-SU,3.5 가솔린,AWD,스틸 그레이,7,7,20500
2024-11,west,TRN,2024,TRN-SU,3.5 가솔린,AWD,실버,6,6,16656
2024-11,west,TRN,2024,TRN-SU,3.5 가솔린,AWD,오션 블루,4,5,12813
2024-11,west,TRN,2024,TRN-SU,3.5 가솔린,AWD,선셋 레드,4,4,10250
2024-11,west,TRN,2024,TRN-SU,3.5 가솔린,AWD,포레스트 그린,2,2,6406
2024-11,west,TRN,2024,TRN-SU,3.5 가솔린,AWD,샌드 베이지,2,2,6406
2024-11,west,TRN,2024,TRN-SU,3.5 가솔린,FWD,스노우 화이트,4,4,10250
2024-11,west,TRN,2024,TRN-SU,3.5 가솔린,FWD,미드나잇 블랙,3,3,8115
2024-11,west,TRN,2024,TRN-SU,3.5 가솔린,FWD,스틸 그레이,2,2,6833
2024-11,west,TRN,2024,TRN-SU,3.5 가솔린,FWD,실버,2,2,5552
2024-11,west,TRN,2024,TRN-SU,3.5 가솔린,FWD,오션 블루,1,2,4271
2024-11,west,TRN,2024,TRN-SU,3.5 가솔린,FWD,선셋 레드,1,1,3417
2024-11,west,TRN,2024,TRN-SU,3.5 가솔린,FWD,포레스트 그린,1,1,2135
2024-11,west,TRN,2024,TRN-SU,3.5 가솔린,FWD,샌드 베이지,1,1,2135
2024-11,west,TRN,2024,TRN-SU,2.5T 하이브리드,AWD,스노우 화이트,7,7,18847
2024-11,west,TRN,2024,TRN-SU,2.5T 하이브리드,AWD,미드나잇 블랙,5,5,14920
2024-11,west,TRN,2024,TRN-SU,2.5T 하이브리드,AWD,스틸 그레이,4,4,12565
2024-11,west,TRN,2024,TRN-SU,2.5T 하이브리드,AWD,실버,4,4,10209
2024-11,west,TRN,2024,TRN-SU,2.5T 하이브리드,AWD,오션 블루,3,3,7853
2024-11,west,TRN,2024,TRN-SU,2.5T 하이브리드,AWD,선셋 레드,2,2,6282
2024-11,west,TRN,2024,TRN-SU,2.5T 하이브리드,AWD,포레스트 그린,1,1,3926
2024-11,west,TRN,2024,TRN-SU,2.5T 하이브리드,AWD,샌드 베이지,1,1,3926
2024-11,west,TRN,2024,TRN-SU,2.5T 하이브리드,FWD,스노우 화이트,2,2,6282
2024-11,west,TRN,2024,TRN-SU,2.5T 하이브리드,FWD,미드나잇 블랙,2,2,4973
2024-11,west,TRN,2024,TRN-SU,2.5T 하이브리드,FWD,스틸 그레이,1,1,4188
2024-11,west,TRN,2024,TRN-SU,2.5T 하이브리드,FWD,실버,1,1,3403
2024-11,west,TRN,2024,TRN-SU,2.5T 하이브리드,FWD,오션 블루,1,1,2618
2024-11,west,TRN,2024,TRN-SU,2.5T 하이브리드,FWD,선셋 레드,1,1,2094
2024-11,west,TRN,2025,TRN-CO,3.5 가솔린,AWD,스노우 화이트,127,130,235797
2024-11,west,TRN,2025,TRN-CO,3.5 가솔린,AWD,미드나잇 블랙,101,103,186673
2024-11,west,TRN,2025,TRN-CO,3.5 가솔린,AWD,스틸 그레이,85,87,157198
2024-11,west,TRN,2025,TRN-CO,3.5 가솔린,AWD,실버,69,70,127724
2024-11,west,TRN,2025,TRN-CO,3.5 가솔린,AWD,오션 블루,53,54,98249
