ym,zone_id,model_id,model_year,trim_id,engine,drivetrain,color,bp_retail_qty,bp_wholesale_qty,bp_op_profit_usd
2026-12,west,TRN,2026,TRN-CO,3.5 가솔린,AWD,스노우 화이트,7,7,13970
2026-12,west,TRN,2026,TRN-CO,3.5 가솔린,AWD,미드나잇 블랙,6,6,11060
2026-12,west,TRN,2026,TRN-CO,3.5 가솔린,AWD,스틸 그레이,5,5,9314
2026-12,west,TRN,2026,TRN-CO,3.5 가솔린,AWD,실버,4,4,7567
2026-12,west,TRN,2026,TRN-CO,3.5 가솔린,AWD,오션 블루,3,3,5821
2026-12,west,TRN,2026,TRN-CO,3.5 가솔린,AWD,선셋 레드,2,2,4657
2026-12,west,TRN,2026,TRN-CO,3.5 가솔린,AWD,포레스트 그린,1,2,2910
2026-12,west,TRN,2026,TRN-CO,3.5 가솔린,AWD,샌드 베이지,1,2,2910
2026-12,west,TRN,2026,TRN-CO,3.5 가솔린,FWD,스노우 화이트,2,2,4657
2026-12,west,TRN,2026,TRN-CO,3.5 가솔린,FWD,미드나잇 블랙,2,2,3687
2026-12,west,TRN,2026,TRN-CO,3.5 가솔린,FWD,스틸 그레이,2,2,3105
2026-12,west,TRN,2026,TRN-CO,3.5 가솔린,FWD,실버,1,1,2522
2026-12,west,TRN,2026,TRN-CO,3.5 가솔린,FWD,오션 블루,1,1,1940
2026-12,west,TRN,2026,TRN-CO,3.5 가솔린,FWD,선셋 레드,1,1,1552
2026-12,west,TRN,2026,TRN-CO,2.5T 하이브리드,AWD,스노우 화이트,9,9,17075
2026-12,west,TRN,2026,TRN-CO,2.5T 하이브리드,AWD,미드나잇 블랙,7,7,13518
2026-12,west,TRN,2026,TRN-CO,2.5T 하이브리드,AWD,스틸 그레이,6,6,11383
2026-12,west,TRN,2026,TRN-CO,2.5T 하이브리드,AWD,실버,5,5,9249
2026-12,west,TRN,2026,TRN-CO,2.5T 하이브리드,AWD,오션 블루,4,4,7115
2026-12,west,TRN,2026,TRN-CO,2.5T 하이브리드,AWD,선셋 레드,3,3,5692
2026-12,west,TRN,2026,TRN-CO,2.5T 하이브리드,AWD,포레스트 그린,2,2,3557
2026-12,west,TRN,2026,TRN-CO,2.5T 하이브리드,AWD,샌드 베이지,2,2,3557
2026-12,west,TRN,2026,TRN-CO,2.5T 하이브리드,FWD,스노우 화이트,3,3,5692
2026-12,west,TRN,2026,TRN-CO,2.5T 하이브리드,FWD,미드나잇 블랙,2,2,4506
2026-12,west,TRN,2026,TRN-CO,2.5T 하이브리드,FWD,스틸 그레이,2,2,3794
2026-12,west,TRN,2026,TRN-CO,2.5T 하이브리드,FWD,실버,2,2,3083
2026-12,west,TRN,2026,TRN-CO,2.5T 하이브리드,FWD,오션 블루,1,1,2372
2026-12,west,TRN,2026,TRN-CO,2.5T 하이브리드,FWD,선셋 레드,1,1,1897
2026-12,west,TRN,2026,TRN-CO,2.5T 하이브리드,FWD,포레스트 그린,1,1,1186
2026-12,west,TRN,2026,TRN-CO,2.5T 하이브리드,FWD,샌드 베이지,1,1,1186
2026-12,west,TRN,2026,TRN-PR,3.5 가솔린,AWD,스노우 화이트,8,8,19276
2026-12,west,TRN,2026,TRN-PR,3.5 가솔린,AWD,미드나잇 블랙,7,7,15261
2026-12,west,TRN,2026,TRN-PR,3.5 가솔린,AWD,스틸 그레이,5,6,12851
2026-12,west,TRN,2026,TRN-PR,3.5 가솔린,AWD,실버,4,5,10441
2026-12,west,TRN,2026,TRN-PR,3.5 가솔린,AWD,오션 블루,3,3,8032
2026-12,west,TRN,2026,TRN-PR,3.5 가솔린,AWD,선셋 레드,3,3,6425
2026-12,west,TRN,2026,TRN-PR,3.5 가솔린,AWD,포레스트 그린,2,2,4016
2026-12,west,TRN,2026,TRN-PR,3.5 가솔린,AWD,샌드 베이지,2,2,4016
2026-12,west,TRN,2026,TRN-PR,3.5 가솔린,FWD,스노우 화이트,3,3,6425
2026-12,west,TRN,2026,TRN-PR,3.5 가솔린,FWD,미드나잇 블랙,2,2,5087
2026-12,west,TRN,2026,TRN-PR,3.5 가솔린,FWD,스틸 그레이,2,2,4284
2026-12,west,TRN,2026,TRN-PR,3.5 가솔린,FWD,실버,1,2,3480
2026-12,west,TRN,2026,TRN-PR,3.5 가솔린,FWD,오션 블루,1,1,2677
2026-12,west,TRN,2026,TRN-PR,3.5 가솔린,FWD,선셋 레드,1,1,2142
2026-12,west,TRN,2026,TRN-PR,3.5 가솔린,FWD,포레스트 그린,1,1,1339
2026-12,west,TRN,2026,TRN-PR,3.5 가솔린,FWD,샌드 베이지,1,1,1339
2026-12,west,TRN,2026,TRN-PR,2.5T 하이브리드,AWD,스노우 화이트,10,10,23560
2026-12,west,TRN,2026,TRN-PR,2.5T 하이브리드,AWD,미드나잇 블랙,8,8,18652
2026-12,west,TRN,2026,TRN-PR,2.5T 하이브리드,AWD,스틸 그레이,7,7,15707
2026-12,west,TRN,2026,TRN-PR,2.5T 하이브리드,AWD,실버,5,6,12762
2026-12,west,TRN,2026,TRN-PR,2.5T 하이브리드,AWD,오션 블루,4,4,9817
2026-12,west,TRN,2026,TRN-PR,2.5T 하이브리드,AWD,선셋 레드,3,3,7853
2026-12,west,TRN,2026,TRN-PR,2.5T 하이브리드,AWD,포레스트 그린,2,2,4908
2026-12,west,TRN,2026,TRN-PR,2.5T 하이브리드,AWD,샌드 베이지,2,2,4908
