ym,zone_id,model_id,model_year,trim_id,engine,drivetrain,color,bp_retail_qty,bp_wholesale_qty,bp_op_profit_usd
2025-06,west,TRN,2025,TRN-CO,3.5 가솔린,AWD,스노우 화이트,148,151,280247
2025-06,west,TRN,2025,TRN-CO,3.5 가솔린,AWD,미드나잇 블랙,117,119,221862
2025-06,west,TRN,2025,TRN-CO,3.5 가솔린,AWD,스틸 그레이,98,100,186831
2025-06,west,TRN,2025,TRN-CO,3.5 가솔린,AWD,실버,80,82,151800
2025-06,west,TRN,2025,TRN-CO,3.5 가솔린,AWD,오션 블루,62,63,116769
2025-06,west,TRN,2025,TRN-CO,3.5 가솔린,AWD,선셋 레드,49,50,93416
2025-06,west,TRN,2025,TRN-CO,3.5 가솔린,AWD,포레스트 그린,31,31,58385
2025-06,west,TRN,2025,TRN-CO,3.5 가솔린,AWD,샌드 베이지,31,31,58385
2025-06,west,TRN,2025,TRN-CO,3.5 가솔린,FWD,스노우 화이트,49,50,93416
2025-06,west,TRN,2025,TRN-CO,3.5 가솔린,FWD,미드나잇 블랙,39,40,73954
2025-06,west,TRN,2025,TRN-CO,3.5 가솔린,FWD,스틸 그레이,33,33,62277
2025-06,west,TRN,2025,TRN-CO,3.5 가솔린,FWD,실버,27,27,50600
2025-06,west,TRN,2025,TRN-CO,3.5 가솔린,FWD,오션 블루,21,21,38923
2025-06,west,TRN,2025,TRN-CO,3.5 가솔린,FWD,선셋 레드,16,17,31139
2025-06,west,TRN,2025,TRN-CO,3.5 가솔린,FWD,포레스트 그린,10,10,19462
2025-06,west,TRN,2025,TRN-CO,3.5 가솔린,FWD,샌드 베이지,10,10,19462
2025-06,west,TRN,2025,TRN-CO,2.5T 하이브리드,AWD,스노우 화이트,114,116,216645
2025-06,west,TRN,2025,TRN-CO,2.5T 하이브리드,AWD,미드나잇 블랙,90,92,171510
2025-06,west,TRN,2025,TRN-CO,2.5T 하이브리드,AWD,스틸 그레이,76,78,144430
2025-06,west,TRN,2025,TRN-CO,2.5T 하이브리드,AWD,실버,62,63,117349
2025-06,west,TRN,2025,TRN-CO,2.5T 하이브리드,AWD,오션 블루,48,49,90269
2025-06,west,TRN,2025,TRN-CO,2.5T 하이브리드,AWD,선셋 레드,38,39,72215
2025-06,west,TRN,2025,TRN-CO,2.5T 하이브리드,AWD,포레스트 그린,24,24,45134
2025-06,west,TRN,2025,TRN-CO,2.5T 하이브리드,AWD,샌드 베이지,24,24,45134
2025-06,west,TRN,2025,TRN-CO,2.5T 하이브리드,FWD,스노우 화이트,38,39,72215
2025-06,west,TRN,2025,TRN-CO,2.5T 하이브리드,FWD,미드나잇 블랙,30,31,57170
2025-06,west,TRN,2025,TRN-CO,2.5T 하이브리드,FWD,스틸 그레이,25,26,48143
2025-06,west,TRN,2025,TRN-CO,2.5T 하이브리드,FWD,실버,21,21,39116
2025-06,west,TRN,2025,TRN-CO,2.5T 하이브리드,FWD,오션 블루,16,16,30090
2025-06,west,TRN,2025,TRN-CO,2.5T 하이브리드,FWD,선셋 레드,13,13,24072
2025-06,west,TRN,2025,TRN-CO,2.5T 하이브리드,FWD,포레스트 그린,8,8,15045
2025-06,west,TRN,2025,TRN-CO,2.5T 하이브리드,FWD,샌드 베이지,8,8,15045
2025-06,west,TRN,2025,TRN-PR,3.5 가솔린,AWD,스노우 화이트,171,174,389007
2025-06,west,TRN,2025,TRN-PR,3.5 가솔린,AWD,미드나잇 블랙,135,138,307964
2025-06,west,TRN,2025,TRN-PR,3.5 가솔린,AWD,스틸 그레이,114,116,259338
2025-06,west,TRN,2025,TRN-PR,3.5 가솔린,AWD,실버,93,94,210712
2025-06,west,TRN,2025,TRN-PR,3.5 가솔린,AWD,오션 블루,71,73,162086
2025-06,west,TRN,2025,TRN-PR,3.5 가솔린,AWD,선셋 레드,57,58,129669
2025-06,west,TRN,2025,TRN-PR,3.5 가솔린,AWD,포레스트 그린,36,36,81043
2025-06,west,TRN,2025,TRN-PR,3.5 가솔린,AWD,샌드 베이지,36,36,81043
2025-06,west,TRN,2025,TRN-PR,3.5 가솔린,FWD,스노우 화이트,57,58,129669
2025-06,west,TRN,2025,TRN-PR,3.5 가솔린,FWD,미드나잇 블랙,45,46,102655
2025-06,west,TRN,2025,TRN-PR,3.5 가솔린,FWD,스틸 그레이,38,39,86446
2025-06,west,TRN,2025,TRN-PR,3.5 가솔린,FWD,실버,31,31,70237
2025-06,west,TRN,2025,TRN-PR,3.5 가솔린,FWD,오션 블루,24,24,54029
2025-06,west,TRN,2025,TRN-PR,3.5 가솔린,FWD,선셋 레드,19,19,43223
2025-06,west,TRN,2025,TRN-PR,3.5 가솔린,FWD,포레스트 그린,12,12,27014
2025-06,west,TRN,2025,TRN-PR,3.5 가솔린,FWD,샌드 베이지,12,12,27014
2025-06,west,TRN,2025,TRN-PR,2.5T 하이브리드,AWD,스노우 화이트,132,135,300722
2025-06,west,TRN,2025,TRN-PR,2.5T 하이브리드,AWD,미드나잇 블랙,105,107,238071
2025-06,west,TRN,2025,TRN-PR,2.5T 하이브리드,AWD,스틸 그레이,88,90,200481
2025-06,west,TRN,2025,TRN-PR,2.5T 하이브리드,AWD,실버,72,73,162891
2025-06,west,TRN,2025,TRN-PR,2.5T 하이브리드,AWD,오션 블루,55,56,125301
2025-06,west,TRN,2025,TRN-PR,2.5T 하이브리드,AWD,선셋 레드,44,45,100241
2025-06,west,TRN,2025,TRN-PR,2.5T 하이브리드,AWD,포레스트 그린,28,28,62650
2025-06,west,TRN,2025,TRN-PR,2.5T 하이브리드,AWD,샌드 베이지,28,28,62650
2025-06,west,TRN,2025,TRN-PR,2.5T 하이브리드,FWD,스노우 화이트,44,45,100241
2025-06,west,TRN,2025,TRN-PR,2.5T 하이브리드,FWD,미드나잇 블랙,35,36,79357
2025-06,west,TRN,2025,TRN-PR,2.5T 하이브리드,FWD,스틸 그레이,29,30,66827
2025-06,west,TRN,2025,TRN-PR,2.5T 하이브리드,FWD,실버,24,24,54297
2025-06,west,TRN,2025,TRN-PR,2.5T 하이브리드,FWD,오션 블루,18,19,41767
2025-06,west,TRN,2025,TRN-PR,2.5T 하이브리드,FWD,선셋 레드,15,15,33414
2025-06,west,TRN,2025,TRN-PR,2.5T 하이브리드,FWD,포레스트 그린,9,9,20883
2025-06,west,TRN,2025,TRN-PR,2.5T 하이브리드,FWD,샌드 베이지,9,9,20883
2025-06,west,TRN,2025,TRN-SU,3.5 가솔린,AWD,스노우 화이트,70,71,205323
2025-06,west,TRN,2025,TRN-SU,3.5 가솔린,AWD,미드나잇 블랙,55,56,162548
2025-06,west,TRN,2025,TRN-SU,3.5 가솔린,AWD,스틸 그레이,47,48,136882
2025-06,west,TRN,2025,TRN-SU,3.5 가솔린,AWD,실버,38,39,111217
2025-06,west,TRN,2025,TRN-SU,3.5 가솔린,AWD,오션 블루,29,30,85551
2025-06,west,TRN,2025,TRN-SU,3.5 가솔린,AWD,선셋 레드,23,24,68441
2025-06,west,TRN,2025,TRN-SU,3.5 가솔린,AWD,포레스트 그린,15,15,42776
2025-06,west,TRN,2025,TRN-SU,3.5 가솔린,AWD,샌드 베이지,15,15,42776
2025-06,west,TRN,2025,TRN-SU,3.5 가솔린,FWD,스노우 화이트,23,24,68441
2025-06,west,TRN,2025,TRN-SU,3.5 가솔린,FWD,미드나잇 블랙,18,19,54183
2025-06,west,TRN,2025,TRN-SU,3.5 가솔린,FWD,스틸 그레이,16,16,45627
2025-06,west,TRN,2025,TRN-SU,3.5 가솔린,FWD,실버,13,13,37072
2025-06,west,TRN,2025,TRN-SU,3.5 가솔린,FWD,오션 블루,10,10,28517
2025-06,west,TRN,2025,TRN-SU,3.5 가솔린,FWD,선셋 레드,8,8,22814
2025-06,west,TRN,2025,TRN-SU,3.5 가솔린,FWD,포레스트 그린,5,5,14259
2025-06,west,TRN,2025,TRN-SU,3.5 가솔린,FWD,샌드 베이지,5,5,14259
2025-06,west,TRN,2025,TRN-SU,2.5T 하이브리드,AWD,스노우 화이트,54,55,158725
2025-06,west,TRN,2025,TRN-SU,2.5T 하이브리드,AWD,미드나잇 블랙,43,44,125657
2025-06,west,TRN,2025,TRN-SU,2.5T 하이브리드,AWD,스틸 그레이,36,37,105817
2025-06,west,TRN,2025,TRN-SU,2.5T 하이브리드,AWD,실버,29,30,85976
2025-06,west,TRN,2025,TRN-SU,2.5T 하이브리드,AWD,오션 블루,23,23,66135
2025-06,west,TRN,2025,TRN-SU,2.5T 하이브리드,AWD,선셋 레드,18,18,52908
2025-06,west,TRN,2025,TRN-SU,2.5T 하이브리드,AWD,포레스트 그린,11,11,33068
2025-06,west,TRN,2025,TRN-SU,2.5T 하이브리드,AWD,샌드 베이지,11,11,33068
2025-06,west,TRN,2025,TRN-SU,2.5T 하이브리드,FWD,스노우 화이트,18,18,52908
2025-06,west,TRN,2025,TRN-SU,2.5T 하이브리드,FWD,미드나잇 블랙,14,15,41886
2025-06,west,TRN,2025,TRN-SU,2.5T 하이브리드,FWD,스틸 그레이,12,12,35272
2025-06,west,TRN,2025,TRN-SU,2.5T 하이브리드,FWD,실버,10,10,28659
2025-06,west,TRN,2025,TRN-SU,2.5T 하이브리드,FWD,오션 블루,8,8,22045
2025-06,west,TRN,2025,TRN-SU,2.5T 하이브리드,FWD,선셋 레드,6,6,17636
2025-06,west,TRN,2025,TRN-SU,2.5T 하이브리드,FWD,포레스트 그린,4,4,11023
2025-06,west,TRN,2025,TRN-SU,2.5T 하이브리드,FWD,샌드 베이지,4,4,11023
2025-06,central,TRN,2025,TRN-CO,3.5 가솔린,AWD,스노우 화이트,111,113,210724
2025-06,central,TRN,2025,TRN-CO,3.5 가솔린,AWD,미드나잇 블랙,88,90,166823
2025-06,central,TRN,2025,TRN-CO,3.5 가솔린,AWD,스틸 그레이,74,75,140483
2025-06,central,TRN,2025,TRN-CO,3.5 가솔린,AWD,실버,60,61,114142
2025-06,central,TRN,2025,TRN-CO,3.5 가솔린,AWD,오션 블루,46,47,87802
2025-06,central,TRN,2025,TRN-CO,3.5 가솔린,AWD,선셋 레드,37,38,70241
2025-06,central,TRN,2025,TRN-CO,3.5 가솔린,AWD,포레스트 그린,23,24,43901
2025-06,central,TRN,2025,TRN-CO,3.5 가솔린,AWD,샌드 베이지,23,24,43901
2025-06,central,TRN,2025,TRN-CO,3.5 가솔린,FWD,스노우 화이트,18,18,33594
2025-06,central,TRN,2025,TRN-CO,3.5 가솔린,FWD,미드나잇 블랙,14,14,26595
2025-06,central,TRN,2025,TRN-CO,3.5 가솔린,FWD,스틸 그레이,12,12,22396
2025-06,central,TRN,2025,TRN-CO,3.5 가솔린,FWD,실버,10,10,18197
2025-06,central,TRN,2025,TRN-CO,3.5 가솔린,FWD,오션 블루,7,8,13997
2025-06,central,TRN,2025,TRN-CO,3.5 가솔린,FWD,선셋 레드,6,6,11198
2025-06,central,TRN,2025,TRN-CO,3.5 가솔린,FWD,포레스트 그린,4,4,6999
2025-06,central,TRN,2025,TRN-CO,3.5 가솔린,FWD,샌드 베이지,4,4,6999
2025-06,central,TRN,2025,TRN-CO,2.5T 하이브리드,AWD,스노우 화이트,86,88,162900
2025-06,central,TRN,2025,TRN-CO,2.5T 하이브리드,AWD,미드나잇 블랙,68,69,128963
2025-06,central,TRN,2025,TRN-CO,2.5T 하이브리드,AWD,스틸 그레이,57,58,108600
2025-06,central,TRN,2025,TRN-CO,2.5T 하이브리드,AWD,실버,46,47,88238
