ym,zone_id,model_id,model_year,trim_id,engine,drivetrain,color,bp_retail_qty,bp_wholesale_qty,bp_op_profit_usd
2025-02,west,TRN,2025,TRN-CO,3.5 가솔린,AWD,스노우 화이트,140,143,263022
2025-02,west,TRN,2025,TRN-CO,3.5 가솔린,AWD,미드나잇 블랙,111,113,208226
2025-02,west,TRN,2025,TRN-CO,3.5 가솔린,AWD,스틸 그레이,94,95,175348
2025-02,west,TRN,2025,TRN-CO,3.5 가솔린,AWD,실버,76,78,142470
2025-02,west,TRN,2025,TRN-CO,3.5 가솔린,AWD,오션 블루,59,60,109592
2025-02,west,TRN,2025,TRN-CO,3.5 가솔린,AWD,선셋 레드,47,48,87674
2025-02,west,TRN,2025,TRN-CO,3.5 가솔린,AWD,포레스트 그린,29,30,54796
2025-02,west,TRN,2025,TRN-CO,3.5 가솔린,AWD,샌드 베이지,29,30,54796
2025-02,west,TRN,2025,TRN-CO,3.5 가솔린,FWD,스노우 화이트,47,48,87674
2025-02,west,TRN,2025,TRN-CO,3.5 가솔린,FWD,미드나잇 블랙,37,38,69409
2025-02,west,TRN,2025,TRN-CO,3.5 가솔린,FWD,스틸 그레이,31,32,58449
2025-02,west,TRN,2025,TRN-CO,3.5 가솔린,FWD,실버,25,26,47490
2025-02,west,TRN,2025,TRN-CO,3.5 가솔린,FWD,오션 블루,20,20,36531
2025-02,west,TRN,2025,TRN-CO,3.5 가솔린,FWD,선셋 레드,16,16,29225
2025-02,west,TRN,2025,TRN-CO,3.5 가솔린,FWD,포레스트 그린,10,10,18265
2025-02,west,TRN,2025,TRN-CO,3.5 가솔린,FWD,샌드 베이지,10,10,18265
2025-02,west,TRN,2025,TRN-CO,2.5T 하이브리드,AWD,스노우 화이트,95,97,178290
2025-02,west,TRN,2025,TRN-CO,2.5T 하이브리드,AWD,미드나잇 블랙,75,77,141146
2025-02,west,TRN,2025,TRN-CO,2.5T 하이브리드,AWD,스틸 그레이,63,65,118860
2025-02,west,TRN,2025,TRN-CO,2.5T 하이브리드,AWD,실버,52,53,96574
2025-02,west,TRN,2025,TRN-CO,2.5T 하이브리드,AWD,오션 블루,40,40,74287
2025-02,west,TRN,2025,TRN-CO,2.5T 하이브리드,AWD,선셋 레드,32,32,59430
2025-02,west,TRN,2025,TRN-CO,2.5T 하이브리드,AWD,포레스트 그린,20,20,37144
2025-02,west,TRN,2025,TRN-CO,2.5T 하이브리드,AWD,샌드 베이지,20,20,37144
2025-02,west,TRN,2025,TRN-CO,2.5T 하이브리드,FWD,스노우 화이트,32,32,59430
2025-02,west,TRN,2025,TRN-CO,2.5T 하이브리드,FWD,미드나잇 블랙,25,26,47049
2025-02,west,TRN,2025,TRN-CO,2.5T 하이브리드,FWD,스틸 그레이,21,22,39620
2025-02,west,TRN,2025,TRN-CO,2.5T 하이브리드,FWD,실버,17,18,32191
2025-02,west,TRN,2025,TRN-CO,2.5T 하이브리드,FWD,오션 블루,13,13,24762
2025-02,west,TRN,2025,TRN-CO,2.5T 하이브리드,FWD,선셋 레드,11,11,19810
2025-02,west,TRN,2025,TRN-CO,2.5T 하이브리드,FWD,포레스트 그린,7,7,12381
2025-02,west,TRN,2025,TRN-CO,2.5T 하이브리드,FWD,샌드 베이지,7,7,12381
2025-02,west,TRN,2025,TRN-PR,3.5 가솔린,AWD,스노우 화이트,163,166,365906
2025-02,west,TRN,2025,TRN-PR,3.5 가솔린,AWD,미드나잇 블랙,129,131,289675
2025-02,west,TRN,2025,TRN-PR,3.5 가솔린,AWD,스틸 그레이,108,111,243937
2025-02,west,TRN,2025,TRN-PR,3.5 가솔린,AWD,실버,88,90,198199
2025-02,west,TRN,2025,TRN-PR,3.5 가솔린,AWD,오션 블루,68,69,152461
