ym,zone_id,model_id,model_year,trim_id,engine,drivetrain,color,bp_retail_qty,bp_wholesale_qty,bp_op_profit_usd
2025-05,west,TRN,2025,TRN-CO,3.5 가솔린,AWD,스노우 화이트,159,162,303656
2025-05,west,TRN,2025,TRN-CO,3.5 가솔린,AWD,미드나잇 블랙,126,128,240395
2025-05,west,TRN,2025,TRN-CO,3.5 가솔린,AWD,스틸 그레이,106,108,202438
2025-05,west,TRN,2025,TRN-CO,3.5 가솔린,AWD,실버,86,88,164480
2025-05,west,TRN,2025,TRN-CO,3.5 가솔린,AWD,오션 블루,66,67,126523
2025-05,west,TRN,2025,TRN-CO,3.5 가솔린,AWD,선셋 레드,53,54,101219
2025-05,west,TRN,2025,TRN-CO,3.5 가솔린,AWD,포레스트 그린,33,34,63262
2025-05,west,TRN,2025,TRN-CO,3.5 가솔린,AWD,샌드 베이지,33,34,63262
2025-05,west,TRN,2025,TRN-CO,3.5 가솔린,FWD,스노우 화이트,53,54,101219
2025-05,west,TRN,2025,TRN-CO,3.5 가솔린,FWD,미드나잇 블랙,42,43,80132
2025-05,west,TRN,2025,TRN-CO,3.5 가솔린,FWD,스틸 그레이,35,36,67479
2025-05,west,TRN,2025,TRN-CO,3.5 가솔린,FWD,실버,29,29,54827
2025-05,west,TRN,2025,TRN-CO,3.5 가솔린,FWD,오션 블루,22,22,42174
2025-05,west,TRN,2025,TRN-CO,3.5 가솔린,FWD,선셋 레드,18,18,33740
2025-05,west,TRN,2025,TRN-CO,3.5 가솔린,FWD,포레스트 그린,11,11,21087
2025-05,west,TRN,2025,TRN-CO,3.5 가솔린,FWD,샌드 베이지,11,11,21087
2025-05,west,TRN,2025,TRN-CO,2.5T 하이브리드,AWD,스노우 화이트,119,121,227211
2025-05,west,TRN,2025,TRN-CO,2.5T 하이브리드,AWD,미드나잇 블랙,94,96,179876
2025-05,west,TRN,2025,TRN-CO,2.5T 하이브리드,AWD,스틸 그레이,79,81,151474
2025-05,west,TRN,2025,TRN-CO,2.5T 하이브리드,AWD,실버,64,66,123073
2025-05,west,TRN,2025,TRN-CO,2.5T 하이브리드,AWD,오션 블루,49,50,94671
2025-05,west,TRN,2025,TRN-CO,2.5T 하이브리드,AWD,선셋 레드,40,40,75737
2025-05,west,TRN,2025,TRN-CO,2.5T 하이브리드,AWD,포레스트 그린,25,25,47336
2025-05,west,TRN,2025,TRN-CO,2.5T 하이브리드,AWD,샌드 베이지,25,25,47336
2025-05,west,TRN,2025,TRN-CO,2.5T 하이브리드,FWD,스노우 화이트,40,40,75737
2025-05,west,TRN,2025,TRN-CO,2.5T 하이브리드,FWD,미드나잇 블랙,31,32,59959
2025-05,west,TRN,2025,TRN-CO,2.5T 하이브리드,FWD,스틸 그레이,26,27,50491
2025-05,west,TRN,2025,TRN-CO,2.5T 하이브리드,FWD,실버,21,22,41024
2025-05,west,TRN,2025,TRN-CO,2.5T 하이브리드,FWD,오션 블루,16,17,31557
2025-05,west,TRN,2025,TRN-CO,2.5T 하이브리드,FWD,선셋 레드,13,13,25246
2025-05,west,TRN,2025,TRN-CO,2.5T 하이브리드,FWD,포레스트 그린,8,8,15779
2025-05,west,TRN,2025,TRN-CO,2.5T 하이브리드,FWD,샌드 베이지,8,8,15779
2025-05,west,TRN,2025,TRN-PR,3.5 가솔린,AWD,스노우 화이트,184,187,420954
2025-05,west,TRN,2025,TRN-PR,3.5 가솔린,AWD,미드나잇 블랙,146,148,333255
2025-05,west,TRN,2025,TRN-PR,3.5 가솔린,AWD,스틸 그레이,123,125,280636
2025-05,west,TRN,2025,TRN-PR,3.5 가솔린,AWD,실버,100,102,228016
2025-05,west,TRN,2025,TRN-PR,3.5 가솔린,AWD,오션 블루,77,78,175397
2025-05,west,TRN,2025,TRN-PR,3.5 가솔린,AWD,선셋 레드,61,62,140318
2025-05,west,TRN,2025,TRN-PR,3.5 가솔린,AWD,포레스트 그린,38,39,87699
2025-05,west,TRN,2025,TRN-PR,3.5 가솔린,AWD,샌드 베이지,38,39,87699
