ym,zone_id,model_id,model_year,trim_id,engine,drivetrain,color,bp_retail_qty,bp_wholesale_qty,bp_op_profit_usd
2026-08,west,TRN,2026,TRN-CO,3.5 가솔린,AWD,스노우 화이트,116,118,226731
2026-08,west,TRN,2026,TRN-CO,3.5 가솔린,AWD,미드나잇 블랙,92,94,179495
2026-08,west,TRN,2026,TRN-CO,3.5 가솔린,AWD,스틸 그레이,77,79,151154
2026-08,west,TRN,2026,TRN-CO,3.5 가솔린,AWD,실버,63,64,122813
2026-08,west,TRN,2026,TRN-CO,3.5 가솔린,AWD,오션 블루,48,49,94471
2026-08,west,TRN,2026,TRN-CO,3.5 가솔린,AWD,선셋 레드,39,39,75577
2026-08,west,TRN,2026,TRN-CO,3.5 가솔린,AWD,포레스트 그린,24,25,47236
2026-08,west,TRN,2026,TRN-CO,3.5 가솔린,AWD,샌드 베이지,24,25,47236
2026-08,west,TRN,2026,TRN-CO,3.5 가솔린,FWD,스노우 화이트,39,39,75577
2026-08,west,TRN,2026,TRN-CO,3.5 가솔린,FWD,미드나잇 블랙,31,31,59832
2026-08,west,TRN,2026,TRN-CO,3.5 가솔린,FWD,스틸 그레이,26,26,50385
2026-08,west,TRN,2026,TRN-CO,3.5 가솔린,FWD,실버,21,21,40938
2026-08,west,TRN,2026,TRN-CO,3.5 가솔린,FWD,오션 블루,16,16,31490
2026-08,west,TRN,2026,TRN-CO,3.5 가솔린,FWD,선셋 레드,13,13,25192
2026-08,west,TRN,2026,TRN-CO,3.5 가솔린,FWD,포레스트 그린,8,8,15745
2026-08,west,TRN,2026,TRN-CO,3.5 가솔린,FWD,샌드 베이지,8,8,15745
2026-08,west,TRN,2026,TRN-CO,2.5T 하이브리드,AWD,스노우 화이트,141,143,274886
2026-08,west,TRN,2026,TRN-CO,2.5T 하이브리드,AWD,미드나잇 블랙,111,113,217618
2026-08,west,TRN,2026,TRN-CO,2.5T 하이브리드,AWD,스틸 그레이,94,96,183258
2026-08,west,TRN,2026,TRN-CO,2.5T 하이브리드,AWD,실버,76,78,148897
2026-08,west,TRN,2026,TRN-CO,2.5T 하이브리드,AWD,오션 블루,59,60,114536
2026-08,west,TRN,2026,TRN-CO,2.5T 하이브리드,AWD,선셋 레드,47,48,91629
2026-08,west,TRN,2026,TRN-CO,2.5T 하이브리드,AWD,포레스트 그린,29,30,57268
2026-08,west,TRN,2026,TRN-CO,2.5T 하이브리드,AWD,샌드 베이지,29,30,57268
2026-08,west,TRN,2026,TRN-CO,2.5T 하이브리드,FWD,스노우 화이트,47,48,91629
2026-08,west,TRN,2026,TRN-CO,2.5T 하이브리드,FWD,미드나잇 블랙,37,38,72539
2026-08,west,TRN,2026,TRN-CO,2.5T 하이브리드,FWD,스틸 그레이,31,32,61086
2026-08,west,TRN,2026,TRN-CO,2.5T 하이브리드,FWD,실버,25,26,49632
2026-08,west,TRN,2026,TRN-CO,2.5T 하이브리드,FWD,오션 블루,20,20,38179
2026-08,west,TRN,2026,TRN-CO,2.5T 하이브리드,FWD,선셋 레드,16,16,30543
2026-08,west,TRN,2026,TRN-CO,2.5T 하이브리드,FWD,포레스트 그린,10,10,19089
2026-08,west,TRN,2026,TRN-CO,2.5T 하이브리드,FWD,샌드 베이지,10,10,19089
2026-08,west,TRN,2026,TRN-PR,3.5 가솔린,AWD,스노우 화이트,134,137,313168
2026-08,west,TRN,2026,TRN-PR,3.5 가솔린,AWD,미드나잇 블랙,106,108,247924
2026-08,west,TRN,2026,TRN-PR,3.5 가솔린,AWD,스틸 그레이,89,91,208778
2026-08,west,TRN,2026,TRN-PR,3.5 가솔린,AWD,실버,73,74,169632
2026-08,west,TRN,2026,TRN-PR,3.5 가솔린,AWD,오션 블루,56,57,130487
2026-08,west,TRN,2026,TRN-PR,3.5 가솔린,AWD,선셋 레드,45,46,104389
2026-08,west,TRN,2026,TRN-PR,3.5 가솔린,AWD,포레스트 그린,28,29,65243
2026-08,west,TRN,2026,TRN-PR,3.5 가솔린,AWD,샌드 베이지,28,29,65243
2026-08,west,TRN,2026,TRN-PR,3.5 가솔린,FWD,스노우 화이트,45,46,104389
2026-08,west,TRN,2026,TRN-PR,3.5 가솔린,FWD,미드나잇 블랙,35,36,82641
2026-08,west,TRN,2026,TRN-PR,3.5 가솔린,FWD,스틸 그레이,30,30,69593
2026-08,west,TRN,2026,TRN-PR,3.5 가솔린,FWD,실버,24,25,56544
2026-08,west,TRN,2026,TRN-PR,3.5 가솔린,FWD,오션 블루,19,19,43496
2026-08,west,TRN,2026,TRN-PR,3.5 가솔린,FWD,선셋 레드,15,15,34796
2026-08,west,TRN,2026,TRN-PR,3.5 가솔린,FWD,포레스트 그린,9,10,21748
2026-08,west,TRN,2026,TRN-PR,3.5 가솔린,FWD,샌드 베이지,9,10,21748
2026-08,west,TRN,2026,TRN-PR,2.5T 하이브리드,AWD,스노우 화이트,163,166,379681
2026-08,west,TRN,2026,TRN-PR,2.5T 하이브리드,AWD,미드나잇 블랙,129,131,300581
2026-08,west,TRN,2026,TRN-PR,2.5T 하이브리드,AWD,스틸 그레이,108,111,253121
2026-08,west,TRN,2026,TRN-PR,2.5T 하이브리드,AWD,실버,88,90,205661
2026-08,west,TRN,2026,TRN-PR,2.5T 하이브리드,AWD,오션 블루,68,69,158200
2026-08,west,TRN,2026,TRN-PR,2.5T 하이브리드,AWD,선셋 레드,54,55,126560
2026-08,west,TRN,2026,TRN-PR,2.5T 하이브리드,AWD,포레스트 그린,34,35,79100
2026-08,west,TRN,2026,TRN-PR,2.5T 하이브리드,AWD,샌드 베이지,34,35,79100
2026-08,west,TRN,2026,TRN-PR,2.5T 하이브리드,FWD,스노우 화이트,54,55,126560
2026-08,west,TRN,2026,TRN-PR,2.5T 하이브리드,FWD,미드나잇 블랙,43,44,100194
2026-08,west,TRN,2026,TRN-PR,2.5T 하이브리드,FWD,스틸 그레이,36,37,84374
2026-08,west,TRN,2026,TRN-PR,2.5T 하이브리드,FWD,실버,29,30,68554
2026-08,west,TRN,2026,TRN-PR,2.5T 하이브리드,FWD,오션 블루,23,23,52733
2026-08,west,TRN,2026,TRN-PR,2.5T 하이브리드,FWD,선셋 레드,18,18,42187
2026-08,west,TRN,2026,TRN-PR,2.5T 하이브리드,FWD,포레스트 그린,11,12,26367
2026-08,west,TRN,2026,TRN-PR,2.5T 하이브리드,FWD,샌드 베이지,11,12,26367
2026-08,west,TRN,2026,TRN-SU,3.5 가솔린,AWD,스노우 화이트,55,56,164366
2026-08,west,TRN,2026,TRN-SU,3.5 가솔린,AWD,미드나잇 블랙,43,44,130123
2026-08,west,TRN,2026,TRN-SU,3.5 가솔린,AWD,스틸 그레이,37,37,109577
2026-08,west,TRN,2026,TRN-SU,3.5 가솔린,AWD,실버,30,30,89031
2026-08,west,TRN,2026,TRN-SU,3.5 가솔린,AWD,오션 블루,23,23,68486
2026-08,west,TRN,2026,TRN-SU,3.5 가솔린,AWD,선셋 레드,18,19,54789
2026-08,west,TRN,2026,TRN-SU,3.5 가솔린,AWD,포레스트 그린,11,12,34243
2026-08,west,TRN,2026,TRN-SU,3.5 가솔린,AWD,샌드 베이지,11,12,34243
2026-08,west,TRN,2026,TRN-SU,3.5 가솔린,FWD,스노우 화이트,18,19,54789
2026-08,west,TRN,2026,TRN-SU,3.5 가솔린,FWD,미드나잇 블랙,14,15,43374
2026-08,west,TRN,2026,TRN-SU,3.5 가솔린,FWD,스틸 그레이,12,12,36526
2026-08,west,TRN,2026,TRN-SU,3.5 가솔린,FWD,실버,10,10,29677
2026-08,west,TRN,2026,TRN-SU,3.5 가솔린,FWD,오션 블루,8,8,22829
2026-08,west,TRN,2026,TRN-SU,3.5 가솔린,FWD,선셋 레드,6,6,18263
2026-08,west,TRN,2026,TRN-SU,3.5 가솔린,FWD,포레스트 그린,4,4,11414
2026-08,west,TRN,2026,TRN-SU,3.5 가솔린,FWD,샌드 베이지,4,4,11414
2026-08,west,TRN,2026,TRN-SU,2.5T 하이브리드,AWD,스노우 화이트,67,68,199275
2026-08,west,TRN,2026,TRN-SU,2.5T 하이브리드,AWD,미드나잇 블랙,53,54,157759
2026-08,west,TRN,2026,TRN-SU,2.5T 하이브리드,AWD,스틸 그레이,44,45,132850
2026-08,west,TRN,2026,TRN-SU,2.5T 하이브리드,AWD,실버,36,37,107941
2026-08,west,TRN,2026,TRN-SU,2.5T 하이브리드,AWD,오션 블루,28,28,83031
2026-08,west,TRN,2026,TRN-SU,2.5T 하이브리드,AWD,선셋 레드,22,23,66425
2026-08,west,TRN,2026,TRN-SU,2.5T 하이브리드,AWD,포레스트 그린,14,14,41516
2026-08,west,TRN,2026,TRN-SU,2.5T 하이브리드,AWD,샌드 베이지,14,14,41516
2026-08,west,TRN,2026,TRN-SU,2.5T 하이브리드,FWD,스노우 화이트,22,23,66425
2026-08,west,TRN,2026,TRN-SU,2.5T 하이브리드,FWD,미드나잇 블랙,18,18,52586
2026-08,west,TRN,2026,TRN-SU,2.5T 하이브리드,FWD,스틸 그레이,15,15,44283
2026-08,west,TRN,2026,TRN-SU,2.5T 하이브리드,FWD,실버,12,12,35980
2026-08,west,TRN,2026,TRN-SU,2.5T 하이브리드,FWD,오션 블루,9,9,27677
2026-08,west,TRN,2026,TRN-SU,2.5T 하이브리드,FWD,선셋 레드,7,8,22142
2026-08,west,TRN,2026,TRN-SU,2.5T 하이브리드,FWD,포레스트 그린,5,5,13839
2026-08,west,TRN,2026,TRN-SU,2.5T 하이브리드,FWD,샌드 베이지,5,5,13839
2026-08,west,TRN,2027,TRN-CO,3.5 가솔린,AWD,스노우 화이트,20,21,40011
2026-08,west,TRN,2027,TRN-CO,3.5 가솔린,AWD,미드나잇 블랙,16,17,31676
2026-08,west,TRN,2027,TRN-CO,3.5 가솔린,AWD,스틸 그레이,14,14,26674
2026-08,west,TRN,2027,TRN-CO,3.5 가솔린,AWD,실버,11,11,21673
2026-08,west,TRN,2027,TRN-CO,3.5 가솔린,AWD,오션 블루,9,9,16671
2026-08,west,TRN,2027,TRN-CO,3.5 가솔린,AWD,선셋 레드,7,7,13337
2026-08,west,TRN,2027,TRN-CO,3.5 가솔린,AWD,포레스트 그린,4,4,8336
2026-08,west,TRN,2027,TRN-CO,3.5 가솔린,AWD,샌드 베이지,4,4,8336
2026-08,west,TRN,2027,TRN-CO,3.5 가솔린,FWD,스노우 화이트,7,7,13337
2026-08,west,TRN,2027,TRN-CO,3.5 가솔린,FWD,미드나잇 블랙,5,6,10559
2026-08,west,TRN,2027,TRN-CO,3.5 가솔린,FWD,스틸 그레이,5,5,8891
2026-08,west,TRN,2027,TRN-CO,3.5 가솔린,FWD,실버,4,4,7224
2026-08,west,TRN,2027,TRN-CO,3.5 가솔린,FWD,오션 블루,3,3,5557
2026-08,west,TRN,2027,TRN-CO,3.5 가솔린,FWD,선셋 레드,2,2,4446
2026-08,west,TRN,2027,TRN-CO,3.5 가솔린,FWD,포레스트 그린,1,1,2779
2026-08,west,TRN,2027,TRN-CO,3.5 가솔린,FWD,샌드 베이지,1,1,2779
2026-08,west,TRN,2027,TRN-CO,2.5T 하이브리드,AWD,스노우 화이트,25,25,48509
2026-08,west,TRN,2027,TRN-CO,2.5T 하이브리드,AWD,미드나잇 블랙,20,20,38403
2026-08,west,TRN,2027,TRN-CO,2.5T 하이브리드,AWD,스틸 그레이,17,17,32340
2026-08,west,TRN,2027,TRN-CO,2.5T 하이브리드,AWD,실버,13,14,26276
2026-08,west,TRN,2027,TRN-CO,2.5T 하이브리드,AWD,오션 블루,10,11,20212
