ym,zone_id,model_id,model_year,trim_id,engine,drivetrain,color,bp_retail_qty,bp_wholesale_qty,bp_op_profit_usd
2027-12,west,TRN,2027,TRN-CO,3.5 가솔린,AWD,스노우 화이트,8,8,15158
2027-12,west,TRN,2027,TRN-CO,3.5 가솔린,AWD,미드나잇 블랙,6,6,12000
2027-12,west,TRN,2027,TRN-CO,3.5 가솔린,AWD,스틸 그레이,5,5,10106
2027-12,west,TRN,2027,TRN-CO,3.5 가솔린,AWD,실버,4,4,8211
2027-12,west,TRN,2027,TRN-CO,3.5 가솔린,AWD,오션 블루,3,3,6316
2027-12,west,TRN,2027,TRN-CO,3.5 가솔린,AWD,선셋 레드,3,3,5053
2027-12,west,TRN,2027,TRN-CO,3.5 가솔린,AWD,포레스트 그린,2,2,3158
2027-12,west,TRN,2027,TRN-CO,3.5 가솔린,AWD,샌드 베이지,2,2,3158
2027-12,west,TRN,2027,TRN-CO,3.5 가솔린,FWD,스노우 화이트,3,3,5053
2027-12,west,TRN,2027,TRN-CO,3.5 가솔린,FWD,미드나잇 블랙,2,2,4000
2027-12,west,TRN,2027,TRN-CO,3.5 가솔린,FWD,스틸 그레이,2,2,3369
2027-12,west,TRN,2027,TRN-CO,3.5 가솔린,FWD,실버,1,1,2737
2027-12,west,TRN,2027,TRN-CO,3.5 가솔린,FWD,오션 블루,1,1,2105
2027-12,west,TRN,2027,TRN-CO,3.5 가솔린,FWD,선셋 레드,1,1,1684
2027-12,west,TRN,2027,TRN-CO,3.5 가솔린,FWD,포레스트 그린,1,1,1053
2027-12,west,TRN,2027,TRN-CO,3.5 가솔린,FWD,샌드 베이지,1,1,1053
2027-12,west,TRN,2027,TRN-CO,2.5T 하이브리드,AWD,스노우 화이트,9,9,18527
2027-12,west,TRN,2027,TRN-CO,2.5T 하이브리드,AWD,미드나잇 블랙,7,7,14667
2027-12,west,TRN,2027,TRN-CO,2.5T 하이브리드,AWD,스틸 그레이,6,6,12351
2027-12,west,TRN,2027,TRN-CO,2.5T 하이브리드,AWD,실버,5,5,10035
2027-12,west,TRN,2027,TRN-CO,2.5T 하이브리드,AWD,오션 블루,4,4,7719
2027-12,west,TRN,2027,TRN-CO,2.5T 하이브리드,AWD,선셋 레드,3,3,6176
2027-12,west,TRN,2027,TRN-CO,2.5T 하이브리드,AWD,포레스트 그린,2,2,3860
2027-12,west,TRN,2027,TRN-CO,2.5T 하이브리드,AWD,샌드 베이지,2,2,3860
2027-12,west,TRN,2027,TRN-CO,2.5T 하이브리드,FWD,스노우 화이트,3,3,6176
2027-12,west,TRN,2027,TRN-CO,2.5T 하이브리드,FWD,미드나잇 블랙,2,2,4889
2027-12,west,TRN,2027,TRN-CO,2.5T 하이브리드,FWD,스틸 그레이,2,2,4117
2027-12,west,TRN,2027,TRN-CO,2.5T 하이브리드,FWD,실버,2,2,3345
2027-12,west,TRN,2027,TRN-CO,2.5T 하이브리드,FWD,오션 블루,1,1,2573
2027-12,west,TRN,2027,TRN-CO,2.5T 하이브리드,FWD,선셋 레드,1,1,2059
2027-12,west,TRN,2027,TRN-CO,2.5T 하이브리드,FWD,포레스트 그린,1,1,1287
2027-12,west,TRN,2027,TRN-CO,2.5T 하이브리드,FWD,샌드 베이지,1,1,1287
2027-12,west,TRN,2027,TRN-PR,3.5 가솔린,AWD,스노우 화이트,9,9,20846
2027-12,west,TRN,2027,TRN-PR,3.5 가솔린,AWD,미드나잇 블랙,7,7,16503
2027-12,west,TRN,2027,TRN-PR,3.5 가솔린,AWD,스틸 그레이,6,6,13898
2027-12,west,TRN,2027,TRN-PR,3.5 가솔린,AWD,실버,5,5,11292
2027-12,west,TRN,2027,TRN-PR,3.5 가솔린,AWD,오션 블루,4,4,8686
2027-12,west,TRN,2027,TRN-PR,3.5 가솔린,AWD,선셋 레드,3,3,6949
2027-12,west,TRN,2027,TRN-PR,3.5 가솔린,AWD,포레스트 그린,2,2,4343
2027-12,west,TRN,2027,TRN-PR,3.5 가솔린,AWD,샌드 베이지,2,2,4343
