ym,zone_id,model_id,model_year,trim_id,engine,drivetrain,color,bp_retail_qty,bp_wholesale_qty,bp_op_profit_usd
2026-05,west,TRN,2026,TRN-CO,3.5 가솔린,AWD,스노우 화이트,138,141,269307
2026-05,west,TRN,2026,TRN-CO,3.5 가솔린,AWD,미드나잇 블랙,110,112,213202
2026-05,west,TRN,2026,TRN-CO,3.5 가솔린,AWD,스틸 그레이,92,94,179538
2026-05,west,TRN,2026,TRN-CO,3.5 가솔린,AWD,실버,75,76,145875
2026-05,west,TRN,2026,TRN-CO,3.5 가솔린,AWD,오션 블루,58,59,112211
2026-05,west,TRN,2026,TRN-CO,3.5 가솔린,AWD,선셋 레드,46,47,89769
2026-05,west,TRN,2026,TRN-CO,3.5 가솔린,AWD,포레스트 그린,29,29,56106
2026-05,west,TRN,2026,TRN-CO,3.5 가솔린,AWD,샌드 베이지,29,29,56106
2026-05,west,TRN,2026,TRN-CO,3.5 가솔린,FWD,스노우 화이트,46,47,89769
2026-05,west,TRN,2026,TRN-CO,3.5 가솔린,FWD,미드나잇 블랙,37,37,71067
2026-05,west,TRN,2026,TRN-CO,3.5 가솔린,FWD,스틸 그레이,31,31,59846
2026-05,west,TRN,2026,TRN-CO,3.5 가솔린,FWD,실버,25,25,48625
2026-05,west,TRN,2026,TRN-CO,3.5 가솔린,FWD,오션 블루,19,20,37404
2026-05,west,TRN,2026,TRN-CO,3.5 가솔린,FWD,선셋 레드,15,16,29923
2026-05,west,TRN,2026,TRN-CO,3.5 가솔린,FWD,포레스트 그린,10,10,18702
2026-05,west,TRN,2026,TRN-CO,3.5 가솔린,FWD,샌드 베이지,10,10,18702
2026-05,west,TRN,2026,TRN-CO,2.5T 하이브리드,AWD,스노우 화이트,152,155,296464
2026-05,west,TRN,2026,TRN-CO,2.5T 하이브리드,AWD,미드나잇 블랙,121,123,234701
2026-05,west,TRN,2026,TRN-CO,2.5T 하이브리드,AWD,스틸 그레이,102,104,197643
2026-05,west,TRN,2026,TRN-CO,2.5T 하이브리드,AWD,실버,83,84,160585
2026-05,west,TRN,2026,TRN-CO,2.5T 하이브리드,AWD,오션 블루,63,65,123527
2026-05,west,TRN,2026,TRN-CO,2.5T 하이브리드,AWD,선셋 레드,51,52,98821
2026-05,west,TRN,2026,TRN-CO,2.5T 하이브리드,AWD,포레스트 그린,32,32,61763
2026-05,west,TRN,2026,TRN-CO,2.5T 하이브리드,AWD,샌드 베이지,32,32,61763
2026-05,west,TRN,2026,TRN-CO,2.5T 하이브리드,FWD,스노우 화이트,51,52,98821
2026-05,west,TRN,2026,TRN-CO,2.5T 하이브리드,FWD,미드나잇 블랙,40,41,78234
2026-05,west,TRN,2026,TRN-CO,2.5T 하이브리드,FWD,스틸 그레이,34,35,65881
2026-05,west,TRN,2026,TRN-CO,2.5T 하이브리드,FWD,실버,28,28,53528
2026-05,west,TRN,2026,TRN-CO,2.5T 하이브리드,FWD,오션 블루,21,22,41176
2026-05,west,TRN,2026,TRN-CO,2.5T 하이브리드,FWD,선셋 레드,17,17,32940
2026-05,west,TRN,2026,TRN-CO,2.5T 하이브리드,FWD,포레스트 그린,11,11,20588
2026-05,west,TRN,2026,TRN-CO,2.5T 하이브리드,FWD,샌드 베이지,11,11,20588
2026-05,west,TRN,2026,TRN-PR,3.5 가솔린,AWD,스노우 화이트,160,163,372284
2026-05,west,TRN,2026,TRN-PR,3.5 가솔린,AWD,미드나잇 블랙,127,129,294725
2026-05,west,TRN,2026,TRN-PR,3.5 가솔린,AWD,스틸 그레이,107,109,248189
2026-05,west,TRN,2026,TRN-PR,3.5 가솔린,AWD,실버,87,89,201654
2026-05,west,TRN,2026,TRN-PR,3.5 가솔린,AWD,오션 블루,67,68,155118
2026-05,west,TRN,2026,TRN-PR,3.5 가솔린,AWD,선셋 레드,53,54,124095
2026-05,west,TRN,2026,TRN-PR,3.5 가솔린,AWD,포레스트 그린,33,34,77559
2026-05,west,TRN,2026,TRN-PR,3.5 가솔린,AWD,샌드 베이지,33,34,77559
2026-05,west,TRN,2026,TRN-PR,3.5 가솔린,FWD,스노우 화이트,53,54,124095
2026-05,west,TRN,2026,TRN-PR,3.5 가솔린,FWD,미드나잇 블랙,42,43,98242
2026-05,west,TRN,2026,TRN-PR,3.5 가솔린,FWD,스틸 그레이,36,36,82730
2026-05,west,TRN,2026,TRN-PR,3.5 가솔린,FWD,실버,29,30,67218
2026-05,west,TRN,2026,TRN-PR,3.5 가솔린,FWD,오션 블루,22,23,51706
2026-05,west,TRN,2026,TRN-PR,3.5 가솔린,FWD,선셋 레드,18,18,41365
2026-05,west,TRN,2026,TRN-PR,3.5 가솔린,FWD,포레스트 그린,11,11,25853
2026-05,west,TRN,2026,TRN-PR,3.5 가솔린,FWD,샌드 베이지,11,11,25853
2026-05,west,TRN,2026,TRN-PR,2.5T 하이브리드,AWD,스노우 화이트,176,180,409825
2026-05,west,TRN,2026,TRN-PR,2.5T 하이브리드,AWD,미드나잇 블랙,140,142,324445
2026-05,west,TRN,2026,TRN-PR,2.5T 하이브리드,AWD,스틸 그레이,118,120,273217
2026-05,west,TRN,2026,TRN-PR,2.5T 하이브리드,AWD,실버,96,97,221989
2026-05,west,TRN,2026,TRN-PR,2.5T 하이브리드,AWD,오션 블루,73,75,170761
2026-05,west,TRN,2026,TRN-PR,2.5T 하이브리드,AWD,선셋 레드,59,60,136608
2026-05,west,TRN,2026,TRN-PR,2.5T 하이브리드,AWD,포레스트 그린,37,37,85380
2026-05,west,TRN,2026,TRN-PR,2.5T 하이브리드,AWD,샌드 베이지,37,37,85380
2026-05,west,TRN,2026,TRN-PR,2.5T 하이브리드,FWD,스노우 화이트,59,60,136608
2026-05,west,TRN,2026,TRN-PR,2.5T 하이브리드,FWD,미드나잇 블랙,47,47,108148
2026-05,west,TRN,2026,TRN-PR,2.5T 하이브리드,FWD,스틸 그레이,39,40,91072
2026-05,west,TRN,2026,TRN-PR,2.5T 하이브리드,FWD,실버,32,32,73996
2026-05,west,TRN,2026,TRN-PR,2.5T 하이브리드,FWD,오션 블루,24,25,56920
2026-05,west,TRN,2026,TRN-PR,2.5T 하이브리드,FWD,선셋 레드,20,20,45536
2026-05,west,TRN,2026,TRN-PR,2.5T 하이브리드,FWD,포레스트 그린,12,12,28460
2026-05,west,TRN,2026,TRN-PR,2.5T 하이브리드,FWD,샌드 베이지,12,12,28460
2026-05,west,TRN,2026,TRN-SU,3.5 가솔린,AWD,스노우 화이트,66,67,195578
2026-05,west,TRN,2026,TRN-SU,3.5 가솔린,AWD,미드나잇 블랙,52,53,154833
2026-05,west,TRN,2026,TRN-SU,3.5 가솔린,AWD,스틸 그레이,44,45,130385
2026-05,west,TRN,2026,TRN-SU,3.5 가솔린,AWD,실버,36,36,105938
2026-05,west,TRN,2026,TRN-SU,3.5 가솔린,AWD,오션 블루,27,28,81491
2026-05,west,TRN,2026,TRN-SU,3.5 가솔린,AWD,선셋 레드,22,22,65193
2026-05,west,TRN,2026,TRN-SU,3.5 가솔린,AWD,포레스트 그린,14,14,40745
2026-05,west,TRN,2026,TRN-SU,3.5 가솔린,AWD,샌드 베이지,14,14,40745
2026-05,west,TRN,2026,TRN-SU,3.5 가솔린,FWD,스노우 화이트,22,22,65193
2026-05,west,TRN,2026,TRN-SU,3.5 가솔린,FWD,미드나잇 블랙,17,18,51611
2026-05,west,TRN,2026,TRN-SU,3.5 가솔린,FWD,스틸 그레이,15,15,43462
2026-05,west,TRN,2026,TRN-SU,3.5 가솔린,FWD,실버,12,12,35313
2026-05,west,TRN,2026,TRN-SU,3.5 가솔린,FWD,오션 블루,9,9,27164
2026-05,west,TRN,2026,TRN-SU,3.5 가솔린,FWD,선셋 레드,7,7,21731
2026-05,west,TRN,2026,TRN-SU,3.5 가솔린,FWD,포레스트 그린,5,5,13582
2026-05,west,TRN,2026,TRN-SU,3.5 가솔린,FWD,샌드 베이지,5,5,13582
2026-05,west,TRN,2026,TRN-SU,2.5T 하이브리드,AWD,스노우 화이트,72,74,215300
2026-05,west,TRN,2026,TRN-SU,2.5T 하이브리드,AWD,미드나잇 블랙,57,58,170446
2026-05,west,TRN,2026,TRN-SU,2.5T 하이브리드,AWD,스틸 그레이,48,49,143534
2026-05,west,TRN,2026,TRN-SU,2.5T 하이브리드,AWD,실버,39,40,116621
2026-05,west,TRN,2026,TRN-SU,2.5T 하이브리드,AWD,오션 블루,30,31,89708
2026-05,west,TRN,2026,TRN-SU,2.5T 하이브리드,AWD,선셋 레드,24,25,71767
2026-05,west,TRN,2026,TRN-SU,2.5T 하이브리드,AWD,포레스트 그린,15,15,44854
2026-05,west,TRN,2026,TRN-SU,2.5T 하이브리드,AWD,샌드 베이지,15,15,44854
2026-05,west,TRN,2026,TRN-SU,2.5T 하이브리드,FWD,스노우 화이트,24,25,71767
