ym,zone_id,model_id,model_year,trim_id,engine,drivetrain,color,bp_retail_qty,bp_wholesale_qty,bp_op_profit_usd
2024-05,west,TRN,2024,TRN-CO,3.5 가솔린,AWD,스노우 화이트,176,180,330584
2024-05,west,TRN,2024,TRN-CO,3.5 가솔린,AWD,미드나잇 블랙,140,142,261712
2024-05,west,TRN,2024,TRN-CO,3.5 가솔린,AWD,스틸 그레이,118,120,220389
2024-05,west,TRN,2024,TRN-CO,3.5 가솔린,AWD,실버,95,97,179066
2024-05,west,TRN,2024,TRN-CO,3.5 가솔린,AWD,오션 블루,73,75,137743
2024-05,west,TRN,2024,TRN-CO,3.5 가솔린,AWD,선셋 레드,59,60,110195
2024-05,west,TRN,2024,TRN-CO,3.5 가솔린,AWD,포레스트 그린,37,37,68872
2024-05,west,TRN,2024,TRN-CO,3.5 가솔린,AWD,샌드 베이지,37,37,68872
2024-05,west,TRN,2024,TRN-CO,3.5 가솔린,FWD,스노우 화이트,59,60,110195
2024-05,west,TRN,2024,TRN-CO,3.5 가솔린,FWD,미드나잇 블랙,47,47,87237
2024-05,west,TRN,2024,TRN-CO,3.5 가솔린,FWD,스틸 그레이,39,40,73463
2024-05,west,TRN,2024,TRN-CO,3.5 가솔린,FWD,실버,32,32,59689
2024-05,west,TRN,2024,TRN-CO,3.5 가솔린,FWD,오션 블루,24,25,45914
2024-05,west,TRN,2024,TRN-CO,3.5 가솔린,FWD,선셋 레드,20,20,36732
2024-05,west,TRN,2024,TRN-CO,3.5 가솔린,FWD,포레스트 그린,12,12,22957
2024-05,west,TRN,2024,TRN-CO,3.5 가솔린,FWD,샌드 베이지,12,12,22957
2024-05,west,TRN,2024,TRN-CO,2.5T 하이브리드,AWD,스노우 화이트,88,89,164302
2024-05,west,TRN,2024,TRN-CO,2.5T 하이브리드,AWD,미드나잇 블랙,69,71,130073
2024-05,west,TRN,2024,TRN-CO,2.5T 하이브리드,AWD,스틸 그레이,58,60,109535
2024-05,west,TRN,2024,TRN-CO,2.5T 하이브리드,AWD,실버,47,48,88997
2024-05,west,TRN,2024,TRN-CO,2.5T 하이브리드,AWD,오션 블루,37,37,68459
2024-05,west,TRN,2024,TRN-CO,2.5T 하이브리드,AWD,선셋 레드,29,30,54767
2024-05,west,TRN,2024,TRN-CO,2.5T 하이브리드,AWD,포레스트 그린,18,19,34230
2024-05,west,TRN,2024,TRN-CO,2.5T 하이브리드,AWD,샌드 베이지,18,19,34230
2024-05,west,TRN,2024,TRN-CO,2.5T 하이브리드,FWD,스노우 화이트,29,30,54767
2024-05,west,TRN,2024,TRN-CO,2.5T 하이브리드,FWD,미드나잇 블랙,23,24,43358
2024-05,west,TRN,2024,TRN-CO,2.5T 하이브리드,FWD,스틸 그레이,19,20,36512
2024-05,west,TRN,2024,TRN-CO,2.5T 하이브리드,FWD,실버,16,16,29666
2024-05,west,TRN,2024,TRN-CO,2.5T 하이브리드,FWD,오션 블루,12,12,22820
2024-05,west,TRN,2024,TRN-CO,2.5T 하이브리드,FWD,선셋 레드,10,10,18256
2024-05,west,TRN,2024,TRN-CO,2.5T 하이브리드,FWD,포레스트 그린,6,6,11410
2024-05,west,TRN,2024,TRN-CO,2.5T 하이브리드,FWD,샌드 베이지,6,6,11410
2024-05,west,TRN,2024,TRN-PR,3.5 가솔린,AWD,스노우 화이트,204,208,459804
2024-05,west,TRN,2024,TRN-PR,3.5 가솔린,AWD,미드나잇 블랙,162,165,364012
2024-05,west,TRN,2024,TRN-PR,3.5 가솔린,AWD,스틸 그레이,136,139,306536
