ym,zone_id,model_id,model_year,trim_id,engine,drivetrain,color,bp_retail_qty,bp_wholesale_qty,bp_op_profit_usd
2027-05,west,TRN,2027,TRN-CO,3.5 가솔린,AWD,스노우 화이트,139,142,276312
2027-05,west,TRN,2027,TRN-CO,3.5 가솔린,AWD,미드나잇 블랙,110,112,218747
2027-05,west,TRN,2027,TRN-CO,3.5 가솔린,AWD,스틸 그레이,93,95,184208
2027-05,west,TRN,2027,TRN-CO,3.5 가솔린,AWD,실버,75,77,149669
2027-05,west,TRN,2027,TRN-CO,3.5 가솔린,AWD,오션 블루,58,59,115130
2027-05,west,TRN,2027,TRN-CO,3.5 가솔린,AWD,선셋 레드,46,47,92104
2027-05,west,TRN,2027,TRN-CO,3.5 가솔린,AWD,포레스트 그린,29,30,57565
2027-05,west,TRN,2027,TRN-CO,3.5 가솔린,AWD,샌드 베이지,29,30,57565
2027-05,west,TRN,2027,TRN-CO,3.5 가솔린,FWD,스노우 화이트,46,47,92104
2027-05,west,TRN,2027,TRN-CO,3.5 가솔린,FWD,미드나잇 블랙,37,37,72916
2027-05,west,TRN,2027,TRN-CO,3.5 가솔린,FWD,스틸 그레이,31,32,61403
2027-05,west,TRN,2027,TRN-CO,3.5 가솔린,FWD,실버,25,26,49890
2027-05,west,TRN,2027,TRN-CO,3.5 가솔린,FWD,오션 블루,19,20,38377
2027-05,west,TRN,2027,TRN-CO,3.5 가솔린,FWD,선셋 레드,15,16,30701
2027-05,west,TRN,2027,TRN-CO,3.5 가솔린,FWD,포레스트 그린,10,10,19188
2027-05,west,TRN,2027,TRN-CO,3.5 가솔린,FWD,샌드 베이지,10,10,19188
2027-05,west,TRN,2027,TRN-CO,2.5T 하이브리드,AWD,스노우 화이트,170,173,337714
2027-05,west,TRN,2027,TRN-CO,2.5T 하이브리드,AWD,미드나잇 블랙,135,137,267357
2027-05,west,TRN,2027,TRN-CO,2.5T 하이브리드,AWD,스틸 그레이,113,116,225143
2027-05,west,TRN,2027,TRN-CO,2.5T 하이브리드,AWD,실버,92,94,182929
2027-05,west,TRN,2027,TRN-CO,2.5T 하이브리드,AWD,오션 블루,71,72,140714
2027-05,west,TRN,2027,TRN-CO,2.5T 하이브리드,AWD,선셋 레드,57,58,112571
2027-05,west,TRN,2027,TRN-CO,2.5T 하이브리드,AWD,포레스트 그린,35,36,70357
2027-05,west,TRN,2027,TRN-CO,2.5T 하이브리드,AWD,샌드 베이지,35,36,70357
2027-05,west,TRN,2027,TRN-CO,2.5T 하이브리드,FWD,스노우 화이트,57,58,112571
2027-05,west,TRN,2027,TRN-CO,2.5T 하이브리드,FWD,미드나잇 블랙,45,46,89119
2027-05,west,TRN,2027,TRN-CO,2.5T 하이브리드,FWD,스틸 그레이,38,39,75048
2027-05,west,TRN,2027,TRN-CO,2.5T 하이브리드,FWD,실버,31,31,60976
2027-05,west,TRN,2027,TRN-CO,2.5T 하이브리드,FWD,오션 블루,24,24,46905
2027-05,west,TRN,2027,TRN-CO,2.5T 하이브리드,FWD,선셋 레드,19,19,37524
2027-05,west,TRN,2027,TRN-CO,2.5T 하이브리드,FWD,포레스트 그린,12,12,23452
2027-05,west,TRN,2027,TRN-CO,2.5T 하이브리드,FWD,샌드 베이지,12,12,23452
2027-05,west,TRN,2027,TRN-PR,3.5 가솔린,AWD,스노우 화이트,161,164,380677
2027-05,west,TRN,2027,TRN-PR,3.5 가솔린,AWD,미드나잇 블랙,127,130,301370
2027-05,west,TRN,2027,TRN-PR,3.5 가솔린,AWD,스틸 그레이,107,109,253785
2027-05,west,TRN,2027,TRN-PR,3.5 가솔린,AWD,실버,87,89,206200
2027-05,west,TRN,2027,TRN-PR,3.5 가솔린,AWD,오션 블루,67,68,158616
2027-05,west,TRN,2027,TRN-PR,3.5 가솔린,AWD,선셋 레드,54,55,126892
2027-05,west,TRN,2027,TRN-PR,3.5 가솔린,AWD,포레스트 그린,34,34,79308
2027-05,west,TRN,2027,TRN-PR,3.5 가솔린,AWD,샌드 베이지,34,34,79308
2027-05,west,TRN,2027,TRN-PR,3.5 가솔린,FWD,스노우 화이트,54,55,126892
2027-05,west,TRN,2027,TRN-PR,3.5 가솔린,FWD,미드나잇 블랙,42,43,100457
2027-05,west,TRN,2027,TRN-PR,3.5 가솔린,FWD,스틸 그레이,36,36,84595
2027-05,west,TRN,2027,TRN-PR,3.5 가솔린,FWD,실버,29,30,68733
2027-05,west,TRN,2027,TRN-PR,3.5 가솔린,FWD,오션 블루,22,23,52872
2027-05,west,TRN,2027,TRN-PR,3.5 가솔린,FWD,선셋 레드,18,18,42297
2027-05,west,TRN,2027,TRN-PR,3.5 가솔린,FWD,포레스트 그린,11,11,26436
2027-05,west,TRN,2027,TRN-PR,3.5 가솔린,FWD,샌드 베이지,11,11,26436
2027-05,west,TRN,2027,TRN-PR,2.5T 하이브리드,AWD,스노우 화이트,197,201,465272
2027-05,west,TRN,2027,TRN-PR,2.5T 하이브리드,AWD,미드나잇 블랙,156,159,368341
2027-05,west,TRN,2027,TRN-PR,2.5T 하이브리드,AWD,스틸 그레이,131,134,310181
2027-05,west,TRN,2027,TRN-PR,2.5T 하이브리드,AWD,실버,107,109,252022
2027-05,west,TRN,2027,TRN-PR,2.5T 하이브리드,AWD,오션 블루,82,84,193863
2027-05,west,TRN,2027,TRN-PR,2.5T 하이브리드,AWD,선셋 레드,66,67,155091
2027-05,west,TRN,2027,TRN-PR,2.5T 하이브리드,AWD,포레스트 그린,41,42,96932
2027-05,west,TRN,2027,TRN-PR,2.5T 하이브리드,AWD,샌드 베이지,41,42,96932
2027-05,west,TRN,2027,TRN-PR,2.5T 하이브리드,FWD,스노우 화이트,66,67,155091
2027-05,west,TRN,2027,TRN-PR,2.5T 하이브리드,FWD,미드나잇 블랙,52,53,122780
2027-05,west,TRN,2027,TRN-PR,2.5T 하이브리드,FWD,스틸 그레이,44,45,103394
2027-05,west,TRN,2027,TRN-PR,2.5T 하이브리드,FWD,실버,36,36,84007
2027-05,west,TRN,2027,TRN-PR,2.5T 하이브리드,FWD,오션 블루,27,28,64621
2027-05,west,TRN,2027,TRN-PR,2.5T 하이브리드,FWD,선셋 레드,22,22,51697
2027-05,west,TRN,2027,TRN-PR,2.5T 하이브리드,FWD,포레스트 그린,14,14,32311
2027-05,west,TRN,2027,TRN-PR,2.5T 하이브리드,FWD,샌드 베이지,14,14,32311
2027-05,west,TRN,2027,TRN-SU,3.5 가솔린,AWD,스노우 화이트,66,67,199214
2027-05,west,TRN,2027,TRN-SU,3.5 가솔린,AWD,미드나잇 블랙,52,53,157711
2027-05,west,TRN,2027,TRN-SU,3.5 가솔린,AWD,스틸 그레이,44,45,132809
2027-05,west,TRN,2027,TRN-SU,3.5 가솔린,AWD,실버,36,36,107908
2027-05,west,TRN,2027,TRN-SU,3.5 가솔린,AWD,오션 블루,27,28,83006
2027-05,west,TRN,2027,TRN-SU,3.5 가솔린,AWD,선셋 레드,22,22,66405
2027-05,west,TRN,2027,TRN-SU,3.5 가솔린,AWD,포레스트 그린,14,14,41503
2027-05,west,TRN,2027,TRN-SU,3.5 가솔린,AWD,샌드 베이지,14,14,41503
2027-05,west,TRN,2027,TRN-SU,3.5 가솔린,FWD,스노우 화이트,22,22,66405
2027-05,west,TRN,2027,TRN-SU,3.5 가솔린,FWD,미드나잇 블랙,17,18,52570
2027-05,west,TRN,2027,TRN-SU,3.5 가솔린,FWD,스틸 그레이,15,15,44270
