ym,zone_id,model_id,model_year,trim_id,engine,drivetrain,color,bp_retail_qty,bp_wholesale_qty,bp_op_profit_usd
2027-01,west,TRN,2027,TRN-CO,3.5 가솔린,AWD,스노우 화이트,115,118,224197
2027-01,west,TRN,2027,TRN-CO,3.5 가솔린,AWD,미드나잇 블랙,91,93,177490
2027-01,west,TRN,2027,TRN-CO,3.5 가솔린,AWD,스틸 그레이,77,78,149465
2027-01,west,TRN,2027,TRN-CO,3.5 가솔린,AWD,실버,63,64,121440
2027-01,west,TRN,2027,TRN-CO,3.5 가솔린,AWD,오션 블루,48,49,93416
2027-01,west,TRN,2027,TRN-CO,3.5 가솔린,AWD,선셋 레드,38,39,74732
2027-01,west,TRN,2027,TRN-CO,3.5 가솔린,AWD,포레스트 그린,24,25,46708
2027-01,west,TRN,2027,TRN-CO,3.5 가솔린,AWD,샌드 베이지,24,25,46708
2027-01,west,TRN,2027,TRN-CO,3.5 가솔린,FWD,스노우 화이트,38,39,74732
2027-01,west,TRN,2027,TRN-CO,3.5 가솔린,FWD,미드나잇 블랙,30,31,59163
2027-01,west,TRN,2027,TRN-CO,3.5 가솔린,FWD,스틸 그레이,26,26,49822
2027-01,west,TRN,2027,TRN-CO,3.5 가솔린,FWD,실버,21,21,40480
2027-01,west,TRN,2027,TRN-CO,3.5 가솔린,FWD,오션 블루,16,16,31139
2027-01,west,TRN,2027,TRN-CO,3.5 가솔린,FWD,선셋 레드,13,13,24911
2027-01,west,TRN,2027,TRN-CO,3.5 가솔린,FWD,포레스트 그린,8,8,15569
2027-01,west,TRN,2027,TRN-CO,3.5 가솔린,FWD,샌드 베이지,8,8,15569
2027-01,west,TRN,2027,TRN-CO,2.5T 하이브리드,AWD,스노우 화이트,141,144,274019
2027-01,west,TRN,2027,TRN-CO,2.5T 하이브리드,AWD,미드나잇 블랙,112,114,216932
2027-01,west,TRN,2027,TRN-CO,2.5T 하이브리드,AWD,스틸 그레이,94,96,182679
2027-01,west,TRN,2027,TRN-CO,2.5T 하이브리드,AWD,실버,76,78,148427
2027-01,west,TRN,2027,TRN-CO,2.5T 하이브리드,AWD,오션 블루,59,60,114175
2027-01,west,TRN,2027,TRN-CO,2.5T 하이브리드,AWD,선셋 레드,47,48,91340
2027-01,west,TRN,2027,TRN-CO,2.5T 하이브리드,AWD,포레스트 그린,29,30,57087
2027-01,west,TRN,2027,TRN-CO,2.5T 하이브리드,AWD,샌드 베이지,29,30,57087
2027-01,west,TRN,2027,TRN-CO,2.5T 하이브리드,FWD,스노우 화이트,47,48,91340
2027-01,west,TRN,2027,TRN-CO,2.5T 하이브리드,FWD,미드나잇 블랙,37,38,72311
2027-01,west,TRN,2027,TRN-CO,2.5T 하이브리드,FWD,스틸 그레이,31,32,60893
2027-01,west,TRN,2027,TRN-CO,2.5T 하이브리드,FWD,실버,25,26,49476
2027-01,west,TRN,2027,TRN-CO,2.5T 하이브리드,FWD,오션 블루,20,20,38058
2027-01,west,TRN,2027,TRN-CO,2.5T 하이브리드,FWD,선셋 레드,16,16,30447
2027-01,west,TRN,2027,TRN-CO,2.5T 하이브리드,FWD,포레스트 그린,10,10,19029
2027-01,west,TRN,2027,TRN-CO,2.5T 하이브리드,FWD,샌드 베이지,10,10,19029
2027-01,west,TRN,2027,TRN-PR,3.5 가솔린,AWD,스노우 화이트,134,136,310020
2027-01,west,TRN,2027,TRN-PR,3.5 가솔린,AWD,미드나잇 블랙,106,108,245433
