ym,zone_id,model_id,model_year,trim_id,engine,drivetrain,color,bp_retail_qty,bp_wholesale_qty,bp_op_profit_usd
2027-11,west,TRN,2027,TRN-CO,3.5 가솔린,AWD,스노우 화이트,19,19,37498
2027-11,west,TRN,2027,TRN-CO,3.5 가솔린,AWD,미드나잇 블랙,15,15,29686
2027-11,west,TRN,2027,TRN-CO,3.5 가솔린,AWD,스틸 그레이,13,13,24999
2027-11,west,TRN,2027,TRN-CO,3.5 가솔린,AWD,실버,10,11,20312
2027-11,west,TRN,2027,TRN-CO,3.5 가솔린,AWD,오션 블루,8,8,15624
2027-11,west,TRN,2027,TRN-CO,3.5 가솔린,AWD,선셋 레드,6,6,12499
2027-11,west,TRN,2027,TRN-CO,3.5 가솔린,AWD,포레스트 그린,4,4,7812
2027-11,west,TRN,2027,TRN-CO,3.5 가솔린,AWD,샌드 베이지,4,4,7812
2027-11,west,TRN,2027,TRN-CO,3.5 가솔린,FWD,스노우 화이트,6,6,12499
2027-11,west,TRN,2027,TRN-CO,3.5 가솔린,FWD,미드나잇 블랙,5,5,9895
2027-11,west,TRN,2027,TRN-CO,3.5 가솔린,FWD,스틸 그레이,4,4,8333
2027-11,west,TRN,2027,TRN-CO,3.5 가솔린,FWD,실버,3,4,6771
2027-11,west,TRN,2027,TRN-CO,3.5 가솔린,FWD,오션 블루,3,3,5208
2027-11,west,TRN,2027,TRN-CO,3.5 가솔린,FWD,선셋 레드,2,2,4166
2027-11,west,TRN,2027,TRN-CO,3.5 가솔린,FWD,포레스트 그린,1,1,2604
2027-11,west,TRN,2027,TRN-CO,3.5 가솔린,FWD,샌드 베이지,1,1,2604
2027-11,west,TRN,2027,TRN-CO,2.5T 하이브리드,AWD,스노우 화이트,23,24,45831
2027-11,west,TRN,2027,TRN-CO,2.5T 하이브리드,AWD,미드나잇 블랙,18,19,36283
2027-11,west,TRN,2027,TRN-CO,2.5T 하이브리드,AWD,스틸 그레이,16,16,30554
2027-11,west,TRN,2027,TRN-CO,2.5T 하이브리드,AWD,실버,13,13,24825
2027-11,west,TRN,2027,TRN-CO,2.5T 하이브리드,AWD,오션 블루,10,10,19096
2027-11,west,TRN,2027,TRN-CO,2.5T 하이브리드,AWD,선셋 레드,8,8,15277
2027-11,west,TRN,2027,TRN-CO,2.5T 하이브리드,AWD,포레스트 그린,5,5,9548
2027-11,west,TRN,2027,TRN-CO,2.5T 하이브리드,AWD,샌드 베이지,5,5,9548
2027-11,west,TRN,2027,TRN-CO,2.5T 하이브리드,FWD,스노우 화이트,8,8,15277
2027-11,west,TRN,2027,TRN-CO,2.5T 하이브리드,FWD,미드나잇 블랙,6,6,12094
2027-11,west,TRN,2027,TRN-CO,2.5T 하이브리드,FWD,스틸 그레이,5,5,10185
2027-11,west,TRN,2027,TRN-CO,2.5T 하이브리드,FWD,실버,4,4,8275
2027-11,west,TRN,2027,TRN-CO,2.5T 하이브리드,FWD,오션 블루,3,3,6365
2027-11,west,TRN,2027,TRN-CO,2.5T 하이브리드,FWD,선셋 레드,3,3,5092
2027-11,west,TRN,2027,TRN-CO,2.5T 하이브리드,FWD,포레스트 그린,2,2,3183
2027-11,west,TRN,2027,TRN-CO,2.5T 하이브리드,FWD,샌드 베이지,2,2,3183
2027-11,west,TRN,2027,TRN-PR,3.5 가솔린,AWD,스노우 화이트,22,23,51756
2027-11,west,TRN,2027,TRN-PR,3.5 가솔린,AWD,미드나잇 블랙,17,18,40974
2027-11,west,TRN,2027,TRN-PR,3.5 가솔린,AWD,스틸 그레이,15,15,34504
2027-11,west,TRN,2027,TRN-PR,3.5 가솔린,AWD,실버,12,12,28035
2027-11,west,TRN,2027,TRN-PR,3.5 가솔린,AWD,오션 블루,9,9,21565
2027-11,west,TRN,2027,TRN-PR,3.5 가솔린,AWD,선셋 레드,7,8,17252
2027-11,west,TRN,2027,TRN-PR,3.5 가솔린,AWD,포레스트 그린,5,5,10783
2027-11,west,TRN,2027,TRN-PR,3.5 가솔린,AWD,샌드 베이지,5,5,10783
2027-11,west,TRN,2027,TRN-PR,3.5 가솔린,FWD,스노우 화이트,7,8,17252
2027-11,west,TRN,2027,TRN-PR,3.5 가솔린,FWD,미드나잇 블랙,6,6,13658
2027-11,west,TRN,2027,TRN-PR,3.5 가솔린,FWD,스틸 그레이,5,5,11501
2027-11,west,TRN,2027,TRN-PR,3.5 가솔린,FWD,실버,4,4,9345
2027-11,west,TRN,2027,TRN-PR,3.5 가솔린,FWD,오션 블루,3,3,7188
2027-11,west,TRN,2027,TRN-PR,3.5 가솔린,FWD,선셋 레드,2,3,5751
2027-11,west,TRN,2027,TRN-PR,3.5 가솔린,FWD,포레스트 그린,2,2,3594
2027-11,west,TRN,2027,TRN-PR,3.5 가솔린,FWD,샌드 베이지,2,2,3594
2027-11,west,TRN,2027,TRN-PR,2.5T 하이브리드,AWD,스노우 화이트,27,28,63258
2027-11,west,TRN,2027,TRN-PR,2.5T 하이브리드,AWD,미드나잇 블랙,21,22,50079
2027-11,west,TRN,2027,TRN-PR,2.5T 하이브리드,AWD,스틸 그레이,18,18,42172
2027-11,west,TRN,2027,TRN-PR,2.5T 하이브리드,AWD,실버,15,15,34265
