ym,zone_id,model_id,model_year,trim_id,engine,drivetrain,color,bp_retail_qty,bp_wholesale_qty,bp_op_profit_usd
2026-04,west,TRN,2026,TRN-CO,3.5 가솔린,AWD,스노우 화이트,130,133,250565
2026-04,west,TRN,2026,TRN-CO,3.5 가솔린,AWD,미드나잇 블랙,103,105,198364
2026-04,west,TRN,2026,TRN-CO,3.5 가솔린,AWD,스틸 그레이,87,88,167043
2026-04,west,TRN,2026,TRN-CO,3.5 가솔린,AWD,실버,70,72,135723
2026-04,west,TRN,2026,TRN-CO,3.5 가솔린,AWD,오션 블루,54,55,104402
2026-04,west,TRN,2026,TRN-CO,3.5 가솔린,AWD,선셋 레드,43,44,83522
2026-04,west,TRN,2026,TRN-CO,3.5 가솔린,AWD,포레스트 그린,27,28,52201
2026-04,west,TRN,2026,TRN-CO,3.5 가솔린,AWD,샌드 베이지,27,28,52201
2026-04,west,TRN,2026,TRN-CO,3.5 가솔린,FWD,스노우 화이트,43,44,83522
2026-04,west,TRN,2026,TRN-CO,3.5 가솔린,FWD,미드나잇 블랙,34,35,66121
2026-04,west,TRN,2026,TRN-CO,3.5 가솔린,FWD,스틸 그레이,29,29,55681
2026-04,west,TRN,2026,TRN-CO,3.5 가솔린,FWD,실버,23,24,45241
2026-04,west,TRN,2026,TRN-CO,3.5 가솔린,FWD,오션 블루,18,18,34801
2026-04,west,TRN,2026,TRN-CO,3.5 가솔린,FWD,선셋 레드,14,15,27841
2026-04,west,TRN,2026,TRN-CO,3.5 가솔린,FWD,포레스트 그린,9,9,17400
2026-04,west,TRN,2026,TRN-CO,3.5 가솔린,FWD,샌드 베이지,9,9,17400
2026-04,west,TRN,2026,TRN-CO,2.5T 하이브리드,AWD,스노우 화이트,139,141,267131
2026-04,west,TRN,2026,TRN-CO,2.5T 하이브리드,AWD,미드나잇 블랙,110,112,211479
2026-04,west,TRN,2026,TRN-CO,2.5T 하이브리드,AWD,스틸 그레이,92,94,178088
2026-04,west,TRN,2026,TRN-CO,2.5T 하이브리드,AWD,실버,75,77,144696
2026-04,west,TRN,2026,TRN-CO,2.5T 하이브리드,AWD,오션 블루,58,59,111305
2026-04,west,TRN,2026,TRN-CO,2.5T 하이브리드,AWD,선셋 레드,46,47,89044
2026-04,west,TRN,2026,TRN-CO,2.5T 하이브리드,AWD,포레스트 그린,29,29,55652
2026-04,west,TRN,2026,TRN-CO,2.5T 하이브리드,AWD,샌드 베이지,29,29,55652
2026-04,west,TRN,2026,TRN-CO,2.5T 하이브리드,FWD,스노우 화이트,46,47,89044
2026-04,west,TRN,2026,TRN-CO,2.5T 하이브리드,FWD,미드나잇 블랙,37,37,70493
2026-04,west,TRN,2026,TRN-CO,2.5T 하이브리드,FWD,스틸 그레이,31,31,59363
2026-04,west,TRN,2026,TRN-CO,2.5T 하이브리드,FWD,실버,25,26,48232
2026-04,west,TRN,2026,TRN-CO,2.5T 하이브리드,FWD,오션 블루,19,20,37102
2026-04,west,TRN,2026,TRN-CO,2.5T 하이브리드,FWD,선셋 레드,15,16,29681
2026-04,west,TRN,2026,TRN-CO,2.5T 하이브리드,FWD,포레스트 그린,10,10,18551
2026-04,west,TRN,2026,TRN-CO,2.5T 하이브리드,FWD,샌드 베이지,10,10,18551
2026-04,west,TRN,2026,TRN-PR,3.5 가솔린,AWD,스노우 화이트,151,154,346960
2026-04,west,TRN,2026,TRN-PR,3.5 가솔린,AWD,미드나잇 블랙,119,122,274676
2026-04,west,TRN,2026,TRN-PR,3.5 가솔린,AWD,스틸 그레이,100,102,231306
2026-04,west,TRN,2026,TRN-PR,3.5 가솔린,AWD,실버,82,83,187936
2026-04,west,TRN,2026,TRN-PR,3.5 가솔린,AWD,오션 블루,63,64,144566
2026-04,west,TRN,2026,TRN-PR,3.5 가솔린,AWD,선셋 레드,50,51,115653
2026-04,west,TRN,2026,TRN-PR,3.5 가솔린,AWD,포레스트 그린,31,32,72283
2026-04,west,TRN,2026,TRN-PR,3.5 가솔린,AWD,샌드 베이지,31,32,72283
2026-04,west,TRN,2026,TRN-PR,3.5 가솔린,FWD,스노우 화이트,50,51,115653
2026-04,west,TRN,2026,TRN-PR,3.5 가솔린,FWD,미드나잇 블랙,40,41,91559
