ym,zone_id,model_id,model_year,trim_id,engine,drivetrain,color,bp_retail_qty,bp_wholesale_qty,bp_op_profit_usd
2027-03,west,TRN,2027,TRN-CO,3.5 가솔린,AWD,스노우 화이트,142,144,282233
2027-03,west,TRN,2027,TRN-CO,3.5 가솔린,AWD,미드나잇 블랙,112,114,223435
2027-03,west,TRN,2027,TRN-CO,3.5 가솔린,AWD,스틸 그레이,94,96,188156
2027-03,west,TRN,2027,TRN-CO,3.5 가솔린,AWD,실버,77,78,152876
2027-03,west,TRN,2027,TRN-CO,3.5 가솔린,AWD,오션 블루,59,60,117597
2027-03,west,TRN,2027,TRN-CO,3.5 가솔린,AWD,선셋 레드,47,48,94078
2027-03,west,TRN,2027,TRN-CO,3.5 가솔린,AWD,포레스트 그린,30,30,58799
2027-03,west,TRN,2027,TRN-CO,3.5 가솔린,AWD,샌드 베이지,30,30,58799
2027-03,west,TRN,2027,TRN-CO,3.5 가솔린,FWD,스노우 화이트,47,48,94078
2027-03,west,TRN,2027,TRN-CO,3.5 가솔린,FWD,미드나잇 블랙,37,38,74478
2027-03,west,TRN,2027,TRN-CO,3.5 가솔린,FWD,스틸 그레이,31,32,62719
2027-03,west,TRN,2027,TRN-CO,3.5 가솔린,FWD,실버,26,26,50959
2027-03,west,TRN,2027,TRN-CO,3.5 가솔린,FWD,오션 블루,20,20,39199
2027-03,west,TRN,2027,TRN-CO,3.5 가솔린,FWD,선셋 레드,16,16,31359
2027-03,west,TRN,2027,TRN-CO,3.5 가솔린,FWD,포레스트 그린,10,10,19600
2027-03,west,TRN,2027,TRN-CO,3.5 가솔린,FWD,샌드 베이지,10,10,19600
2027-03,west,TRN,2027,TRN-CO,2.5T 하이브리드,AWD,스노우 화이트,173,177,344952
2027-03,west,TRN,2027,TRN-CO,2.5T 하이브리드,AWD,미드나잇 블랙,137,140,273087
2027-03,west,TRN,2027,TRN-CO,2.5T 하이브리드,AWD,스틸 그레이,115,118,229968
2027-03,west,TRN,2027,TRN-CO,2.5T 하이브리드,AWD,실버,94,96,186849
2027-03,west,TRN,2027,TRN-CO,2.5T 하이브리드,AWD,오션 블루,72,74,143730
2027-03,west,TRN,2027,TRN-CO,2.5T 하이브리드,AWD,선셋 레드,58,59,114984
2027-03,west,TRN,2027,TRN-CO,2.5T 하이브리드,AWD,포레스트 그린,36,37,71865
2027-03,west,TRN,2027,TRN-CO,2.5T 하이브리드,AWD,샌드 베이지,36,37,71865
2027-03,west,TRN,2027,TRN-CO,2.5T 하이브리드,FWD,스노우 화이트,58,59,114984
2027-03,west,TRN,2027,TRN-CO,2.5T 하이브리드,FWD,미드나잇 블랙,46,47,91029
2027-03,west,TRN,2027,TRN-CO,2.5T 하이브리드,FWD,스틸 그레이,38,39,76656
2027-03,west,TRN,2027,TRN-CO,2.5T 하이브리드,FWD,실버,31,32,62283
2027-03,west,TRN,2027,TRN-CO,2.5T 하이브리드,FWD,오션 블루,24,25,47910
2027-03,west,TRN,2027,TRN-CO,2.5T 하이브리드,FWD,선셋 레드,19,20,38328
2027-03,west,TRN,2027,TRN-CO,2.5T 하이브리드,FWD,포레스트 그린,12,12,23955
2027-03,west,TRN,2027,TRN-CO,2.5T 하이브리드,FWD,샌드 베이지,12,12,23955
2027-03,west,TRN,2027,TRN-PR,3.5 가솔린,AWD,스노우 화이트,164,167,388680
2027-03,west,TRN,2027,TRN-PR,3.5 가솔린,AWD,미드나잇 블랙,130,132,307705
2027-03,west,TRN,2027,TRN-PR,3.5 가솔린,AWD,스틸 그레이,109,112,259120
2027-03,west,TRN,2027,TRN-PR,3.5 가솔린,AWD,실버,89,91,210535
2027-03,west,TRN,2027,TRN-PR,3.5 가솔린,AWD,오션 블루,68,70,161950
2027-03,west,TRN,2027,TRN-PR,3.5 가솔린,AWD,선셋 레드,55,56,129560
2027-03,west,TRN,2027,TRN-PR,3.5 가솔린,AWD,포레스트 그린,34,35,80975
