ym,zone_id,model_id,model_year,trim_id,engine,drivetrain,color,bp_retail_qty,bp_wholesale_qty,bp_op_profit_usd
2025-09,west,TRN,2025,TRN-CO,3.5 가솔린,AWD,스노우 화이트,81,82,151936
2025-09,west,TRN,2025,TRN-CO,3.5 가솔린,AWD,미드나잇 블랙,64,65,120283
2025-09,west,TRN,2025,TRN-CO,3.5 가솔린,AWD,스틸 그레이,54,55,101291
2025-09,west,TRN,2025,TRN-CO,3.5 가솔린,AWD,실버,44,45,82299
2025-09,west,TRN,2025,TRN-CO,3.5 가솔린,AWD,오션 블루,34,34,63307
2025-09,west,TRN,2025,TRN-CO,3.5 가솔린,AWD,선셋 레드,27,27,50645
2025-09,west,TRN,2025,TRN-CO,3.5 가솔린,AWD,포레스트 그린,17,17,31653
2025-09,west,TRN,2025,TRN-CO,3.5 가솔린,AWD,샌드 베이지,17,17,31653
2025-09,west,TRN,2025,TRN-CO,3.5 가솔린,FWD,스노우 화이트,27,27,50645
2025-09,west,TRN,2025,TRN-CO,3.5 가솔린,FWD,미드나잇 블랙,21,22,40094
2025-09,west,TRN,2025,TRN-CO,3.5 가솔린,FWD,스틸 그레이,18,18,33764
2025-09,west,TRN,2025,TRN-CO,3.5 가솔린,FWD,실버,15,15,27433
2025-09,west,TRN,2025,TRN-CO,3.5 가솔린,FWD,오션 블루,11,11,21102
2025-09,west,TRN,2025,TRN-CO,3.5 가솔린,FWD,선셋 레드,9,9,16882
2025-09,west,TRN,2025,TRN-CO,3.5 가솔린,FWD,포레스트 그린,6,6,10551
2025-09,west,TRN,2025,TRN-CO,3.5 가솔린,FWD,샌드 베이지,6,6,10551
2025-09,west,TRN,2025,TRN-CO,2.5T 하이브리드,AWD,스노우 화이트,69,70,129427
2025-09,west,TRN,2025,TRN-CO,2.5T 하이브리드,AWD,미드나잇 블랙,54,55,102463
2025-09,west,TRN,2025,TRN-CO,2.5T 하이브리드,AWD,스틸 그레이,46,47,86285
