ym,zone_id,model_id,model_year,trim_id,engine,drivetrain,color,bp_retail_qty,bp_wholesale_qty,bp_op_profit_usd
2027-10,west,TRN,2027,TRN-CO,3.5 가솔린,AWD,스노우 화이트,43,44,84466
2027-10,west,TRN,2027,TRN-CO,3.5 가솔린,AWD,미드나잇 블랙,34,35,66869
2027-10,west,TRN,2027,TRN-CO,3.5 가솔린,AWD,스틸 그레이,29,29,56311
2027-10,west,TRN,2027,TRN-CO,3.5 가솔린,AWD,실버,23,24,45753
2027-10,west,TRN,2027,TRN-CO,3.5 가솔린,AWD,오션 블루,18,18,35194
2027-10,west,TRN,2027,TRN-CO,3.5 가솔린,AWD,선셋 레드,14,15,28155
2027-10,west,TRN,2027,TRN-CO,3.5 가솔린,AWD,포레스트 그린,9,9,17597
2027-10,west,TRN,2027,TRN-CO,3.5 가솔린,AWD,샌드 베이지,9,9,17597
2027-10,west,TRN,2027,TRN-CO,3.5 가솔린,FWD,스노우 화이트,14,15,28155
2027-10,west,TRN,2027,TRN-CO,3.5 가솔린,FWD,미드나잇 블랙,11,12,22290
2027-10,west,TRN,2027,TRN-CO,3.5 가솔린,FWD,스틸 그레이,10,10,18770
2027-10,west,TRN,2027,TRN-CO,3.5 가솔린,FWD,실버,8,8,15251
2027-10,west,TRN,2027,TRN-CO,3.5 가솔린,FWD,오션 블루,6,6,11731
2027-10,west,TRN,2027,TRN-CO,3.5 가솔린,FWD,선셋 레드,5,5,9385
2027-10,west,TRN,2027,TRN-CO,3.5 가솔린,FWD,포레스트 그린,3,3,5866
2027-10,west,TRN,2027,TRN-CO,3.5 가솔린,FWD,샌드 베이지,3,3,5866
2027-10,west,TRN,2027,TRN-CO,2.5T 하이브리드,AWD,스노우 화이트,53,54,103237
2027-10,west,TRN,2027,TRN-CO,2.5T 하이브리드,AWD,미드나잇 블랙,42,43,81729
2027-10,west,TRN,2027,TRN-CO,2.5T 하이브리드,AWD,스틸 그레이,35,36,68825
2027-10,west,TRN,2027,TRN-CO,2.5T 하이브리드,AWD,실버,29,29,55920
2027-10,west,TRN,2027,TRN-CO,2.5T 하이브리드,AWD,오션 블루,22,22,43015
2027-10,west,TRN,2027,TRN-CO,2.5T 하이브리드,AWD,선셋 레드,18,18,34412
2027-10,west,TRN,2027,TRN-CO,2.5T 하이브리드,AWD,포레스트 그린,11,11,21508
2027-10,west,TRN,2027,TRN-CO,2.5T 하이브리드,AWD,샌드 베이지,11,11,21508
2027-10,west,TRN,2027,TRN-CO,2.5T 하이브리드,FWD,스노우 화이트,18,18,34412
2027-10,west,TRN,2027,TRN-CO,2.5T 하이브리드,FWD,미드나잇 블랙,14,14,27243
2027-10,west,TRN,2027,TRN-CO,2.5T 하이브리드,FWD,스틸 그레이,12,12,22942
