ym,zone_id,model_id,model_year,trim_id,engine,drivetrain,color,bp_retail_qty,bp_wholesale_qty,bp_op_profit_usd
2026-11,west,TRN,2026,TRN-CO,3.5 가솔린,AWD,스노우 화이트,18,18,34543
2026-11,west,TRN,2026,TRN-CO,3.5 가솔린,AWD,미드나잇 블랙,14,14,27347
2026-11,west,TRN,2026,TRN-CO,3.5 가솔린,AWD,스틸 그레이,12,12,23029
2026-11,west,TRN,2026,TRN-CO,3.5 가솔린,AWD,실버,10,10,18711
2026-11,west,TRN,2026,TRN-CO,3.5 가솔린,AWD,오션 블루,7,8,14393
2026-11,west,TRN,2026,TRN-CO,3.5 가솔린,AWD,선셋 레드,6,6,11514
2026-11,west,TRN,2026,TRN-CO,3.5 가솔린,AWD,포레스트 그린,4,4,7196
2026-11,west,TRN,2026,TRN-CO,3.5 가솔린,AWD,샌드 베이지,4,4,7196
2026-11,west,TRN,2026,TRN-CO,3.5 가솔린,FWD,스노우 화이트,6,6,11514
2026-11,west,TRN,2026,TRN-CO,3.5 가솔린,FWD,미드나잇 블랙,5,5,9116
2026-11,west,TRN,2026,TRN-CO,3.5 가솔린,FWD,스틸 그레이,4,4,7676
2026-11,west,TRN,2026,TRN-CO,3.5 가솔린,FWD,실버,3,3,6237
2026-11,west,TRN,2026,TRN-CO,3.5 가솔린,FWD,오션 블루,2,3,4798
2026-11,west,TRN,2026,TRN-CO,3.5 가솔린,FWD,선셋 레드,2,2,3838
2026-11,west,TRN,2026,TRN-CO,3.5 가솔린,FWD,포레스트 그린,1,1,2399
2026-11,west,TRN,2026,TRN-CO,3.5 가솔린,FWD,샌드 베이지,1,1,2399
2026-11,west,TRN,2026,TRN-CO,2.5T 하이브리드,AWD,스노우 화이트,22,22,42219
2026-11,west,TRN,2026,TRN-CO,2.5T 하이브리드,AWD,미드나잇 블랙,17,18,33424
2026-11,west,TRN,2026,TRN-CO,2.5T 하이브리드,AWD,스틸 그레이,15,15,28146
2026-11,west,TRN,2026,TRN-CO,2.5T 하이브리드,AWD,실버,12,12,22869
2026-11,west,TRN,2026,TRN-CO,2.5T 하이브리드,AWD,오션 블루,9,9,17591
2026-11,west,TRN,2026,TRN-CO,2.5T 하이브리드,AWD,선셋 레드,7,7,14073
2026-11,west,TRN,2026,TRN-CO,2.5T 하이브리드,AWD,포레스트 그린,5,5,8796
2026-11,west,TRN,2026,TRN-CO,2.5T 하이브리드,AWD,샌드 베이지,5,5,8796
2026-11,west,TRN,2026,TRN-CO,2.5T 하이브리드,FWD,스노우 화이트,7,7,14073
2026-11,west,TRN,2026,TRN-CO,2.5T 하이브리드,FWD,미드나잇 블랙,6,6,11141
2026-11,west,TRN,2026,TRN-CO,2.5T 하이브리드,FWD,스틸 그레이,5,5,9382
2026-11,west,TRN,2026,TRN-CO,2.5T 하이브리드,FWD,실버,4,4,7623
2026-11,west,TRN,2026,TRN-CO,2.5T 하이브리드,FWD,오션 블루,3,3,5864
2026-11,west,TRN,2026,TRN-CO,2.5T 하이브리드,FWD,선셋 레드,2,2,4691
2026-11,west,TRN,2026,TRN-CO,2.5T 하이브리드,FWD,포레스트 그린,2,2,2932
2026-11,west,TRN,2026,TRN-CO,2.5T 하이브리드,FWD,샌드 베이지,2,2,2932
2026-11,west,TRN,2026,TRN-PR,3.5 가솔린,AWD,스노우 화이트,21,21,47842
2026-11,west,TRN,2026,TRN-PR,3.5 가솔린,AWD,미드나잇 블랙,16,17,37875
2026-11,west,TRN,2026,TRN-PR,3.5 가솔린,AWD,스틸 그레이,14,14,31895
2026-11,west,TRN,2026,TRN-PR,3.5 가솔린,AWD,실버,11,11,25915
2026-11,west,TRN,2026,TRN-PR,3.5 가솔린,AWD,오션 블루,9,9,19934
2026-11,west,TRN,2026,TRN-PR,3.5 가솔린,AWD,선셋 레드,7,7,15947
2026-11,west,TRN,2026,TRN-PR,3.5 가솔린,AWD,포레스트 그린,4,4,9967
2026-11,west,TRN,2026,TRN-PR,3.5 가솔린,AWD,샌드 베이지,4,4,9967
2026-11,west,TRN,2026,TRN-PR,3.5 가솔린,FWD,스노우 화이트,7,7,15947
2026-11,west,TRN,2026,TRN-PR,3.5 가솔린,FWD,미드나잇 블랙,5,6,12625
2026-11,west,TRN,2026,TRN-PR,3.5 가솔린,FWD,스틸 그레이,5,5,10632
2026-11,west,TRN,2026,TRN-PR,3.5 가솔린,FWD,실버,4,4,8638
2026-11,west,TRN,2026,TRN-PR,3.5 가솔린,FWD,오션 블루,3,3,6645
2026-11,west,TRN,2026,TRN-PR,3.5 가솔린,FWD,선셋 레드,2,2,5316
2026-11,west,TRN,2026,TRN-PR,3.5 가솔린,FWD,포레스트 그린,1,1,3322
