ym,zone_id,model_id,model_year,trim_id,engine,drivetrain,color,bp_retail_qty,bp_wholesale_qty,bp_op_profit_usd
2026-03,west,TRN,2026,TRN-CO,3.5 가솔린,AWD,스노우 화이트,146,149,284340
2026-03,west,TRN,2026,TRN-CO,3.5 가솔린,AWD,미드나잇 블랙,115,118,225103
2026-03,west,TRN,2026,TRN-CO,3.5 가솔린,AWD,스틸 그레이,97,99,189560
2026-03,west,TRN,2026,TRN-CO,3.5 가솔린,AWD,실버,79,81,154018
2026-03,west,TRN,2026,TRN-CO,3.5 가솔린,AWD,오션 블루,61,62,118475
2026-03,west,TRN,2026,TRN-CO,3.5 가솔린,AWD,선셋 레드,49,50,94780
2026-03,west,TRN,2026,TRN-CO,3.5 가솔린,AWD,포레스트 그린,30,31,59238
2026-03,west,TRN,2026,TRN-CO,3.5 가솔린,AWD,샌드 베이지,30,31,59238
2026-03,west,TRN,2026,TRN-CO,3.5 가솔린,FWD,스노우 화이트,49,50,94780
2026-03,west,TRN,2026,TRN-CO,3.5 가솔린,FWD,미드나잇 블랙,38,39,75034
2026-03,west,TRN,2026,TRN-CO,3.5 가솔린,FWD,스틸 그레이,32,33,63187
2026-03,west,TRN,2026,TRN-CO,3.5 가솔린,FWD,실버,26,27,51339
2026-03,west,TRN,2026,TRN-CO,3.5 가솔린,FWD,오션 블루,20,21,39492
2026-03,west,TRN,2026,TRN-CO,3.5 가솔린,FWD,선셋 레드,16,17,31593
2026-03,west,TRN,2026,TRN-CO,3.5 가솔린,FWD,포레스트 그린,10,10,19746
2026-03,west,TRN,2026,TRN-CO,3.5 가솔린,FWD,샌드 베이지,10,10,19746
2026-03,west,TRN,2026,TRN-CO,2.5T 하이브리드,AWD,스노우 화이트,150,153,293587
2026-03,west,TRN,2026,TRN-CO,2.5T 하이브리드,AWD,미드나잇 블랙,119,121,232423
2026-03,west,TRN,2026,TRN-CO,2.5T 하이브리드,AWD,스틸 그레이,100,102,195725
2026-03,west,TRN,2026,TRN-CO,2.5T 하이브리드,AWD,실버,81,83,159026
2026-03,west,TRN,2026,TRN-CO,2.5T 하이브리드,AWD,오션 블루,63,64,122328
2026-03,west,TRN,2026,TRN-CO,2.5T 하이브리드,AWD,선셋 레드,50,51,97862
2026-03,west,TRN,2026,TRN-CO,2.5T 하이브리드,AWD,포레스트 그린,31,32,61164
2026-03,west,TRN,2026,TRN-CO,2.5T 하이브리드,AWD,샌드 베이지,31,32,61164
2026-03,west,TRN,2026,TRN-CO,2.5T 하이브리드,FWD,스노우 화이트,50,51,97862
2026-03,west,TRN,2026,TRN-CO,2.5T 하이브리드,FWD,미드나잇 블랙,40,40,77474
2026-03,west,TRN,2026,TRN-CO,2.5T 하이브리드,FWD,스틸 그레이,33,34,65242
2026-03,west,TRN,2026,TRN-CO,2.5T 하이브리드,FWD,실버,27,28,53009
2026-03,west,TRN,2026,TRN-CO,2.5T 하이브리드,FWD,오션 블루,21,21,40776
2026-03,west,TRN,2026,TRN-CO,2.5T 하이브리드,FWD,선셋 레드,17,17,32621
2026-03,west,TRN,2026,TRN-CO,2.5T 하이브리드,FWD,포레스트 그린,10,11,20388
2026-03,west,TRN,2026,TRN-CO,2.5T 하이브리드,FWD,샌드 베이지,10,11,20388
2026-03,west,TRN,2026,TRN-PR,3.5 가솔린,AWD,스노우 화이트,169,172,392902
2026-03,west,TRN,2026,TRN-PR,3.5 가솔린,AWD,미드나잇 블랙,134,136,311047
2026-03,west,TRN,2026,TRN-PR,3.5 가솔린,AWD,스틸 그레이,112,115,261935
2026-03,west,TRN,2026,TRN-PR,3.5 가솔린,AWD,실버,91,93,212822
2026-03,west,TRN,2026,TRN-PR,3.5 가솔린,AWD,오션 블루,70,72,163709
2026-03,west,TRN,2026,TRN-PR,3.5 가솔린,AWD,선셋 레드,56,57,130967
2026-03,west,TRN,2026,TRN-PR,3.5 가솔린,AWD,포레스트 그린,35,36,81855
2026-03,west,TRN,2026,TRN-PR,3.5 가솔린,AWD,샌드 베이지,35,36,81855
2026-03,west,TRN,2026,TRN-PR,3.5 가솔린,FWD,스노우 화이트,56,57,130967
2026-03,west,TRN,2026,TRN-PR,3.5 가솔린,FWD,미드나잇 블랙,45,45,103682
2026-03,west,TRN,2026,TRN-PR,3.5 가솔린,FWD,스틸 그레이,37,38,87312
2026-03,west,TRN,2026,TRN-PR,3.5 가솔린,FWD,실버,30,31,70941
2026-03,west,TRN,2026,TRN-PR,3.5 가솔린,FWD,오션 블루,23,24,54570
2026-03,west,TRN,2026,TRN-PR,3.5 가솔린,FWD,선셋 레드,19,19,43656
2026-03,west,TRN,2026,TRN-PR,3.5 가솔린,FWD,포레스트 그린,12,12,27285
2026-03,west,TRN,2026,TRN-PR,3.5 가솔린,FWD,샌드 베이지,12,12,27285
2026-03,west,TRN,2026,TRN-PR,2.5T 하이브리드,AWD,스노우 화이트,174,178,405679
2026-03,west,TRN,2026,TRN-PR,2.5T 하이브리드,AWD,미드나잇 블랙,138,141,321163
2026-03,west,TRN,2026,TRN-PR,2.5T 하이브리드,AWD,스틸 그레이,116,118,270453
2026-03,west,TRN,2026,TRN-PR,2.5T 하이브리드,AWD,실버,94,96,219743
2026-03,west,TRN,2026,TRN-PR,2.5T 하이브리드,AWD,오션 블루,73,74,169033
2026-03,west,TRN,2026,TRN-PR,2.5T 하이브리드,AWD,선셋 레드,58,59,135226
2026-03,west,TRN,2026,TRN-PR,2.5T 하이브리드,AWD,포레스트 그린,36,37,84517
2026-03,west,TRN,2026,TRN-PR,2.5T 하이브리드,AWD,샌드 베이지,36,37,84517
2026-03,west,TRN,2026,TRN-PR,2.5T 하이브리드,FWD,스노우 화이트,58,59,135226
2026-03,west,TRN,2026,TRN-PR,2.5T 하이브리드,FWD,미드나잇 블랙,46,47,107054
2026-03,west,TRN,2026,TRN-PR,2.5T 하이브리드,FWD,스틸 그레이,39,39,90151
2026-03,west,TRN,2026,TRN-PR,2.5T 하이브리드,FWD,실버,31,32,73248
2026-03,west,TRN,2026,TRN-PR,2.5T 하이브리드,FWD,오션 블루,24,25,56344
2026-03,west,TRN,2026,TRN-PR,2.5T 하이브리드,FWD,선셋 레드,19,20,45075
2026-03,west,TRN,2026,TRN-PR,2.5T 하이브리드,FWD,포레스트 그린,12,12,28172
2026-03,west,TRN,2026,TRN-PR,2.5T 하이브리드,FWD,샌드 베이지,12,12,28172
2026-03,west,TRN,2026,TRN-SU,3.5 가솔린,AWD,스노우 화이트,69,70,206312
