ym,zone_id,model_id,model_year,trim_id,engine,drivetrain,color,bp_retail_qty,bp_wholesale_qty,bp_op_profit_usd
2027-07,west,TRN,2027,TRN-CO,3.5 가솔린,AWD,스노우 화이트,126,128,247097
2027-07,west,TRN,2027,TRN-CO,3.5 가솔린,AWD,미드나잇 블랙,100,102,195619
2027-07,west,TRN,2027,TRN-CO,3.5 가솔린,AWD,스틸 그레이,84,86,164731
2027-07,west,TRN,2027,TRN-CO,3.5 가솔린,AWD,실버,68,70,133844
2027-07,west,TRN,2027,TRN-CO,3.5 가솔린,AWD,오션 블루,52,54,102957
2027-07,west,TRN,2027,TRN-CO,3.5 가솔린,AWD,선셋 레드,42,43,82366
2027-07,west,TRN,2027,TRN-CO,3.5 가솔린,AWD,포레스트 그린,26,27,51479
2027-07,west,TRN,2027,TRN-CO,3.5 가솔린,AWD,샌드 베이지,26,27,51479
2027-07,west,TRN,2027,TRN-CO,3.5 가솔린,FWD,스노우 화이트,42,43,82366
2027-07,west,TRN,2027,TRN-CO,3.5 가솔린,FWD,미드나잇 블랙,33,34,65206
2027-07,west,TRN,2027,TRN-CO,3.5 가솔린,FWD,스틸 그레이,28,29,54910
2027-07,west,TRN,2027,TRN-CO,3.5 가솔린,FWD,실버,23,23,44615
2027-07,west,TRN,2027,TRN-CO,3.5 가솔린,FWD,오션 블루,17,18,34319
2027-07,west,TRN,2027,TRN-CO,3.5 가솔린,FWD,선셋 레드,14,14,27455
2027-07,west,TRN,2027,TRN-CO,3.5 가솔린,FWD,포레스트 그린,9,9,17160
2027-07,west,TRN,2027,TRN-CO,3.5 가솔린,FWD,샌드 베이지,9,9,17160
2027-07,west,TRN,2027,TRN-CO,2.5T 하이브리드,AWD,스노우 화이트,154,157,302008
2027-07,west,TRN,2027,TRN-CO,2.5T 하이브리드,AWD,미드나잇 블랙,122,124,239089
2027-07,west,TRN,2027,TRN-CO,2.5T 하이브리드,AWD,스틸 그레이,103,105,201338
2027-07,west,TRN,2027,TRN-CO,2.5T 하이브리드,AWD,실버,83,85,163587
2027-07,west,TRN,2027,TRN-CO,2.5T 하이브리드,AWD,오션 블루,64,65,125836
2027-07,west,TRN,2027,TRN-CO,2.5T 하이브리드,AWD,선셋 레드,51,52,100669
2027-07,west,TRN,2027,TRN-CO,2.5T 하이브리드,AWD,포레스트 그린,32,33,62918
2027-07,west,TRN,2027,TRN-CO,2.5T 하이브리드,AWD,샌드 베이지,32,33,62918
2027-07,west,TRN,2027,TRN-CO,2.5T 하이브리드,FWD,스노우 화이트,51,52,100669
2027-07,west,TRN,2027,TRN-CO,2.5T 하이브리드,FWD,미드나잇 블랙,41,41,79696
2027-07,west,TRN,2027,TRN-CO,2.5T 하이브리드,FWD,스틸 그레이,34,35,67113
2027-07,west,TRN,2027,TRN-CO,2.5T 하이브리드,FWD,실버,28,28,54529
2027-07,west,TRN,2027,TRN-CO,2.5T 하이브리드,FWD,오션 블루,21,22,41945
2027-07,west,TRN,2027,TRN-CO,2.5T 하이브리드,FWD,선셋 레드,17,17,33556
2027-07,west,TRN,2027,TRN-CO,2.5T 하이브리드,FWD,포레스트 그린,11,11,20973
2027-07,west,TRN,2027,TRN-CO,2.5T 하이브리드,FWD,샌드 베이지,11,11,20973
2027-07,west,TRN,2027,TRN-PR,3.5 가솔린,AWD,스노우 화이트,146,149,341120
2027-07,west,TRN,2027,TRN-PR,3.5 가솔린,AWD,미드나잇 블랙,115,118,270053
2027-07,west,TRN,2027,TRN-PR,3.5 가솔린,AWD,스틸 그레이,97,99,227413
2027-07,west,TRN,2027,TRN-PR,3.5 가솔린,AWD,실버,79,81,184773
2027-07,west,TRN,2027,TRN-PR,3.5 가솔린,AWD,오션 블루,61,62,142133
2027-07,west,TRN,2027,TRN-PR,3.5 가솔린,AWD,선셋 레드,49,50,113707
2027-07,west,TRN,2027,TRN-PR,3.5 가솔린,AWD,포레스트 그린,30,31,71067
2027-07,west,TRN,2027,TRN-PR,3.5 가솔린,AWD,샌드 베이지,30,31,71067
2027-07,west,TRN,2027,TRN-PR,3.5 가솔린,FWD,스노우 화이트,49,50,113707
2027-07,west,TRN,2027,TRN-PR,3.5 가솔린,FWD,미드나잇 블랙,38,39,90018
2027-07,west,TRN,2027,TRN-PR,3.5 가솔린,FWD,스틸 그레이,32,33,75804
2027-07,west,TRN,2027,TRN-PR,3.5 가솔린,FWD,실버,26,27,61591
2027-07,west,TRN,2027,TRN-PR,3.5 가솔린,FWD,오션 블루,20,21,47378
2027-07,west,TRN,2027,TRN-PR,3.5 가솔린,FWD,선셋 레드,16,17,37902
