ym,zone_id,model_id,model_year,trim_id,engine,drivetrain,color,bp_retail_qty,bp_wholesale_qty,bp_op_profit_usd
2024-01,west,TRN,2024,TRN-CO,3.5 가솔린,AWD,스노우 화이트,153,156,280693
2024-01,west,TRN,2024,TRN-CO,3.5 가솔린,AWD,미드나잇 블랙,121,124,222215
2024-01,west,TRN,2024,TRN-CO,3.5 가솔린,AWD,스틸 그레이,102,104,187128
2024-01,west,TRN,2024,TRN-CO,3.5 가솔린,AWD,실버,83,85,152042
2024-01,west,TRN,2024,TRN-CO,3.5 가솔린,AWD,오션 블루,64,65,116955
2024-01,west,TRN,2024,TRN-CO,3.5 가솔린,AWD,선셋 레드,51,52,93564
2024-01,west,TRN,2024,TRN-CO,3.5 가솔린,AWD,포레스트 그린,32,33,58478
2024-01,west,TRN,2024,TRN-CO,3.5 가솔린,AWD,샌드 베이지,32,33,58478
2024-01,west,TRN,2024,TRN-CO,3.5 가솔린,FWD,스노우 화이트,51,52,93564
2024-01,west,TRN,2024,TRN-CO,3.5 가솔린,FWD,미드나잇 블랙,40,41,74072
2024-01,west,TRN,2024,TRN-CO,3.5 가솔린,FWD,스틸 그레이,34,35,62376
2024-01,west,TRN,2024,TRN-CO,3.5 가솔린,FWD,실버,28,28,50681
2024-01,west,TRN,2024,TRN-CO,3.5 가솔린,FWD,오션 블루,21,22,38985
2024-01,west,TRN,2024,TRN-CO,3.5 가솔린,FWD,선셋 레드,17,17,31188
2024-01,west,TRN,2024,TRN-CO,3.5 가솔린,FWD,포레스트 그린,11,11,19493
2024-01,west,TRN,2024,TRN-CO,3.5 가솔린,FWD,샌드 베이지,11,11,19493
2024-01,west,TRN,2024,TRN-CO,2.5T 하이브리드,AWD,스노우 화이트,66,67,120297
2024-01,west,TRN,2024,TRN-CO,2.5T 하이브리드,AWD,미드나잇 블랙,52,53,95235
2024-01,west,TRN,2024,TRN-CO,2.5T 하이브리드,AWD,스틸 그레이,44,45,80198
2024-01,west,TRN,2024,TRN-CO,2.5T 하이브리드,AWD,실버,36,36,65161
2024-01,west,TRN,2024,TRN-CO,2.5T 하이브리드,AWD,오션 블루,27,28,50124
2024-01,west,TRN,2024,TRN-CO,2.5T 하이브리드,AWD,선셋 레드,22,22,40099
2024-01,west,TRN,2024,TRN-CO,2.5T 하이브리드,AWD,포레스트 그린,14,14,25062
2024-01,west,TRN,2024,TRN-CO,2.5T 하이브리드,AWD,샌드 베이지,14,14,25062
2024-01,west,TRN,2024,TRN-CO,2.5T 하이브리드,FWD,스노우 화이트,22,22,40099
2024-01,west,TRN,2024,TRN-CO,2.5T 하이브리드,FWD,미드나잇 블랙,17,18,31745
2024-01,west,TRN,2024,TRN-CO,2.5T 하이브리드,FWD,스틸 그레이,15,15,26733
2024-01,west,TRN,2024,TRN-CO,2.5T 하이브리드,FWD,실버,12,12,21720
2024-01,west,TRN,2024,TRN-CO,2.5T 하이브리드,FWD,오션 블루,9,9,16708
2024-01,west,TRN,2024,TRN-CO,2.5T 하이브리드,FWD,선셋 레드,7,7,13366
2024-01,west,TRN,2024,TRN-CO,2.5T 하이브리드,FWD,포레스트 그린,5,5,8354
2024-01,west,TRN,2024,TRN-CO,2.5T 하이브리드,FWD,샌드 베이지,5,5,8354
2024-01,west,TRN,2024,TRN-PR,3.5 가솔린,AWD,스노우 화이트,178,181,392019
2024-01,west,TRN,2024,TRN-PR,3.5 가솔린,AWD,미드나잇 블랙,141,143,310349
2024-01,west,TRN,2024,TRN-PR,3.5 가솔린,AWD,스틸 그레이,118,121,261346
2024-01,west,TRN,2024,TRN-PR,3.5 가솔린,AWD,실버,96,98,212344
2024-01,west,TRN,2024,TRN-PR,3.5 가솔린,AWD,오션 블루,74,75,163341
2024-01,west,TRN,2024,TRN-PR,3.5 가솔린,AWD,선셋 레드,59,60,130673
2024-01,west,TRN,2024,TRN-PR,3.5 가솔린,AWD,포레스트 그린,37,38,81671
2024-01,west,TRN,2024,TRN-PR,3.5 가솔린,AWD,샌드 베이지,37,38,81671
2024-01,west,TRN,2024,TRN-PR,3.5 가솔린,FWD,스노우 화이트,59,60,130673
2024-01,west,TRN,2024,TRN-PR,3.5 가솔린,FWD,미드나잇 블랙,47,48,103450
2024-01,west,TRN,2024,TRN-PR,3.5 가솔린,FWD,스틸 그레이,39,40,87115
2024-01,west,TRN,2024,TRN-PR,3.5 가솔린,FWD,실버,32,33,70781
2024-01,west,TRN,2024,TRN-PR,3.5 가솔린,FWD,오션 블루,25,25,54447
2024-01,west,TRN,2024,TRN-PR,3.5 가솔린,FWD,선셋 레드,20,20,43558
2024-01,west,TRN,2024,TRN-PR,3.5 가솔린,FWD,포레스트 그린,12,13,27224
2024-01,west,TRN,2024,TRN-PR,3.5 가솔린,FWD,샌드 베이지,12,13,27224
2024-01,west,TRN,2024,TRN-PR,2.5T 하이브리드,AWD,스노우 화이트,76,78,168008
2024-01,west,TRN,2024,TRN-PR,2.5T 하이브리드,AWD,미드나잇 블랙,60,61,133007
2024-01,west,TRN,2024,TRN-PR,2.5T 하이브리드,AWD,스틸 그레이,51,52,112006
2024-01,west,TRN,2024,TRN-PR,2.5T 하이브리드,AWD,실버,41,42,91004
2024-01,west,TRN,2024,TRN-PR,2.5T 하이브리드,AWD,오션 블루,32,32,70003
2024-01,west,TRN,2024,TRN-PR,2.5T 하이브리드,AWD,선셋 레드,25,26,56003
2024-01,west,TRN,2024,TRN-PR,2.5T 하이브리드,AWD,포레스트 그린,16,16,35002
2024-01,west,TRN,2024,TRN-PR,2.5T 하이브리드,AWD,샌드 베이지,16,16,35002
2024-01,west,TRN,2024,TRN-PR,2.5T 하이브리드,FWD,스노우 화이트,25,26,56003
2024-01,west,TRN,2024,TRN-PR,2.5T 하이브리드,FWD,미드나잇 블랙,20,20,44336
2024-01,west,TRN,2024,TRN-PR,2.5T 하이브리드,FWD,스틸 그레이,17,17,37335
2024-01,west,TRN,2024,TRN-PR,2.5T 하이브리드,FWD,실버,14,14,30335
2024-01,west,TRN,2024,TRN-PR,2.5T 하이브리드,FWD,오션 블루,11,11,23334
