ym,zone_id,model_id,model_year,trim_id,engine,drivetrain,color,bp_retail_qty,bp_wholesale_qty,bp_op_profit_usd
2026-02,west,TRN,2026,TRN-CO,3.5 가솔린,AWD,스노우 화이트,123,126,235250
2026-02,west,TRN,2026,TRN-CO,3.5 가솔린,AWD,미드나잇 블랙,98,100,186239
2026-02,west,TRN,2026,TRN-CO,3.5 가솔린,AWD,스틸 그레이,82,84,156833
2026-02,west,TRN,2026,TRN-CO,3.5 가솔린,AWD,실버,67,68,127427
2026-02,west,TRN,2026,TRN-CO,3.5 가솔린,AWD,오션 블루,51,52,98021
2026-02,west,TRN,2026,TRN-CO,3.5 가솔린,AWD,선셋 레드,41,42,78417
2026-02,west,TRN,2026,TRN-CO,3.5 가솔린,AWD,포레스트 그린,26,26,49010
2026-02,west,TRN,2026,TRN-CO,3.5 가솔린,AWD,샌드 베이지,26,26,49010
2026-02,west,TRN,2026,TRN-CO,3.5 가솔린,FWD,스노우 화이트,41,42,78417
2026-02,west,TRN,2026,TRN-CO,3.5 가솔린,FWD,미드나잇 블랙,33,33,62080
2026-02,west,TRN,2026,TRN-CO,3.5 가솔린,FWD,스틸 그레이,27,28,52278
2026-02,west,TRN,2026,TRN-CO,3.5 가솔린,FWD,실버,22,23,42476
2026-02,west,TRN,2026,TRN-CO,3.5 가솔린,FWD,오션 블루,17,17,32674
2026-02,west,TRN,2026,TRN-CO,3.5 가솔린,FWD,선셋 레드,14,14,26139
2026-02,west,TRN,2026,TRN-CO,3.5 가솔린,FWD,포레스트 그린,9,9,16337
2026-02,west,TRN,2026,TRN-CO,3.5 가솔린,FWD,샌드 베이지,9,9,16337
2026-02,west,TRN,2026,TRN-CO,2.5T 하이브리드,AWD,스노우 화이트,123,126,235250
2026-02,west,TRN,2026,TRN-CO,2.5T 하이브리드,AWD,미드나잇 블랙,98,100,186239
2026-02,west,TRN,2026,TRN-CO,2.5T 하이브리드,AWD,스틸 그레이,82,84,156833
2026-02,west,TRN,2026,TRN-CO,2.5T 하이브리드,AWD,실버,67,68,127427
2026-02,west,TRN,2026,TRN-CO,2.5T 하이브리드,AWD,오션 블루,51,52,98021
2026-02,west,TRN,2026,TRN-CO,2.5T 하이브리드,AWD,선셋 레드,41,42,78417
2026-02,west,TRN,2026,TRN-CO,2.5T 하이브리드,AWD,포레스트 그린,26,26,49010
