ym,zone_id,model_id,model_year,trim_id,engine,drivetrain,color,bp_retail_qty,bp_wholesale_qty,bp_op_profit_usd
2025-04,west,TRN,2025,TRN-CO,3.5 가솔린,AWD,스노우 화이트,149,152,281689
2025-04,west,TRN,2025,TRN-CO,3.5 가솔린,AWD,미드나잇 블랙,118,120,223004
2025-04,west,TRN,2025,TRN-CO,3.5 가솔린,AWD,스틸 그레이,99,101,187793
2025-04,west,TRN,2025,TRN-CO,3.5 가솔린,AWD,실버,81,82,152582
2025-04,west,TRN,2025,TRN-CO,3.5 가솔린,AWD,오션 블루,62,63,117370
2025-04,west,TRN,2025,TRN-CO,3.5 가솔린,AWD,선셋 레드,50,51,93896
2025-04,west,TRN,2025,TRN-CO,3.5 가솔린,AWD,포레스트 그린,31,32,58685
2025-04,west,TRN,2025,TRN-CO,3.5 가솔린,AWD,샌드 베이지,31,32,58685
2025-04,west,TRN,2025,TRN-CO,3.5 가솔린,FWD,스노우 화이트,50,51,93896
2025-04,west,TRN,2025,TRN-CO,3.5 가솔린,FWD,미드나잇 블랙,39,40,74335
2025-04,west,TRN,2025,TRN-CO,3.5 가솔린,FWD,스틸 그레이,33,34,62598
2025-04,west,TRN,2025,TRN-CO,3.5 가솔린,FWD,실버,27,27,50861
2025-04,west,TRN,2025,TRN-CO,3.5 가솔린,FWD,오션 블루,21,21,39123
2025-04,west,TRN,2025,TRN-CO,3.5 가솔린,FWD,선셋 레드,17,17,31299
2025-04,west,TRN,2025,TRN-CO,3.5 가솔린,FWD,포레스트 그린,10,11,19562
2025-04,west,TRN,2025,TRN-CO,3.5 가솔린,FWD,샌드 베이지,10,11,19562
2025-04,west,TRN,2025,TRN-CO,2.5T 하이브리드,AWD,스노우 화이트,108,110,203982
2025-04,west,TRN,2025,TRN-CO,2.5T 하이브리드,AWD,미드나잇 블랙,85,87,161486
2025-04,west,TRN,2025,TRN-CO,2.5T 하이브리드,AWD,스틸 그레이,72,73,135988
2025-04,west,TRN,2025,TRN-CO,2.5T 하이브리드,AWD,실버,58,60,110490
2025-04,west,TRN,2025,TRN-CO,2.5T 하이브리드,AWD,오션 블루,45,46,84992
2025-04,west,TRN,2025,TRN-CO,2.5T 하이브리드,AWD,선셋 레드,36,37,67994
2025-04,west,TRN,2025,TRN-CO,2.5T 하이브리드,AWD,포레스트 그린,22,23,42496
2025-04,west,TRN,2025,TRN-CO,2.5T 하이브리드,AWD,샌드 베이지,22,23,42496
2025-04,west,TRN,2025,TRN-CO,2.5T 하이브리드,FWD,스노우 화이트,36,37,67994
2025-04,west,TRN,2025,TRN-CO,2.5T 하이브리드,FWD,미드나잇 블랙,28,29,53829
2025-04,west,TRN,2025,TRN-CO,2.5T 하이브리드,FWD,스틸 그레이,24,24,45329
2025-04,west,TRN,2025,TRN-CO,2.5T 하이브리드,FWD,실버,19,20,36830
2025-04,west,TRN,2025,TRN-CO,2.5T 하이브리드,FWD,오션 블루,15,15,28331
2025-04,west,TRN,2025,TRN-CO,2.5T 하이브리드,FWD,선셋 레드,12,12,22665
